Original Sentence,Gold Sentence,Corrected Sentence,Incorrect Words,Spell Suggestions,Detection Result,Correction Result
"Nagpaabot naman ng kanyang pasasalamat si Bongbong, na gumamit ng Martial Law-era song na ""Bagong Lipunan"" sa kang proc rally, kay Toni ngayong Huwebes sa kabila ng humarap na kontrobersiya ng huli.","Nagpaabot naman ng kanyang pasasalamat si Bongbong, na gumamit ng Martial Law-era song na ""Bagong Lipunan"" sa kang proc rally, kay Toni ngayong Huwebes sa kabila ng hinaharap na kontrobersiya ng huli.","Nagpaabot naman ng kanyang pasasalamat si Bongbong, na gumamit ng Martial Law-era song na ""Bagong Lipunan"" sa kang prod rally, kay tone ngayong Huwebes sa kabila ng humarap na kontrobersiya ng huli.","['proc', 'Toni']","{'proc': ['pro', 'proa', 'prod', 'pros', 'arok'], 'Toni': ['tini', 'ton', 'tone', 'tong', 'tono']}",TP,FN
Parang hindi ko ma-imagine na mismong si Papa Digong nag-accuse nito eh bakit hindi hulihin kung may evidence para ipakita na kahit sino hindi puwedeng gumamit ng bawal bawal na droga?,Parang hindi ko ma-imagine na mismong si Papa Digong nag-accuse nito eh bakit hindi hulihin kung may evidence para ipakita na kahit sino hindi puwedeng gumamit ng bawal na droga?,Parang hindi ko ma-imagine na mismong si Papa Digong nag-abuse nito eh bakit hindi hulihin kung may evidence para ipakita na kahit sino hindi puwedeng gumamit ng bawal bawal na droga?,['accuse'],"{'accuse': ['accused', 'accuser', 'abuse', 'acces', 'access']}",TP,FN
Kaya naman inasahan si Go na mauulit nito ang impresibong kampanya sa susunod taon.,Kaya naman umaasa si Go na mauulit nito ang impresibong kampanya sa susunod taon.,Kaya naman inasahan si Go na mauulit nito ang impresibong kampanya sa susunod taon.,[],{},FN,FN
"Kinundena ng sari saring sektor ang nangyaring pagpapaputok ng baril sa kampo nina presidential candidate Ka Leody de Guzman, ilang katutubong, Manobo-Pulangiyon atbp.","Kinundena ng sari-saring sektor ang nangyaring pagpapaputok ng baril sa kampo nina presidential candidate Ka Leody de Guzman, ilang katutubong, Manobo-Pulangiyon atbp.","Kinundena ng sari saring sektor ang nangyaring pagpapaputok ng baril sa kampo nina presidential candidate Ka heoda de guguan, ilang katutubong, maabo-pangsiyon atbp.","['Leody', 'Guzman', 'Manobo', 'Pulangiyon']","{'Leody': ['bloody', 'body', 'heoda', 'lady', 'lead'], 'Guzman': ['guman', 'gunman', 'guguan', 'gulaman', 'gumaan'], 'Manobo': ['adobo', 'lanubo', 'maabo', 'mabubo', 'magbo'], 'Pulangiyon': ['kulangin', 'palanguyin', 'pangsiyon', 'pantiyon', 'pulanggos']}",TP,FN
"Ng makita ni Ayra ang balita na nagdesisyon si Migo na umalis ng showbiz at bumalik sa Sydney, Australia para makasama ang kanyang pamilya, tinext niya si Migo.","Nang makita ni Ayra ang balita na nagdesisyon si Migo na umalis ng showbiz at bumalik sa Sydney, Australia para makasama ang kanyang pamilya, tinext niya si Migo.","Ng makita ni aaba ang balita na nagdesisyon si mago na umalis ng showbiz at bumalik sa honey, aaralin para makasama ang kanyang pamilya, inert niya si mago.","['Ayra', 'Migo', 'Sydney', 'Australia', 'tinext', 'Migo']","{'Ayra': ['aura', 'aya', 'aaba', 'aala', 'aama'], 'Migo': ['bigo', 'ligo', 'mago', 'miga', 'migz'], 'Sydney': ['kidney', 'byenes', 'honey', 'imoney', 'jeeney'], 'Australia': ['australiano', 'aantala', 'aaralin', 'aasalin', 'aasarulin'], 'tinext': ['tinest', 'inept', 'inert', 'itext', 'next']}",TP,FN
"Tapos, parang hindi din namin alam kung nagi-get ba nila yung connection talaga when screen lang yung nakikita.","Tapos, parang hindi rin namin alam kung nagi-get ba nila yung connection talaga when screen lang yung nakikita.","Tapos, parang hindi rin namin alam kung nagi-get ba nila yung connection talaga when screen lang yung nakikita.",[],{},TP,TP
Nabatid na nagtayo si Park at mga kasabwat ng internet website na ibinebenta ng mga babae para sa prostitusyon noong Hunyo 2014.,Nabatid na nagtayo si Park at mga kasabwat ng internet website na nagbebenta ng mga babae para sa prostitusyon noong Hunyo 2014.,Nabatid na nagtayo si Park at mga kasabwat ng internet website na ibinebenta ng mga babae para sa prostitusyon noong Hunyo aako.,['2014'],"{'2014': ['aaba', 'aag', 'aako', 'aal', 'aala']}",TP,FN
"Mapipilitan daw ang PNP na i-disperse ang mga militante kung tatangkaing hindi sumunod sa napagkasunduan, bagay na hindi na raw sana mangyari ani Eleazar dahil taun-taon naman daw sunod ang mga nagproprotesta.","Mapipilitan daw ang PNP na i-disperse ang mga militante kung tatangkaing hindi sumunod sa napagkasunduan, bagay na hindi na raw sana mangyari ani Eleazar dahil taun-taon naman daw sumusunod ang mga nagproprotesta.","Mapipilitan daw ang pdp na i-disperse ang mga militante kung tatangkaing hindi sumunod sa napagkasunduan, bagay na hindi na raw sana mangyari ani Eleazar dahil taun-taon naman daw sunod ang mga nagproprotesta.",['PNP'],"{'PNP': ['lpnp', 'pap', 'pdp', 'pep', 'png']}",TP,FN
"Napuno raw ang buong venue, at talagang nagenjoy ang mga kababayan natin doon sa biritan na pati ang kakisigan ni Xian ay bentang-benta pa rin sa fans lalo na raw yung mga sumusubaybay sa kanya mula pa nung nasa ABS-CBN pa ang aktor.","Napuno raw ang buong venue, at talagang nag-enjoy ang mga kababayan natin doon sa biritan na pati ang kakisigan ni Xian ay bentang-benta pa rin sa fans lalo na raw yung mga sumusubaybay sa kanya mula pa nung nasa ABS-CBN pa ang aktor.","Napuno raw ang buong venue, at talagang eenjoy ang mga kababayan natin doon sa bariton na pati ang kakisigan ni agan ay bentang-benta pa rin sa fans lalo na raw yung mga sumusubaybay sa kanya mula pa nung nasa abf-ab pa ang aktor.","['nagenjoy', 'biritan', 'Xian', 'ABS', 'CBN']","{'nagenjoy': ['agency', 'agendy', 'eenjoy', 'enjoy', 'hagunoy'], 'biritan': ['barikan', 'barilan', 'bariton', 'bibigan', 'bibitak'], 'Xian': ['lian', 'aban', 'agan', 'ahan', 'alan'], 'ABS': ['ab', 'aba', 'abf', 'abo', 'ads'], 'CBN': ['can', 'con', 'ab', 'aba', 'aban']}",TP,FN
"Ide-deliver sana ng mga biktima ang mga construction materials na galing sa Calumpit, Bulacan subalit habang binabagtas nila ang kahabaan ng national highway dakong alas-8:00 ng umaga ay nawalan-ng preno ang sasakyan sanhi upang magpagewang-gewang at bumulusok pababa sa bangin na tinatayang may lalim na 50 metro.","Ide-deliver sana ng mga biktima ang mga construction materials na galing sa Calumpit, Bulacan subalit habang binabagtas nila ang kahabaan ng national highway dakong alas-8:00 ng umaga ay nawalan ng preno ang sasakyan sanhi upang magpagewang-gewang at bumulusok pababa sa bangin na tinatayang may lalim na 50 metro.","Ire-deliver sana ng mga biktima ang mga construction materials na galing sa malupit, Bulacan subalit habang binabagtas nila ang kahabaan ng national highway dakong alas-d:ag ng umaga ay nawalan-ng preno ang sasakyan sanhi upang magpagewang-gewang at bumulusok pababa sa bangin na tinatayang may lalim na ag metro.","['Calumpit', '8', '00', '50']","{'Calumpit': ['kalumpit', 'calamit', 'malupit', 'aalumpihit', 'alumihit'], '8': ['b', 'c', 'd', 'e', 'f'], '00': ['ab', 'ad', 'ag', 'ah', 'ak'], '50': ['ab', 'ad', 'ag', 'ah', 'ak']}",TP,FN
"Nobyembre 2021 pa nang ihain ni Kabataan Rep. Sarah Elago ang House Bill 10398 o ""Safe Schools Reopening Bill,"" kung saan inestimang hindi binaba sa P184 bilyong karagdagang pondo ang kailangan upang masiguro ang 100% implementation ng ligtas at inclusive na F2F classes.","Nobyembre 2021 pa nang ihain ni Kabataan Rep. Sarah Elago ang House Bill 10398 o ""Safe Schools Reopening Bill,"" kung saan inestimang hindi bababa sa P184 bilyong karagdagang pondo ang kailangan upang masiguro ang 100% implementation ng ligtas at inclusive na F2F classes.","Nobyembre aag pa nang ihain ni Kabataan Rep. sarat ago ang House Bill aaba o ""Safe Schools Reopening Bill,"" kung saan inestimang hindi binaba sa p3 bilyong karagdagang pondo ang kailangan upang masiguro ang aam% implementation ng ligtas at inclusive na eef classes.","['2021', 'Sarah', 'Elago', '10398', 'P184', '100', 'F2F']","{'2021': ['p25', 'aaba', 'aag', 'aako', 'aal'], 'Sarah': ['sara', 'sarap', 'sarat', 'saray', 'aarag'], 'Elago': ['elado', 'lago', 'ago', 'alaga', 'bago'], '10398': ['p3', 'aaari', 'aaba', 'aabat', 'aabay'], 'P184': ['p', 'p25', 'p3', 'p57', 'p75'], '100': ['aag', 'aal', 'aam', 'aat', 'aaw'], 'F2F': ['abf', 'anf', 'eef', 'elf', 'f']}",TP,FN
"May tagline na On-air aksyon at solusyon, binubuo ang Basta Promdi Lodi ng iba ibang mga segment tulad ng Promdi Patrol para sa mga balita sa mga probinsya na ihahatid ng mga local correspondent.","May tagline na On-air aksyon at solusyon, binubuo ang Basta Promdi Lodi ng iba-ibang mga segment tulad ng Promdi Patrol para sa mga balita sa mga probinsya na ihahatid ng mga local correspondent.","May saline na On-air aksyon at solusyon, binubuo ang Basta promo Lodi ng iba ibang mga segment tulad ng promo Patrol para sa mga balita sa mga probinsya na ihahatid ng mga local correspondent.","['tagline', 'Promdi', 'Promdi']","{'tagline': ['dagling', 'maglive', 'saline', 'tagain', 'tagaing'], 'Promdi': ['parodi', 'prod', 'promo', 'promos', 'proud']}",TP,FN
Lumabas din ang totoo na hindi naman pala siya ang dapat kasasagot sa obligasyong ipinatatanggap sa kanya ng girl!,Lumabas din ang totoo na hindi naman pala siya ang dapat sumagot sa obligasyong ipinatatanggap sa kanya ng girl!,Lumabas din ang totoo na hindi naman pala siya ang dapat isasagot sa obligasyong ipinagtatanggol sa kanya ng girl!,"['kasasagot', 'ipinatatanggap']","{'kasasagot': ['masasagot', 'nasasagot', 'isasagot', 'kasasagan', 'magsasagot'], 'ipinatatanggap': ['ipinatatanggal', 'pinatatanggal', 'ipinagtatanggol', 'ipinatanggal', 'natatanggap']}",TP,FN
"Una ng isinama noon ni Pangulong Rodrigo Duterte si Salazar sa tinaguriang ""narco list,"" o yaong listahan ng mga pulitikong iniuugnay niya sa kalakalan ng iligal na droga.","Una nang isinama noon ni Pangulong Rodrigo Duterte si Salazar sa tinaguriang ""narco list,"" o yaong listahan ng mga pulitikong iniuugnay niya sa kalakalan ng iligal na droga.","Una ng isinama noon ni Pangulong Rodrigo suwerte si salahan sa tinaguriang ""narco list,"" o yaong listahan ng mga pulitikong iniuugnay niya sa kalakalan ng iligal na droga.","['Duterte', 'Salazar']","{'Duterte': ['butete', 'puwerte', 'suwerte', 'terte', 'bunete'], 'Salazar': ['salaan', 'salabat', 'salahan', 'salakab', 'salakat']}",TP,FN
"Ayon kay Mary Kris Aquino-dela Cruz, residente sa lugar, nakita ang buhay na sanggol pasado alas-5:30 ng umaga ng isa sa kanilang mga tauhan na si Ricky Dequina matapos na marinig ang pagiyak nito.","Ayon kay Mary Kris Aquino-dela Cruz, residente sa lugar, nakita ang buhay na sanggol pasado alas-5:30 ng umaga ng isa sa kanilang mga tauhan na si Ricky Dequina matapos na marinig ang pag-iyak nito.","Ayon kay mare Kris aluin-dela Cruz, residente sa lugar, nakita ang buhay na sanggol pasado alas-d:ag ng umaga ng isa sa kanilang mga tauhan na si Ricky decline matapos na marinig ang paniyak nito.","['Mary', 'Aquino', '5', '30', 'Dequina', 'pagiyak']","{'Mary': ['many', 'mara', 'mare', 'mari', 'mark'], 'Aquino': ['akuin', 'akuing', 'aluin', 'aluing', 'alumno'], '5': ['b', 'c', 'd', 'e', 'f'], '30': ['ab', 'ad', 'ag', 'ah', 'ak'], 'Dequina': ['bensina', 'debung', 'decline', 'degring', 'dekana'], 'pagiyak': ['pagbiyak', 'pagtiyak', 'paniyak', 'gagayak', 'kabiyak']}",TP,FN
Ikinatwiran ng Comelec na wala silang hurisdiksyon magpalabas ng desisyon sa diskuwalipikasyon ni Mamba dahil ang petisyon ay isinampa makaraan ang kaniyang proklamasyon.,Ikinatwiran ng Comelec na wala silang hurisdiksyon na magpalabas ng desisyon sa diskuwalipikasyon ni Mamba dahil ang petisyon ay isinampa makaraan ang kaniyang proklamasyon.,Ikinatwiran ng Comelec na wala silang hurisdiksyon magpalabas ng desisyon sa diskuwalipikasyon ni damba dahil ang petisyon ay isinampa makaraan ang kaniyang proklamasyon.,['Mamba'],"{'Mamba': ['aamba', 'amba', 'damba', 'iamba', 'lamba']}",TP,FN
Nanindigan rin si Duterte na ??walang hokus-pokus? sa pagbili ng mga bakuna kaya walang dahilan para pagdudahan si Galvez at wala rin dumaang anumang pera sa kamay ng vaccine czar.,Nanindigan din si Duterte na ??walang hokus-pokus? sa pagbili ng mga bakuna kaya walang dahilan para pagdudahan si Galvez at wala rin dumaang anumang pera sa kamay ng vaccine czar.,Nanindigan din si suwerte na ??walang hokus-pokus? sa pagbili ng mga bakuna kaya walang dahilan para pagdudahan si gavel at wala rin dumaang anumang pera sa kamay ng vaccine czar.,"['Duterte', 'Galvez']","{'Duterte': ['butete', 'puwerte', 'suwerte', 'terte', 'bunete'], 'Galvez': ['gale', 'gave', 'gavel', 'valve', 'valves']}",TP,FN
"Nanawagan rin ang CHR sa gobyerno na tiyakin ang pinaigting pang proteksyon sa mga kababaihan at mga bata, lalo na ang mga lumilisan ng kanilang tirahan.","Nanawagan din ang CHR sa gobyerno na tiyakin ang pinaigting pang proteksyon sa mga kababaihan at mga bata, lalo na ang mga lumilisan ng kanilang tirahan.","Nanawagan din ang CHR sa gobyerno na tiyakin ang pinaigting pang proteksyon sa mga kababaihan at mga bata, lalo na ang mga lumilisan ng kanilang tirahan.",[],{},TP,TP
"Alethea De Guzman, inaasahan na nila ito hindi pa ngayon mararamdaman ang epekto nang ipinatupad na enhanced community quarantine (ECQ) kundi makalipas pa ang dalawa o tatlong linggo.","Alethea De Guzman, inaasahan na nila ito dahil hindi pa ngayon mararamdaman ang epekto nang ipinatupad na enhanced community quarantine (ECQ) kundi makalipas pa ang dalawa o tatlong linggo.","alta De guguan, inaasahan na nila ito hindi pa ngayon mararamdaman ang epekto nang ipinatupad na enhanced community quarantine (ECQ) kundi makalipas pa ang dalawa o tatlong linggo.","['Alethea', 'Guzman']","{'Alethea': ['alerta', 'almete', 'alta', 'alter', 'another'], 'Guzman': ['guman', 'gunman', 'guguan', 'gulaman', 'gumaan']}",TP,FN
Wala aniyang ipinag-iba ito sa Brazil variant na kinatakutan rin noon at sinasabing mas mabagsik kumpara sa ibang variant pero naagapan agad at hindi nakapaminsala ng mga tao.,Wala aniyang ipinag-iba ito sa Brazil variant na kinatakutan din noon at sinasabing mas mabagsik kumpara sa ibang variant pero naagapan agad at hindi nakapaminsala ng mga tao.,Wala aniyang ipinag-iba ito sa baril variant na kinatakutan din noon at sinasabing mas mabagsik kumpara sa ibang variant pero naagapan agad at hindi nakapaminsala ng mga tao.,['Brazil'],"{'Brazil': ['bail', 'banil', 'baril', 'brain', 'rail']}",TP,FN
Ipapaliwanag rin ang kasalukuyang sitwasyon ng Pilipinas at ang kinahaharap ng bansa.,Ipapaliwanag din ang kasalukuyang sitwasyon ng Pilipinas at ang kinahaharap ng bansa.,Ipapaliwanag din ang kasalukuyang sitwasyon ng Pilipinas at ang kinahaharap ng bansa.,[],{},TP,TP
"Layon daw ng pulisya ma-neutralize ang Odtuhan drug group, dagdag pa niya.","Layon daw ng pulisya na ma-neutralize ang Odtuhan drug group, dagdag pa niya.","Layon daw ng pulisya ma-neutralize ang betuhan drug group, dagdag pa niya.",['Odtuhan'],"{'Odtuhan': ['aktuhan', 'batuhan', 'betuhan', 'butuhan', 'gatuhan']}",TP,FN
"Sinabi ng pamangkin ng isa sa mga biktima, na pauwi na sila galing sa palengke ng mangyari ang insidente ng pamamaril.","Sinabi ng pamangkin ng isa sa mga biktima, na pauwi na sila galing sa palengke nang mangyari ang insidente ng pamamaril.","Sinabi ng pamangkin ng isa sa mga biktima, na pauwi na sila galing sa palengke ng mangyari ang insidente ng pamamaril.",[],{},FN,FN
Nauna nang inaasahan ang pagdating ng bakuna na gawa ng Pfizer ngayong Pebrero pero naantala ito at wala pang katiyakan kung kailan petsa dahil sa isyu indemnification o katiyakan na hindi sila ang magbabayad sakaling magkaroon ng side effect ang bakuna.,Nauna nang inasahan ang pagdating ng bakuna na gawa ng Pfizer ngayong Pebrero pero naantala ito at wala pang katiyakan kung kailan petsa dahil sa isyu indemnification o katiyakan na hindi sila ang magbabayad sakaling magkaroon ng side effect ang bakuna.,Nauna nang inaasahan ang pagdating ng bakuna na gawa ng pier ngayong Pebrero pero naantala ito at wala pang katiyakan kung kailan petsa dahil sa isyu indemnification o katiyakan na hindi sila ang magbabayad sakaling magkaroon ng side effect ang bakuna.,['Pfizer'],"{'Pfizer': ['fiber', 'fixer', 'pier', 'piper', 'piyer']}",TP,FN
Shield dahil epektibo itong proteksiyon laban sa Delta variant nang COVID-19.,Shield dahil epektibo itong proteksiyon laban sa Delta variant ng COVID-19.,Shield dahil epektibo itong proteksiyon laban sa Delta variant nang COVID-ag.,['19'],"{'19': ['ab', 'ad', 'ag', 'ah', 'ak']}",TP,FN
Mapagmahal na pinapanganak iyan si Maya tsaka magalang.,Mapagmahal na anak iyan si Maya tsaka magalang.,Mapagmahal na pinapanganak iyan si Maya tsaka magalang.,[],{},FN,FN
Na tinayuan ay bumalik sa landas.,Na tayo ay bumalik sa landas.,Na tinayuan ay bumalik sa landas.,[],{},FN,FN
Taos puso akong nagpapasalamat sa ng bumubuo ng PKM..,Taos puso akong nagpapasalamat sa lahat ng bumubuo ng PKM..,Taos puso akong nagpapasalamat sa ng bumubuo ng pm..,['PKM'],"{'PKM': ['km', 'pam', 'pm', 'ppm', 'aam']}",TP,FN
"Sabi nang PA ko, ??Madam, okay ka lang ba???","Sabi ng PA ko, ??Madam, okay ka lang ba???","Sabi nang PA ko, ??Madam, okay ka lang ba???",[],{},TP,FN
Habang sinulat namin ito ay wala pang official statement si Kabayan Noli.,Habang sinusulat namin ito ay wala pang official statement si Kabayan Noli.,Habang sinulat namin ito ay wala pang official statement si Kabayan nali.,['Noli'],"{'Noli': ['boli', 'coli', 'nali', 'nola', 'nowi']}",TP,FN
Tinanong umano ng mga pulis ang katulong kung anong oras siya umuuwi nang hindi man lamang ibinibigay ang kanilang mga pangalan at contact numbers.,Tinanong umano ng mga pulis ang katulong kung anong oras siya umuuwi nang hindi man lamang ibinigay ang kanilang mga pangalan at contact numbers.,Tinanong umano ng mga pulis ang katulong kung anong oras siya umuuwi nang hindi man lamang ibinibigay ang kanilang mga pangalan at contact numbers.,[],{},FN,FN
Hanggang ending na ang nangunguha at tama na raw ang isang season ng sikat na drama series na ito ng GMA 7.,Hanggang ending na ang kinunan at tama na raw ang isang season ng sikat na drama series na ito ng GMA 7.,Hanggang ending na ang nangunguha at tama na raw ang isang season ng sikat na drama series na ito ng gia d.,"['GMA', '7']","{'GMA': ['ama', 'ga', 'gia', 'goma', 'gra'], '7': ['b', 'c', 'd', 'e', 'f']}",TP,FN
Saka lamang nadiskubre ang nakatagong bangkay sa kanyang bahay ng linisin na ito makalipas ang isang taon.,Saka lamang nadiskubre ang nakatagong bangkay sa kanyang bahay nang linisin na ito makalipas ang isang taon.,Saka lamang nadeskubre ang nakatagong bangkay sa kanyang bahay ng linisin na ito makalipas ang isang taon.,['nariskubre'],"{'nariskubre': ['nadiskubre', 'madiskubre', 'nadeskubre', 'nadikubre', 'nadiskubri']}",TP,FN
"Sa palagay ko kailangan talaga natin (MGCQ) dahil ang tagal na natin sa GCQ ang establishments hirap na hirap dahil ang tagal nating naka-GCQ parang 3rd quarter pa nang nakaraang taon pinag-uusapan na, sabi ni Angara.","Sa palagay ko kailangan talaga natin (MGCQ) dahil ang tagal na natin sa GCQ ang establishments hirap na hirap dahil ang tagal nating naka-GCQ parang 3rd quarter pa ng nakaraang taon pinag-uusapan na, sabi ni Angara.","Sa palagay ko kailangan talaga natin (mcg) dahil ang tagal na natin sa act ang establishments hirap na hirap dahil ang tagal nating naka-act parang aid quarter pa nang nakaraang taon pinag-uusapan na, sabi ni andana.","['MGCQ', 'GCQ', 'GCQ', '3rd', 'Angara']","{'MGCQ': ['ecq', 'magco', 'mcg', 'mg', 'mga'], 'GCQ': ['ecq', 'ace', 'act', 'c', 'cc'], '3rd': ['ad', 'add', 'aid', 'amd', 'and'], 'Angara': ['agaran', 'agata', 'andana', 'andar', 'anga']}",TP,FN
