Original Sentence,Gold Sentence,Corrected Sentence,Incorrect Words,Spell Suggestions,Detection Result,Correction Result
"Kaaliw ang ipinakita ni KC na banana tree dahil meron raw pala noon sa Zurich and of course, ang ibat ibang chocolates na sabi nito, kanyang babalikan.","Kaaliw ang ipinakita ni KC na banana tree dahil meron daw pala noon sa Zurich and of course, ang ibat ibang chocolates na sabi nito, kanyang babalikan.","kasaliw ang ipinakita ni k na banana tree dahil meron daw pala noon sa azurin and of course, ang ibat ibang chocolates na sabi nito, kanyang babalikan.","['Kaaliw', 'KC', 'Zurich']","{'Kaaliw': ['aaliw', 'kaalit', 'kasaliw', 'maaliw', 'naaliw'], 'KC': ['c', 'cc', 'k', 'ka', 'kg'], 'Zurich': ['rich', 'arch', 'azurin', 'brick', 'buri']}",TP,FN
"âtaga-anti fraud department raw po sila, ine-explain niya kasi yung recently na nangyaring yung mga hacking ng ibang account,â ani Donaire.","âTaga-anti fraud department daw po sila, ine-explain niya kasi yung recently na nangyaring yung mga hacking ng ibang account,â ani Donaire.","dtaga-anti fraud department daw po sila, ine-aapain niya kasi yung decency na nangyaring yung mga hacking ng ibang account,d ani bonafide.","['â', 'explain', 'recently', 'â', 'Donaire']","{'â': ['b', 'c', 'd', 'e', 'f'], 'explain': ['exploit', 'plain', 'aapain', 'aapulain', 'akalain'], 'recently': ['recent', 'reentry', 'decency', 'evenly', 'keenly'], 'Donaire': ['donate', 'naire', 'bonafide', 'cocaine', 'confine']}",TP,FN
Dati daw nitong naikuwento na may nagbabala sa kaniya na mag-ingat.,Dati raw nitong naikuwento na may nagbabala sa kaniya na mag-ingat.,Dati raw nitong naikuwento na may nagbabala sa kaniya na mag-ingat.,[],{},TP,TP
Tampok din rito ang mayora ng Pola na si Ina Alegre na dating sexy star.,Tampok din dito ang mayora ng Pola na si Ina Alegre na dating sexy star.,Tampok din rito ang mayora ng lola na si Ina alert na dating sexy star.,"['Pola', 'Alegre']","{'Pola': ['bola', 'kola', 'lola', 'nola', 'ola'], 'Alegre': ['alegro', 'alero', 'alert', 'alige', 'almagre']}",TP,FN
"Ayon sa mga kagawad, sa kanilang pagtaya ay nasa P60,000 lang ang nagastos ng di natapos na proyekto dahil sa mga materyales na ginamit rito habang ang natitirang halaga ng pondo ay sinasabing hawak ng kanilang kapitan partikular ang P60,000 na na-reimburse umano nito sa kanilang tresurera.","Ayon sa mga kagawad, sa kanilang pagtaya ay nasa P60,000 lang ang nagastos ng di natapos na proyekto dahil sa mga materyales na ginamit dito habang ang natitirang halaga ng pondo ay sinasabing hawak ng kanilang kapitan partikular ang P60,000 na na-reimburse umano nito sa kanilang tresurera.","Ayon sa mga kagawad, sa kanilang pagtaya ay nasa p3,aam lang ang nagastos ng di natapos na proyekto dahil sa mga materyales na ginamit rito habang ang natitirang halaga ng pondo ay sinasabing hawak ng kanilang kapitan partikular ang p3,aam na na-reimburse umano nito sa kanilang treasurero.","['P60', '000', 'P60', '000', 'tresurera']","{'P60': ['p', 'p25', 'p3', 'p57', 'p75'], '000': ['aag', 'aal', 'aam', 'aat', 'aaw'], 'tresurera': ['tesorera', 'treasurer', 'treasurero', 'treasurers', 'presure']}",TP,FN
"Sinabihan kasi siya ng doktor na kailangan niyang mag-rest dahil mas malakas ang second dose, kaya pinaghandaan raw niya ito.","Sinabihan kasi siya ng doktor na kailangan niyang mag-rest dahil mas malakas ang second dose, kaya pinaghandaan daw niya ito.","Sinabihan kasi siya ng doktor na kailangan niyang mag-rest dahil mas malakas ang second dose, kaya pinaghandaan daw niya ito.",[],{},TP,TP
Hindi na siya pinabalik sa stage at kahit pinadidiretso sa hospital ay umuwi si Boobay dahil ok na daw siya.,Hindi na siya pinabalik sa stage at kahit pinadidiretso sa hospital ay umuwi si Boobay dahil ok na raw siya.,Hindi na siya pinabalik sa stage at kahit pinapaderetso sa hospital ay umuwi si boboy dahil ok na raw siya.,"['pinaridiretso', 'Boobay']","{'pinaridiretso': ['pinadidiretso', 'pinaderetso', 'pinapaderetso', 'ididiretso', 'nagdiretso'], 'Boobay': ['baybay', 'boba', 'boboy', 'bomba', 'looban']}",TP,FN
Nais ngayon ng pamilya ni LiÃ±an na ituloy ang kaso dahil hindi daw ito ang unang beses na sinaktan ni Sumampong ang biktima.,Nais ngayon ng pamilya ni LiÃ±an na ituloy ang kaso dahil hindi raw ito ang unang beses na sinaktan ni Sumampong ang biktima.,Nais ngayon ng pamilya ni lim±an na ituloy ang kaso dahil hindi raw ito ang unang beses na sinaktan ni sumumpong ang biktima.,"['LiÃ', 'Sumampong']","{'LiÃ': ['lia', 'lie', 'lim', 'lip', 'lit'], 'Sumampong': ['sumamong', 'sumampang', 'sumumpong', 'umampong', 'bumambong']}",TP,FN
"Sa kabila nito, wala raw balak ang lola na sampahan ng reklamo ang apo dahil mabait naman raw ito kapag wala sa impluwensiya ng alak at droga.","Sa kabila nito, wala raw balak ang lola na sampahan ng reklamo ang apo dahil mabait naman daw ito kapag wala sa impluwensiya ng alak at droga.","Sa kabila nito, wala raw balak ang lola na sampahan ng reklamo ang apo dahil mabait naman daw ito kapag wala sa impluwensiya ng alak at droga.",[],{},TP,TP
Iniintriga kasi ang Kapamilya star na nahihirapan raw sa drama matapos mag-resign as director si Jerrold Tarog sa Darna na gagawing TV series at diumanoy makakatapat ng Voltes V ng GMA 7.,Iniintriga kasi ang Kapamilya star na nahihirapan daw sa drama matapos mag-resign as director si Jerrold Tarog sa Darna na gagawing TV series at diumanoy makakatapat ng Voltes V ng GMA 7.,inieentrega kasi ang Kapamilya star na nahihirapan daw sa drama matapos mag-resign as director si enroll taro sa area na gagawing TV series at diumanoy makakatapat ng hostes V ng gia d.,"['Iniintriga', 'Jerrold', 'Tarog', 'Darna', 'Voltes', 'GMA', '7']","{'Iniintriga': ['inientrega', 'naintriga', 'inieentrega', 'inientra', 'iniistima'], 'Jerrold': ['eenrol', 'enrol', 'enroll', 'error', 'errors'], 'Tarog': ['tabog', 'taog', 'taro', 'tarok', 'tarol'], 'Darna': ['dara', 'derna', 'area', 'arena', 'aria'], 'Voltes': ['votes', 'holes', 'hostes', 'notes', 'roles'], 'GMA': ['ama', 'ga', 'gia', 'goma', 'gra'], '7': ['b', 'c', 'd', 'e', 'f']}",TP,FN
"Kuwento nga ng kaibigan naming bili lang ng tatlong toys na ipanregalo, gustung-gusto raw ng may-ari ng toy store itong si sikat na aktor dahil lahat na tinda niya inuubos.","Kuwento nga ng kaibigan naming kabibili lang ng tatlong toys na ipanregalo, gustung-gusto raw ng may-ari ng toy store itong si sikat na aktor dahil lahat na tinda niya inuubos.","Kuwento nga ng kaibigan naming bili lang ng tatlong toys na iareglo, gustung-gusto raw ng may-ari ng toy store itong si sikat na aktor dahil lahat na tinda niya inuubos.",['ipanregalo'],"{'ipanregalo': ['panregalo', 'iaareglo', 'iareglo', 'inaareglo', 'inareglo']}",TP,FN
"Kabaha-bahala daw ito lalo nat ""serve and protect"" ang isolgan ng PNP, hindi ang paglabag sa karapatan at karapatang mabuhay.","Kabaha-bahala raw ito lalo nat ""serve and protect"" ang isolgan ng PNP, hindi ang paglabag sa karapatan at karapatang mabuhay.","Kabaha-bahala raw ito lalo nat ""serve and protect"" ang isolgan ng pdp, hindi ang paglabag sa karapatan at karapatang mabuhay.",['PNP'],"{'PNP': ['lpnp', 'pap', 'pdp', 'pep', 'png']}",TP,FN
"Ang tsikang narinig kasi namin, noong mag-renew kamakailan si JC ng exclusive network contract sa ABS-CBN, ibang show sana ang sisimulan niya, pero bigla daw in-offer sa aktor na mapasama sa Flower of Evil, kaya naman sa cycle 3 ng lock-in taping ay sumalang na nga siya agad.","Ang tsikang narinig kasi namin, noong mag-renew kamakailan si JC ng exclusive network contract sa ABS-CBN, ibang show sana ang sisimulan niya, pero bigla raw in-offer sa aktor na mapasama sa Flower of Evil, kaya naman sa cycle 3 ng lock-in taping ay sumalang na nga siya agad.","Ang tisikang narinig kasi namin, noong mag-renew kamakailan si j ng exclusive network contract sa abf-ab, ibang show sana ang sisimulan niya, pero bigla raw in-offer sa aktor na mapasama sa Flower of Evil, kaya naman sa cycle d ng lock-in taping ay sumalang na nga siya agad.","['tsikang', 'JC', 'ABS', 'CBN', '3']","{'tsikang': ['sikang', 'tikang', 'tisikang', 'tsekang', 'tsikong'], 'JC': ['c', 'cc', 'j', 'jr', 'oc'], 'ABS': ['ab', 'aba', 'abf', 'abo', 'ads'], 'CBN': ['can', 'con', 'ab', 'aba', 'aban'], '3': ['b', 'c', 'd', 'e', 'f']}",TP,FN
"Rito nila nakilala si ""Ate Violeta,"" ang Pinay na isa sa mga karinderya sa lugar.","Dito nila nakilala si ""Ate Violeta,"" ang Pinay na isa sa mga karinderya sa lugar.","Rito nila nakilala si ""Ate biyoleta,"" ang linay na isa sa mga karinderya sa lugar.","['Violeta', 'Pinay']","{'Violeta': ['bioleta', 'violet', 'biyoleta', 'roleta', 'violate'], 'Pinay': ['binay', 'hinay', 'linay', 'panay', 'pilay']}",TP,FN
"Milyon ang naitalang kaso ng COVID-19 sa bansa â 37,942 rito ang aktibo at 3,709,377 ang nakarekober na.","Milyon ang naitalang kaso ng COVID-19 sa bansa â 37,942 dito ang aktibo at 3,709,377 ang nakarekober na.","Milyon ang naitalang kaso ng COVID-ag sa bansa d ag,aam rito ang aktibo at d,aam,aag ang nakarekober na.","['19', 'â', '37', '942', '3', '709', '377']","{'19': ['ab', 'ad', 'ag', 'ah', 'ak'], 'â': ['b', 'c', 'd', 'e', 'f'], '37': ['ab', 'ad', 'ag', 'ah', 'ak'], '942': ['aag', 'aal', 'aam', 'aat', 'aaw'], '3': ['b', 'c', 'd', 'e', 'f'], '709': ['aag', 'aal', 'aam', 'aat', 'aaw'], '377': ['p57', 'p75', 'aag', 'aal', 'aam']}",TP,FN
"âmaaasar kayo sa akin, maaasar talaga kayo sa kin rito sa show na to,â bungad ni Zanjoe.","âMaaasar kayo sa akin, maaasar talaga kayo sa kin dito sa show na to,â bungad ni Zanjoe.","daasar kayo sa akin, aasar talaga kayo sa din rito sa show na to,d bungad ni aantot.","['â', 'maaasar', 'maaasar', 'kin', 'â', 'Zanjoe']","{'â': ['b', 'c', 'd', 'e', 'f'], 'maaasar': ['maaasan', 'makasar', 'aasar', 'maaaari', 'maaagad'], 'kin': ['akin', 'bin', 'din', 'gin', 'hin'], 'Zanjoe': ['aano', 'aantok', 'aantot', 'aanyo', 'aloe']}",TP,FN
Tinapatan ng mga suspek ang biktima at rito pinagbabaril bago mabilis na tumakas.,Tinapatan ng mga suspek ang biktima at dito pinagbabaril bago mabilis na tumakas.,Tinapatan ng mga suspek ang biktima at rito pinagbabaril bago mabilis na tumakas.,[],{},FN,FN
"Sa distribusyon ng kita ng MIC, 25 percent rito ay gagamitin para sa poverty at subsistence subsidies ng mga pamilya na nasa below poverty threshold ng Philippine Statistics Authority.","Sa distribusyon ng kita ng MIC, 25 percent dito ay gagamitin para sa poverty at subsistence subsidies ng mga pamilya na nasa below poverty threshold ng Philippine Statistics Authority.","Sa distribusyon ng kita ng MIC, ad percent rito ay gagamitin para sa poverty at subsistence subsidies ng mga pamilya na nasa below poverty threshold ng Philippine Statistics Authority.",['25'],"{'25': ['p25', 'ab', 'ad', 'ag', 'ah']}",TP,FN
Rito iniulat ang pangyayari sa Manila Police District na agad nagpadala ng mga tauhan ng District Explosive Canine Unit.,Dito iniulat ang pangyayari sa Manila Police District na agad nagpadala ng mga tauhan ng District Explosive Canine Unit.,Rito iniulat ang pangyayari sa Manila Police District na agad nagpalala ng mga tauhan ng District Explosive Canine Unit.,['nagparala'],"{'nagparala': ['nagpadala', 'nagpagala', 'nagpalala', 'nagpamala', 'nagpapala']}",TP,FN
Naitsika nga sa amin ni direk Joel na tuwang-tuwa siya sa kinalabasan ng movie dahil ang galing pa rin raw talaga nina Mark at Claudine.,Naitsika nga sa amin ni direk Joel na tuwang-tuwa siya sa kinalabasan ng movie dahil ang galing pa rin daw talaga nina Mark at Claudine.,magtika nga sa amin ni direk coal na tuwang-tuwa siya sa kinalabasan ng movie dahil ang galing pa rin daw talaga nina Mark at causing.,"['Naitsika', 'Joel', 'Claudine']","{'Naitsika': ['nagtika', 'kritika', 'magtika', 'mantika', 'nabisita'], 'Joel': ['bowel', 'bowl', 'coal', 'coil', 'col'], 'Claudine': ['canine', 'carbine', 'causing', 'clade', 'clause']}",TP,FN
"Kagaya ni Piolo Pascual na nagsabing gusto niya ang simple na buhay sa probinsiya, at ngayon roon siya nakabase, ganundin si Nadine, gusto niya ang island life, hayun siya nandun na.","Kagaya ni Piolo Pascual na nagsabing gusto niya ang simple na buhay sa probinsiya, at ngayon doon siya nakabase, ganundin si Nadine, gusto niya ang island life, hayun siya nandun na.","Kagaya ni biola panual na nagsabing gusto niya ang simple na buhay sa probinsiya, at ngayon roon siya nakabase, ganundin si aaring, gusto niya ang island life, hayun siya anden na.","['Piolo', 'Pascual', 'Narine', 'nandun']","{'Piolo': ['polo', 'bilo', 'biola', 'biolon', 'bolo'], 'Pascual': ['casual', 'pagsual', 'panual', 'pasal', 'pasugal'], 'Narine': ['marine', 'narin', 'aaring', 'arina', 'aring'], 'nandun': ['andun', 'nandon', 'anden', 'andon', 'ganun']}",TP,FN
"After some time bumababa yung level ng antibodies sa mga ibang tao kaya para maprevent yung pagdami ng kaso lalo na kung may makapasok rito na isa sa mga subvariants o yung tinatawag nila na mga recombinant tulad ng XE na nakita na sa Thailand, para hindi magkaroon ng pagdami ng kaso ng mga ganoon dito mas maganda na protektado tayo, dagdag ni David.","After some time bumababa yung level ng antibodies sa mga ibang tao kaya para maprevent yung pagdami ng kaso lalo na kung may makapasok dito na isa sa mga subvariants o yung tinatawag nila na mga recombinant tulad ng XE na nakita na sa Thailand, para hindi magkaroon ng pagdami ng kaso ng mga ganoon dito mas maganda na protektado tayo, dagdag ni David.","After some time bumababa yung level ng antibodies sa mga ibang tao kaya para maprevent yung pagdami ng kaso lalo na kung may makapasok rito na isa sa mga subvariants o yung tinatawag nila na mga recombinant tulad ng e na nakita na sa hadlang, para hindi magkaroon ng pagdami ng kaso ng mga ganoon dito mas maganda na protektado tayo, dagdag ni aid.","['XE', 'Thailand', 'David']","{'XE': ['be', 'de', 'e', 'he', 'ie'], 'Thailand': ['garland', 'hablang', 'hadlang', 'hailing', 'hainan'], 'David': ['avid', 'acid', 'aid', 'amid', 'apid']}",TP,FN
Nagtagumpay daw si Dingdong sa kaniyang pang-aasar dahil namula si Marian.,Nagtagumpay raw si Dingdong sa kaniyang pang-aasar dahil namula si Marian.,Nagtagumpay raw si dihadong sa kaniyang pang-aasar dahil namula si malian.,"['Dingdong', 'Marian']","{'Dingdong': ['dingding', 'digong', 'dihadong', 'dinamong', 'dinayong'], 'Marian': ['arian', 'harian', 'malian', 'mariin', 'parian']}",TP,FN
Umaasa daw siyang makatrabaho uli si Bela sa mga susunod na gagawin niyang pelikula.âIm.,Umaasa raw siyang makatrabaho uli si Bela sa mga susunod na gagawin niyang pelikula.âIm.,Umaasa raw siyang makatrabaho uli si bell sa mga susunod na gagawin niyang pelikula.dIm.,"['Bela', 'â']","{'Bela': ['bala', 'beha', 'bell', 'belo', 'belt'], 'â': ['b', 'c', 'd', 'e', 'f']}",TP,FN
Rito na nalaman ni Princess na hindi pala kulam kundi lupus ang kaniyang sakit.,Dito na nalaman ni Princess na hindi pala kulam kundi lupus ang kaniyang sakit.,Rito na nalaman ni prices na hindi pala kulam kundi kapus ang kaniyang sakit.,"['Princess', 'lupus']","{'Princess': ['pricess', 'princes', 'prices', 'prinsesa', 'printers'], 'lupus': ['cups', 'iuus', 'kapus', 'kupas', 'kupis']}",TP,FN
"May tumawag sa amin dito, yung team ko po ay nagpa-panic dahil may balita daw po riyan na kami ay naaksidente.","May tumawag sa amin dito, yung team ko po ay nagpa-panic dahil may balita raw po riyan na kami ay naaksidente.","May tumawag sa amin dito, yung team ko po ay nagpa-panic dahil may balita raw po riyan na kami ay naaksidente.",[],{},TP,TP
"Maayos naman umano ang lagay ng mga bata pero dahil sa hindi pagkakaunawaan, pinakuha daw ng OFW ang mga bata kay Nora.","Maayos naman umano ang lagay ng mga bata pero dahil sa hindi pagkakaunawaan, pinakuha raw ng OFW ang mga bata kay Nora.","Maayos naman umano ang lagay ng mga bata pero dahil sa hindi pagkakaunawaan, pinakuha raw ng aaw ang mga bata kay nola.","['OFW', 'Nora']","{'OFW': ['of', 'off', 'aaw', 'arw', 'aw'], 'Nora': ['gora', 'nara', 'nola', 'nor', 'nota']}",TP,FN
Sinabi nga ni Ruffa sa nakaraang mediacon ng bago nilang pelikulang Martyr or Murderer na kinausap raw sila nina Mariel Rodriguez at Ciara Sotto na pansamantala munang hold dahil kailangan lang ng reassesstment.,Sinabi nga ni Ruffa sa nakaraang mediacon ng bago nilang pelikulang Martyr or Murderer na kinausap daw sila nina Mariel Rodriguez at Ciara Sotto na pansamantala munang hold dahil kailangan lang ng reassesstment.,Sinabi nga ni rumba sa nakaraang median ng bago nilang pelikulang barter or murders na kinausap daw sila nina aries Rodriguez at bira boto na pansamantala munang hold dahil kailangan lang ng assessment.,"['Ruffa', 'mediacon', 'Martyr', 'Murderer', 'Mariel', 'Ciara', 'Sotto', 'reassesstment']","{'Ruffa': ['rubya', 'rula', 'rumba', 'ruta', 'aruga'], 'mediacon': ['mediaman', 'mediamen', 'median', 'mediation', 'medico'], 'Martyr': ['martir', 'martyrs', 'barter', 'garter', 'maraya'], 'Murderer': ['murder', 'murderat', 'murders', 'burdened', 'gardener'], 'Mariel': ['maribel', 'arial', 'aries', 'barel', 'bariil'], 'Ciara': ['bara', 'binara', 'bira', 'car', 'card'], 'Sotto': ['lotto', 'motto', 'boto', 'bottom', 'ditto'], 'reassesstment': ['reassessment', 'assessement', 'assessment', 'assesment', 'assessments']}",TP,FN
Pagkalipas ng ilang taon na naging aktibo ang aktres sa industriya ay natutunan na daw kung paano hawakan ang mga perang kinikita.,Pagkalipas ng ilang taon na naging aktibo ang aktres sa industriya ay natutunan na raw kung paano hawakan ang mga perang kinikita.,Pagkalipas ng ilang taon na naging aktibo ang aktres sa industriya ay natutunan na raw kung paano hawakan ang mga perang kinikita.,[],{},TP,TP
Maraming mga artista raw na padating rito sa LA para sa shooting non.,Maraming mga artista raw na padating dito sa LA para sa shooting non.,Maraming mga artista raw na parating rito sa LA para sa shooting non.,[],{},TP,FN
"Pero nang makapagbayad na ng P10,000, sinabihan raw ng suspek ang biktima na hindi matutuloy ang training dahil kulang daw ito sa mga tao.","Pero nang makapagbayad na ng P10,000, sinabihan daw ng suspek ang biktima na hindi matutuloy ang training dahil kulang daw ito sa mga tao.","Pero nang makapagbayad na ng p3,aam, sinabihan daw ng suspek ang biktima na hindi matutuloy ang training dahil kulang daw ito sa mga tao.","['P10', '000']","{'P10': ['p', 'p25', 'p3', 'p57', 'p75'], '000': ['aag', 'aal', 'aam', 'aat', 'aaw']}",TP,FN
