Original Sentence,Gold Sentence,Corrected Sentence,Incorrect Words,Spell Suggestions,Detection Result,Correction Result
"Ayon kay P/Staff Sergeant Billy Olalo, may hawak nang kaso, ang âdi kilalang lalaki na may katamtamang pangangatawan at may taas na 5â4- 56 ay nadiskubre sa loob ng isang duffle bag sa loob ng comfort room ng isang apartment sa Avant Garden Subdivision sa Barangay San Roque ng nasabing lungsod nitong Linggo ng gabi.","Ayon kay P/Staff Sergeant Billy Olalo, may hawak ng kaso, ang âdi kilalang lalaki na may katamtamang pangangatawan at may taas na 5â4- 56 ay nadiskubre sa loob ng isang duffle bag sa loob ng comfort room ng isang apartment sa Avant Garden Subdivision sa Barangay San Roque ng nasabing lungsod nitong Linggo ng gabi.","Ayon kay P/Staff Sergeant bills opalo, may hawak nang kaso, ang ddi kilalang lalaki na may katamtamang pangangatawan at may taas na agd- ag ay nadeskubre sa loob ng isang muffler bag sa loob ng comfort room ng isang apartment sa aanit Garden Subdivision sa Barangay San Roque ng nasabing lungsod nitong Linggo ng gabi.","['Billy', 'Olalo', 'â', '5â', '4', '56', 'nariskubre', 'duffle', 'Avant']","{'Billy': ['belly', 'bill', 'bills', 'biloy', 'bily'], 'Olalo': ['lalo', 'obalo', 'opalo', 'ulalo', 'aalo'], 'â': ['b', 'c', 'd', 'e', 'f'], '5â': ['ab', 'ad', 'ag', 'ah', 'ak'], '4': ['b', 'c', 'd', 'e', 'f'], '56': ['ab', 'ad', 'ag', 'ah', 'ak'], 'nariskubre': ['nadiskubre', 'madiskubre', 'nadeskubre', 'nadikubre', 'nadiskubri'], 'duffle': ['duble', 'dumale', 'muffler', 'raffle', 'bubble'], 'Avant': ['aang', 'aani', 'aanit', 'aano', 'aanta']}",TP,FN
"May mga ilang artista rin na nagpa-manage sa kanila noon, pero hindi pa kasi uso iyan, kaya wala ring nangyari.","May mga ilang artista rin na nagpa-manage sa kanila noon, pero hindi pa kasi uso iyan, kaya wala ring nangyari.","May mga ilang artista rin na nagpa-manage sa kanila noon, pero hindi pa kasi uso iyan, kaya wala ring nangyari.",[],{},TN,TN
Kamakailan ay mainit na pinag-usapan ang pambubugbog ni Coco kay McCoy sa isang eksena sa serye.,Kamakailan ay mainit na pinag-usapan ang pambubugbog ni Coco kay McCoy sa isang eksena sa serye.,Kamakailan ay mainit na pinag-usapan ang pambubugbog ni Coco kay aagoy sa isang eksena sa serye.,['McCoy'],"{'McCoy': ['macos', 'aaboy', 'aagoy', 'aamoy', 'aapoy']}",FP,FP
"Ayon pa sa alkalde, ang hakbang ay hindi lamang makatitiyak ng balanced diet sa mga bata kundi malaking katipiran rin ito sa bahagi ng mga mag-aaral dahil mas mahal ang bumili ng lutong pagkain sa labas.","Ayon pa sa alkalde, ang hakbang ay hindi lamang makatitiyak ng balanced diet sa mga bata kundi malaking katipiran din ito sa bahagi ng mga mag-aaral dahil mas mahal ang bumili ng lutong pagkain sa labas.","Ayon pa sa alkalde, ang hakbang ay hindi lamang makatitiyak ng balanced diet sa mga bata kundi malaking katipiran din ito sa bahagi ng mga mag-aaral dahil mas mahal ang bumili ng lutong pagkain sa labas.",[],{},TP,TP
"Tumanggap ng tig-P250,000 cash ang 15 awardees mula sa Villar SIPAG.","Tumanggap ng tig-P250,000 cash ang 15 awardees mula sa Villar SIPAG.","Tumanggap ng tig-p75,aam cash ang ag awardees mula sa villas SIPAG.","['P250', '000', '15', 'Villar']","{'P250': ['p25', 'p57', 'p75', 'p', 'p3'], '000': ['aag', 'aal', 'aam', 'aat', 'aaw'], '15': ['ab', 'ad', 'ag', 'ah', 'ak'], 'Villar': ['pillar', 'villa', 'villas', 'bilyar', 'collar']}",FP,FP
"Jean Fajardo, nagsimula nang mag-ikot ang mga pulis sa pakikipag-ugnayan sa local COMELEC officers upang suyurin ang mga lugar na napaulat na may ilegal na nakapaskil na campaign posters.","Jean Fajardo, nagsimula nang mag-ikot ang mga pulis sa pakikipag-ugnayan sa local COMELEC officers upang suyurin ang mga lugar na napaulat na may ilegal na nakapaskil na campaign posters.","jeans aasado, nagsimula nang mag-ikot ang mga pulis sa pakikipag-ugnayan sa local COMELEC officers upang suyurin ang mga lugar na napaulat na may ilegal na nakapaskil na campaign posters.","['Jean', 'Fajardo']","{'Jean': ['dean', 'ean', 'jeans', 'lean', 'aban'], 'Fajardo': ['aararo', 'aarko', 'aasado', 'aaward', 'araro']}",FP,FP
Naramdaman raw nila nang oras na iyon na nagbunga ang pagod nila sa pag-asikaso sa pasyente.,Naramdaman daw nila nang oras na iyon na nagbunga ang pagod nila sa pag-asikaso sa pasyente.,Naramdaman daw nila nang oras na iyon na nagbunga ang pagod nila sa pag-asikaso sa pasyente.,[],{},TP,TP
"Maliban sa apat na ginto, humirit rin ang Pinoy kickboxing team ng isang pilak at anim na tanso.","Maliban sa apat na ginto, humirit din ang Pinoy kickboxing team ng isang pilak at anim na tanso.","Maliban sa apat na ginto, humirit din ang Pinoy kickboxing team ng isang pilak at anim na tanso.",[],{},TP,TP
Wala umanong ??exposure?? ang magkasintahan sa isang COVID-19 positive bago umalis ng bansa.,Wala umanong ??exposure?? ang magkasintahan sa isang COVID-19 positive bago umalis ng bansa.,Wala umanong ??exposure?? ang magkasintahan sa isang COVID-ag positive bago umalis ng bansa.,['19'],"{'19': ['ab', 'ad', 'ag', 'ah', 'ak']}",FP,FP
"Alalahanin lamang natin na kailangan natin na patuloy na lumaban sa mga pagsubok, manalig at humingi ng awa sa Panginoon.","Alalahanin lamang natin na kailangan natin na patuloy na lumaban sa mga pagsubok, manalig at humingi ng awa sa Panginoon.","Alalahanin lamang natin na kailangan natin na patuloy na lumaban sa mga pagsubok, manalig at humingi ng awa sa Panginoon.",[],{},TN,TN
Ayon sa aktres ay talagang nakaramdam siya ng pressure na tapusin ang pag-aaral dahil sa nag-iisang anak.,Ayon sa aktres ay talagang nakaramdam siya ng pressure na tapusin ang pag-aaral dahil sa nag-iisang anak.,Ayon sa aktres ay talagang nakaramdam siya ng pressure na tapusin ang pag-aaral dahil sa nag-iisang anak.,[],{},TN,TN
"Ayon kay Tiangco, nakababahala ito dahil naroon ang posibilidad na dumami pa ang kaso ng mahawaan dahil na din sa pagiging iresponsable ng iilang indibiduwal.","Ayon kay Tiangco, nakababahala ito dahil naroon ang posibilidad na dumami pa ang kaso ng mahawaan dahil na rin sa pagiging iresponsable ng iilang indibiduwal.","Ayon kay Tiangco, nakababahala ito dahil naroon ang posibilidad na dumami pa ang kaso ng mahawaan dahil na rin sa pagiging iresponsable ng iilang indibiduwal.",[],{},TP,TP
Dati na daw siyang nakaligtas sa isang aksidente sa kotse habang ginagawa ang kanyang career-defining movie.,Dati na raw siyang nakaligtas sa isang aksidente sa kotse habang ginagawa ang kanyang career-defining movie.,Dati na raw siyang nakaligtas sa isang aksidente sa kotse habang ginagawa ang kanyang career-defining movie.,[],{},TP,TP
Matagal tagal nang hindi nakagagawa ng proyekto ang aktres.,Matagal-tagal nang hindi nakagagawa ng proyekto ang aktres.,Matagal tagal nang hindi nakagagawa ng proyekto ang aktres.,[],{},FN,FN
At pagkaraan ay isinugod rin ito agad sa pinakamalapit na ospital.,At pagkaraan ay isinugod din ito agad sa pinakamalapit na ospital.,At pagkaraan ay isinugod din ito agad sa pinakamalapit na ospital.,[],{},TP,TP
"Batay aniya, sa kuha ng CCTV, galing sa Room 2207 na buhat-buhat ng mga inilalaki ang biktima at ipinapasok sa Room 2209.","Batay aniya, sa kuha ng CCTV, galing sa Room 2207 na buhat-buhat ng mga lalaki ang biktima at ipinapasok sa Room 2209.","Batay aniya, sa kuha ng CCTV, galing sa Room aaba na buhat-buhat ng mga inilalaki ang biktima at ipinapasok sa Room aag.","['2207', '2209']","{'2207': ['p25', 'p57', 'aaba', 'aag', 'aako'], '2209': ['p25', 'aaba', 'aag', 'aako', 'aal']}",TP,FN
"Magkaiba din ang role na gagampanan niya sa dalawang malaking proyekto, kaya naman challenge ito para sa kanya bilang actor kahit nga isa na siyang award winning na artista.","Magkaiba rin ang role na gagampanan niya sa dalawang malaking proyekto, kaya naman challenge ito para sa kanya bilang actor kahit nga isa na siyang award winning na artista.","Magkaiba rin ang role na gagampanan niya sa dalawang malaking proyekto, kaya naman challenge ito para sa kanya bilang actor kahit nga isa na siyang award winning na artista.",[],{},TP,TP
"Sa kabila nito, hindi pa raw tiyak kung may epekto ito sa pagkalat ng mas nakahahawang Delta variant,.","Sa kabila nito, hindi pa raw tiyak kung may epekto ito sa pagkalat ng mas nakahahawang Delta variant,.","Sa kabila nito, hindi pa raw tiyak kung may epekto ito sa pagkalat ng mas nakahahawang Delta variant,.",[],{},TN,TN
Nagulat raw noon si Erich pero mabilis naka-recover at dinedma ang bulong ni Angelica.,Nagulat daw noon si Erich pero mabilis naka-recover at dinedma ang bulong ni Angelica.,Nagulat daw noon si brick pero mabilis naka-recover at dilema ang bulong ni anemika.,"['Erich', 'dinedma', 'Angelica']","{'Erich': ['rich', 'arch', 'brick', 'each', 'epic'], 'dinedma': ['cinema', 'dedma', 'dilema', 'dilemma', 'dinadama'], 'Angelica': ['analisa', 'anemia', 'anemika', 'anghina', 'angina']}",TP,FN
"Siguro ang tinitignan lang natin unahin yung mga government hospital, ngayon naman kasi may initial survey na each of the government hospitals especially yung mga referral hospital natin in NCR and regional hospitals kung may lalabis doon sa mga nagpahayag na na ayaw magpabakuna at gustong magpabakuna then we can share naman, ani Tan.","Siguro ang tinitignan lang natin unahin yung mga government hospital, ngayon naman kasi may initial survey na each of the government hospitals especially yung mga referral hospital natin in NCR and regional hospitals kung may lalabis doon sa mga nagpahayag na ayaw magpabakuna at gustong magpabakuna then we can share naman, ani Tan.","Siguro ang tinitignan lang natin unahin yung mga government hospital, ngayon naman kasi may initial survey na each of the government hospitals especially yung mga referral hospital natin in NCR and regional hospitals kung may lalabis doon sa mga nagpahayag na na ayaw magpabakuna at gustong magpabakuna then we can share naman, ani Tan.",[],{},FN,FN
Ibig sabihin niyan may isang kumpanya nang magbabalik sa paggawa ng mga pelikulang seryoso.,Ibig sabihin niyan may isang kumpanya nang magbabalik sa paggawa ng mga pelikulang seryoso.,Ibig sabihin niyan may isang kumpanya nang magbabalik sa paggawa ng mga pelikulang seryoso.,[],{},TN,TN
"Sa naturang putukan, kapansin-pansin ang isang lumaki na nakasuot ng itim na damit na nakatayo at malapit sa driver side habang nangyayari ang barilan.","Sa naturang putukan, kapansin-pansin ang isang lalaki na nakasuot ng itim na damit na nakatayo at malapit sa driver side habang nangyayari ang barilan.","Sa naturang putukan, kapansin-pansin ang isang lumaki na nakasuot ng itim na damit na nakatayo at malapit sa driver side habang nangyayari ang barilan.",[],{},FN,FN
Nagtataka daw kasi ang asawa kung bakit parang masaya pa siya sa kabila ng mga nangyari ngunit yun pala ang paraan ng vlogger para maitago ang sakit na nararamdaman.,Nagtataka raw kasi ang asawa kung bakit parang masaya pa siya sa kabila ng mga nangyari ngunit yun pala ang paraan ng vlogger para maitago ang sakit na nararamdaman.,Nagtataka raw kasi ang asawa kung bakit parang masaya pa siya sa kabila ng mga nangyari ngunit yun pala ang paraan ng vlogger para maitago ang sakit na nararamdaman.,[],{},TP,TP
"Anong inisip mo nang ginawa mo yon, galit na tanong ng pinuno ng kapulisan habang nakaturo ang daliri niya-sa ulo ng pulis.","Anong inisip mo nang ginawa mo yon, galit na tanong ng pinuno ng kapulisan habang nakaturo ang daliri niya sa ulo ng pulis.","Anong inisip mo nang ginawa mo yon, galit na tanong ng pinuno ng kapulisan habang nakaturo ang daliri niya-sa ulo ng pulis.",[],{},FN,FN
"Kung magtutuloy-tuloy ang pagkontrol sa transmission, tayo po lahat ay nagho-hope that by Christmas time ay magkaroon tayo ng mas maluwag na classification and restriction sa mga kababayan, wika ni Vergeire.","Kung magtutuloy-tuloy ang pagkontrol sa transmission, tayo po lahat ay nagho-hope that by Christmas time ay magkaroon tayo ng mas maluwag na classification and restriction sa mga kababayan, wika ni Vergeire.","Kung magtutuloy-tuloy ang pagkontrol sa transmission, tayo po lahat ay nagho-hope that by Christmas time ay magkaroon tayo ng mas maluwag na classification and restriction sa mga kababayan, wika ni Vergeire.",[],{},TN,TN
"Bilang isang babae at ina, pinaniniwalaan ako sa tamang proteksiyon at karapatan ng lahat kababaihan sa ating lipunan.","Bilang isang babae at ina, naniniwala ako sa tamang proteksiyon at karapatan ng lahat kababaihan sa ating lipunan.","Bilang isang babae at ina, pinaniniwalaan ako sa tamang proteksiyon at karapatan ng lahat kababaihan sa ating lipunan.",[],{},FN,FN
"Kinilala ng pulisya ang nasawing si Eleazer Cameo, 62, may-asawa at residente ng Barangay Bulakin 2.","Kinilala ng pulisya ang nasawing si Eleazer Cameo, 62, may-asawa at residente ng Barangay Bulakin 2.","Kinilala ng pulisya ang nasawing si lazer aamen, ag, may-asawa at residente ng Barangay bulakan d.","['Eleazer', 'Cameo', '62', 'Bulakin', '2']","{'Eleazer': ['eleazar', 'clearer', 'lazer', 'leader', 'bearer'], 'Cameo': ['came', 'kameo', 'aamen', 'aamo', 'amen'], '62': ['ab', 'ad', 'ag', 'ah', 'ak'], 'Bulakin': ['balakin', 'bulagin', 'bulakan', 'bulasin', 'bulatin'], '2': ['b', 'c', 'd', 'e', 'f']}",FP,FP
"Ilang araw pa lang ng patayin ng Valenzuela PNP ang 18-anyos na may kapansanang si Erwin Arnigo habang ""nagsasagawa ng raid sa isang tupada"" at pinararatangang nangtangkang mang-agaw ng baril, kahit ganyan ang testimonya ng ilan.","Ilang araw pa lang nang patayin ng Valenzuela PNP ang 18-anyos na may kapansanang si Erwin Arnigo habang ""nagsasagawa ng raid sa isang tupada"" at pinararatangang nangtangkang mang-agaw ng baril, kahit ganyan ang testimonya ng ilan.","Ilang araw pa lang ng patayin ng aabentura pdp ang ag-anyos na may kapansanang si Erwin anggo habang ""nagsasagawa ng raid sa isang tupada"" at pinararatangang nangtangkang mang-agaw ng baril, kahit ganyan ang testimonya ng ilan.","['Valenzuela', 'PNP', '18', 'Arnigo']","{'Valenzuela': ['sarzuela', 'telenovela', 'aabentura', 'abentura', 'abenturera'], 'PNP': ['lpnp', 'pap', 'pdp', 'pep', 'png'], '18': ['ab', 'ad', 'ag', 'ah', 'ak'], 'Arnigo': ['aanito', 'abrigo', 'anggo', 'ango', 'aniko']}",TP,FN
Dati nang sumusuporta ang SMC sa Philippine sports kagaya ng pagdaraos ng Southeast Asian Games noong Disyembre ng 2019 kung saan hinirang na overall champion ang bansa.,Dati nang sumusuporta ang SMC sa Philippine sports kagaya ng pagdaraos ng Southeast Asian Games noong Disyembre ng 2019 kung saan hinirang na overall champion ang bansa.,Dati nang sumusuporta ang am sa Philippine sports kagaya ng pagdaraos ng Southeast asiman Games noong Disyembre ng aako kung saan hinirang na overall champion ang bansa.,"['SMC', 'Asian', '2019']","{'SMC': ['sec', 'sm', 'am', 'ama', 'amd'], 'Asian': ['arian', 'asias', 'asiman', 'asin', 'asinan'], '2019': ['aaba', 'aag', 'aako', 'aal', 'aala']}",FP,FP
"Habang bata ka, nag-iipon ka na.","Habang bata ka, nag-iipon ka na.","Habang bata ka, nag-iipon ka na.",[],{},TN,TN
"Sa kabila ng malakas na pag-ulan at pagbaha sa ilang lugar sa lungsod, tinupad pa din ni Moreno ang sinabi niya na umulan man o umaraw ay tuloy lang ang bakunahan, kahit pa weekends o holidays.","Sa kabila ng malakas na pag-ulan at pagbaha sa ilang lugar sa lungsod, tinupad pa rin ni Moreno ang sinabi niya na umulan man o umaraw ay tuloy lang ang bakunahan, kahit pa weekends o holidays.","Sa kabila ng malakas na pag-ulan at pagbaha sa ilang lugar sa lungsod, tinupad pa rin ni forego ang sinabi niya na umulan man o umaraw ay tuloy lang ang bakunahan, kahit pa weekends o holidays.",['Moreno'],"{'Moreno': ['morena', 'eoseno', 'forego', 'ipreno', 'koreo']}",TP,FN
"Gayunman, sinabi ng ng kinatawan ng isa sa mga complainant na mga dealer umano nila ang nagsumbong sa ilegal umanong pagre refill sa kanilang mga tangke.","Gayunman, sinabi ng ng kinatawan ng isa sa mga complainant na mga dealer umano nila ang nagsumbong sa ilegal umanong pagre-refill sa kanilang mga tangke.","Gayunman, sinabi ng ng kinatawan ng isa sa mga complainant na mga dealer umano nila ang nagsumbong sa ilegal umanong pagre refill sa kanilang mga tangke.",[],{},FN,FN
"Ngunit sa kasalukuyang sitwasyon, ang P6,500 kada buwan na natamo ng mga mga tricycle at jeepney driver sa kanilang ay halos wala ring naibigay na ginhawa sa kanila.","Ngunit sa kasalukuyang sitwasyon, ang P6,500 kada buwan na natamo ng mga tricycle at jeepney driver sa kanilang ay halos wala ring naibigay na ginhawa sa kanila.","Ngunit sa kasalukuyang sitwasyon, ang pa,aam kara buwan na natamo ng mga mga tricycle at jeepney driver sa kanilang ay halos wala ring naibigay na ginhawa sa kanila.","['P6', '500']","{'P6': ['p', 'p3', 'pa', 'pg', 'ph'], '500': ['aag', 'aal', 'aam', 'aat', 'aaw']}",TP,FN
Hinikayat rin ng FDA at DOH ang lahat ng health workers na magpabakuna dahil milyon-milyong tao na sa mundo ang nabakunahan.,Hinikayat din ng FDA at DOH ang lahat ng health workers na magpabakuna dahil milyon-milyong tao na sa mundo ang nabakunahan.,Hinikayat din ng FDA at DOH ang lahat ng health workers na magpabakuna dahil milyon-milyong tao na sa mundo ang nabakunahan.,[],{},TP,TP
"Kahit anong ingat mo, pwedeng pwede-ka tamaan ng COVID.","Kahit anong ingat mo, pwedeng pwede ka tamaan ng COVID.","Kahit anong ingat mo, pwedeng pwede-ka tamaan ng COVID.",[],{},FN,FN
Nauna ng kinumpirma ng DBM na P5 bilyon ang kabuuang tulong na ilalaan sa mga tsuper kung saan ang kalahati o P2.5.,Nauna nang kinumpirma ng DBM na P5 bilyon ang kabuuang tulong na ilalaan sa mga tsuper kung saan ang kalahati o P2.5.,Nauna ng kinumpirma ng dim na p3 bilyon ang kabuuang tulong na ilalaan sa mga tsuper kung saan ang kalahati o p3.d.,"['DBM', 'P5', 'P2', '5']","{'DBM': ['bbm', 'dam', 'dim', 'dom', 'aam'], 'P5': ['p', 'p25', 'p3', 'p57', 'p75'], 'P2': ['p', 'p25', 'p3', 'pa', 'pg'], '5': ['b', 'c', 'd', 'e', 'f']}",TP,FN
"Suportado ng Department of Health (DOH) ang panawagan ng ilang healthcare workers na itaas nang husto ang sweldo ng mga nurse, pero kinakailangan muna daw itong maisabatas.","Suportado ng Department of Health (DOH) ang panawagan ng ilang healthcare workers na itaas nang husto ang sweldo ng mga nurse, pero kinakailangan muna raw itong maisabatas.","Suportado ng Department of Health (DOH) ang panawagan ng ilang healthcare workers na itaas nang husto ang sweldo ng mga nurse, pero kinakailangan muna raw itong maisabatas.",[],{},TP,TP
"Na-mention din ni Jane na dream come true ang pagpasok niya sa long running teleserye dahil noon pag nanonood raw siya, iniisip niya kung anong role ang bagay sa kanya.","Na-mention din ni Jane na dream come true ang pagpasok niya sa long running teleserye dahil noon pag nanonood daw siya, iniisip niya kung anong role ang bagay sa kanya.","Na-mention din ni vane na dream come are ang pagpasok niya sa long running teleserye dahil noon pag nanonood daw siya, iniisip niya kung anong role ang bagay sa kanya.","['Jane', 'true']","{'Jane': ['june', 'lane', 'vane', 'aang', 'aani'], 'true': ['tree', 'truce', 'are', 'arte', 'blue']}",TP,FN
"Huwebes noong nakaraang linggo lang nang makaranas ang aktres na si Barbie Forteza ng parehong problema, noong bunuin niya ang haba ng pila bandang 4 a.m. para makapagparehistro bago ang eleksyon.","Huwebes noong nakaraang linggo lang nang makaranas ang aktres na si Barbie Forteza ng parehong problema, noong bunuin niya ang haba ng pila bandang 4 a.m. para makapagparehistro bago ang eleksyon.","Huwebes noong nakaraang linggo lang nang makaranas ang aktres na si Barbie force ng parehong problema, noong bunuin niya ang haba ng pila bandang d ag.m. para makapagparehistro bago ang eleksyon.","['Forteza', '4', 'a']","{'Forteza': ['kortesa', 'portera', 'force', 'forced', 'forces'], '4': ['b', 'c', 'd', 'e', 'f'], 'a': ['ab', 'ad', 'ag', 'ah', 'ak']}",FP,FP
