Original Sentence,Gold Sentence,Corrected Sentence,Incorrect Words,Spell Suggestions,Detection Result,Correction Result
Umaabot na ngayon sa 52 mula sa 81 gobernador sa bansa ang nagpahayag ng kanilang suporta sa kandidatura sa pagka-bise presidente ni Senator Christopher ??Bong?? Go.,Umaabot na ngayon sa 52 mula sa 81 gobernador sa bansa ang nagpahayag ng kanilang suporta sa kandidatura sa pagka-bise presidente ni Senator Christopher ??Bong?? Go.,Umaabot na ngayon sa ag mula sa ag gobernador sa bansa ang nagpahayag ng kanilang suporta sa kandidatura sa pagka-bise presidente ni Senator Christopher ??Bong?? Go.,"['52', '81']","{'52': ['ab', 'ad', 'ag', 'ah', 'ak'], '81': ['ab', 'ad', 'ag', 'ah', 'ak']}",FP,FP
Sabi ko pwede ako mag-side boob pa.,Sabi ko pwede ako mag-side boob pa.,Sabi ko pwede ako mag-side boom pa.,['boob'],"{'boob': ['bomb', 'book', 'boom', 'loob', 'aloob']}",FP,FP
Isa rin sa dahilan ng pagkapaso ng mga bakuna ay ang pagdadalawang-isip ng mga Pilipino na magpabakuna nitong huling bahagi ng taon nang bumaba na ang mga kaso.,Isa rin sa dahilan ng pagkapaso ng mga bakuna ay ang pagdadalawang-isip ng mga Pilipino na magpabakuna nitong huling bahagi ng taon nang bumaba na ang mga kaso.,Isa rin sa dahilan ng pagkapaso ng mga bakuna ay ang pagdadalawang-isip ng mga Pilipino na magpabakuna nitong huling bahagi ng taon nang bumaba na ang mga kaso.,[],{},TN,TN
Isama na si Matthew ??Chew? Daves sa mga mawawala sa pagdedepensa ng Ateneo de Manila University sa kanilang UAAP crown sa Season 86.,Isama na si Matthew ??Chew? Daves sa mga mawawala sa pagdedepensa ng Ateneo de Manila University sa kanilang UAAP crown sa Season 86.,Isama na si matter ??crew? ages sa mga mawawala sa pagdedepensa ng Ateneo de Manila University sa kanilang aag crown sa Season ag.,"['Matthew', 'Chew', 'Daves', 'UAAP', '86']","{'Matthew': ['matched', 'matches', 'matter', 'anthem', 'batches'], 'Chew': ['che', 'chef', 'crew', 'ache', 'caes'], 'Daves': ['dates', 'waves', 'ages', 'ares', 'ayes'], 'UAAP': ['ulap', 'usap', 'aag', 'aagap', 'aakap'], '86': ['ab', 'ad', 'ag', 'ah', 'ak']}",FP,FP
"Lagi nating naaalala ang maliit na kasalanan ng ating kapuwa, pero nakakalimutan naman natin ang malaki nating kasalanan sa paulit-ulit nating paglabag sa 10 Utos ng Diyos.","Lagi nating naaalala ang maliit na kasalanan ng ating kapuwa, pero nakakalimutan naman natin ang malaki nating kasalanan sa paulit-ulit nating paglabag sa 10 Utos ng Diyos.","Lagi nating naaalala ang maliit na kasalanan ng ating kapuwa, pero nakakalimutan naman natin ang malaki nating kasalanan sa paulit-ulit nating paglabag sa ag Utos ng diyosa.","['10', 'Diyos']","{'10': ['ab', 'ad', 'ag', 'ah', 'ak'], 'Diyos': ['diyas', 'diyes', 'diyosa', 'diyus', 'aayos']}",FP,FP
"Sa porsyento ng POGO workers, nitong 2022, umabot sa 48.87.","Sa porsyento ng POGO workers, nitong 2022, umabot sa 48.87.","Sa porsyento ng polo workers, nitong aag, umabot sa ag.ag.","['POGO', '2022', '48', '87']","{'POGO': ['logo', 'pago', 'polo', 'poso', 'poto'], '2022': ['p25', 'aaba', 'aag', 'aako', 'aal'], '48': ['ab', 'ad', 'ag', 'ah', 'ak'], '87': ['ab', 'ad', 'ag', 'ah', 'ak']}",FP,FP
"Noong isang araw, napagkuwentuhan namin ang kaso ni Dennis Da Silva na nakakulong pa rin hanggang ngayon na nahatulan ng reclusion perpetua, o habambuhay na pagkakakulong dahil sa bintang na ni-rape niya noon ang anak na babae ng kanyang live-in partner.","Noong isang araw, napagkuwentuhan namin ang kaso ni Dennis Da Silva na nakakulong pa rin hanggang ngayon na nahatulan ng reclusion perpetua, o habambuhay na pagkakakulong dahil sa bintang na ni-rape niya noon ang anak na babae ng kanyang live-in partner.","Noong isang araw, nagkakuwentuhan namin ang kaso ni debris Da silya na nakakulong pa rin hanggang ngayon na nahatulan ng reclusion perpetua, o habambuhay na pagkakakulong dahil sa bintang na ni-rape niya noon ang anak na babae ng kanyang live-in partner.","['napagkuwentuhan', 'Dennis', 'Silva']","{'napagkuwentuhan': ['nagkuwentuhan', 'magkuwentuhan', 'nagkakuwentuhan', 'nagkukuwentuhan', 'nagkukwentuhan'], 'Dennis': ['tennis', 'deans', 'debris', 'dens', 'dentist'], 'Silva': ['sila', 'silaa', 'silya', 'bila', 'dila']}",FP,FP
"Patungo sana sa Barangay Pasay, Del Gallego, Camarines Sur ang mga biktima upang doon mag-Bagong Taon.","Patungo sana sa Barangay Pasay, Del Gallego, Camarines Sur ang mga biktima upang doon mag-Bagong Taon.","Patungo sana sa Barangay panay, Del alero, kamarin Sur ang mga biktima upang doon mag-Bagong Taon.","['Pasay', 'Gallego', 'Camarines']","{'Pasay': ['pakay', 'palay', 'panay', 'pasa', 'pasag'], 'Gallego': ['gallery', 'alegro', 'alero', 'alleged', 'allergy'], 'Camarines': ['marines', 'calories', 'kamarin', 'kamaring', 'magazines']}",FP,FP
"Sa video, makikitang naglalakad ang isang lalaki nang bigla siyang pagbabarilin ng riding in tandem sa kanto ng Pacheco at Madrid Streets nito lamang Lunes ng gabi.","Sa video, makikitang naglalakad ang isang lalaki nang bigla siyang pagbabarilin ng riding in tandem sa kanto ng Pacheco at Madrid Streets nito lamang Lunes ng gabi.","Sa video, makikitang naglalakad ang isang lalaki nang bigla siyang pagbabarilin ng riding in tandem sa kanto ng ache at barrio Streets nito lamang Lunes ng gabi.","['Pacheco', 'Marrid']","{'Pacheco': ['cachero', 'pashero', 'ache', 'cache', 'caches'], 'Marrid': ['married', 'barred', 'barrio', 'maari', 'manhid']}",FP,FP
Habang ang mga pa-sahero na naka-transit na galing sa naturang bansa at lahat ng mga paparating na naririto na bago mag-12:01 ngHulyo 16 ay papasukin sa bansa subalit kailangan nilang sumailalim sa 14-day facility quarantine at kailangan din sumailalim sa negative RT-PCR test.,Habang ang mga pa-sahero na naka-transit na galing sa naturang bansa at lahat ng mga paparating na naririto na bago mag-12:01 ngHulyo 16 ay papasukin sa bansa subalit kailangan nilang sumailalim sa 14-day facility quarantine at kailangan din sumailalim sa negative RT-PCR test.,Habang ang mga pa-sahero na naka-transit na galing sa naturang bansa at lahat ng mga paparating na naririto na bago mag-ag:ag ngulo ag ay papasukin sa bansa subalit kailangan nilang sumailalim sa ag-day facility quarantine at kailangan din sumailalim sa negative et-pcs test.,"['12', '01', 'ngHulyo', '16', '14', 'RT', 'PCR']","{'12': ['ab', 'ad', 'ag', 'ah', 'ak'], '01': ['ab', 'ad', 'ag', 'ah', 'ak'], 'ngHulyo': ['hulyo', 'nahulo', 'ngulo', 'anggulo', 'gulo'], '16': ['ab', 'ad', 'ag', 'ah', 'ak'], '14': ['ab', 'ad', 'ag', 'ah', 'ak'], 'RT': ['art', 'at', 'et', 'ft', 'it'], 'PCR': ['ncr', 'par', 'pcs', 'per', 'por']}",FP,FP
Tanong sa kanya.,Tanong sa kanya.,Tanong sa kanya.,[],{},TN,TN
Pinayuhan din ni Duterte si Gordon na magpapayat muna na katulad ni Lacson ay iba na rin aniya ang hawi ng buhok.,Pinayuhan din ni Duterte si Gordon na magpapayat muna na katulad ni Lacson ay iba na rin aniya ang hawi ng buhok.,Pinayuhan din ni suwerte si geddon na magpapayat muna na katulad ni ason ay iba na rin aniya ang hawi ng buhok.,"['Duterte', 'Gordon', 'Lacson']","{'Duterte': ['butete', 'puwerte', 'suwerte', 'terte', 'bunete'], 'Gordon': ['kordon', 'garden', 'geddon', 'golden', 'guryon'], 'Lacson': ['lason', 'arson', 'ason', 'kalson', 'labon']}",FP,FP
"Katuwa pa nga na pati mga konek niya like si Jaja at Happy Boink na nagluluto ng ulam, talagang pinakilala niya sa atin at binigyan din tayo ng products nila.","Katuwa pa nga na pati mga konek niya like si Jaja at Happy Boink na nagluluto ng ulam, talagang pinakilala niya sa atin at binigyan din tayo ng products nila.","Katuwa pa nga na pati mga bone niya like si aama at Happy bank na nagluluto ng ulam, talagang kinikilala niya sa atin at binigyan din tayo ng products nila.","['konek', 'Jaja', 'Boink', 'pinakilala']","{'konek': ['korek', 'anek', 'bone', 'bonet', 'boyek'], 'Jaja': ['aaba', 'aala', 'aama', 'aapa', 'aasa'], 'Boink': ['baing', 'baino', 'bank', 'being', 'biak'], 'pinakilala': ['ipinakilala', 'ipakilala', 'kinikilala', 'nakilala', 'pinaalala']}",FP,FP
"Una nang sinabi survey ng Pulse Asia na nasa 47% ng mga Pilipino ang ayaw magpabakuna laban sa COVID-19, karamihan sa pag-aalala kung epektibo ito. Mas mataas yan sa 31% na unang lumabas sa pag-aaral ng Social Weather Stations.","Una nang sinabi survey ng Pulse Asia na nasa 47% ng mga Pilipino ang ayaw magpabakuna laban sa COVID-19, karamihan sa pag-aalala kung epektibo ito. Mas mataas yan sa 31% na unang lumabas sa pag-aaral ng Social Weather Stations.","Una nang sinabi survey ng Pulse asi na nasa ag% ng mga Pilipino ang ayaw magpabakuna laban sa COVID-ag, karamihan sa pag-aalala kung epektibo ito. Mas mataas yan sa ag% na unang lumabas sa pag-aaral ng Social Weather Stations.","['Asia', '47', '19', '31']","{'Asia': ['aria', 'asa', 'asi', 'asias', 'asid'], '47': ['ab', 'ad', 'ag', 'ah', 'ak'], '19': ['ab', 'ad', 'ag', 'ah', 'ak'], '31': ['ab', 'ad', 'ag', 'ah', 'ak']}",FP,FP
"Nakasaad din sa panukala na dapat dagdagan ng allowable deduction mula sa gross income ng mga pribadong kumpanya na tatanggap sa mga senior citizen bilang kanilang trabahador, sa 25% mula sa dating 14% ng kabuuang halagang binabayaran bilang kanilang suweldo.","Nakasaad din sa panukala na dapat dagdagan ng allowable deduction mula sa gross income ng mga pribadong kumpanya na tatanggap sa mga senior citizen bilang kanilang trabahador, sa 25% mula sa dating 14% ng kabuuang halagang binabayaran bilang kanilang suweldo.","Nakasaad din sa panukala na dapat dagdagan ng allowable deduction mula sa gross income ng mga pribadong kumpanya na tatanggap sa mga senior citizen bilang kanilang trabahador, sa ad% mula sa dating ag% ng kabuuang halagang binabayaran bilang kanilang suweldo.","['25', '14']","{'25': ['p25', 'ab', 'ad', 'ag', 'ah'], '14': ['ab', 'ad', 'ag', 'ah', 'ak']}",FP,FP
Naalala pa niya noong panahon na nangingisda sila sa lawa at marami silang nahuhuli.,Naalala pa niya noong panahon na nangingisda sila sa lawa at marami silang nahuhuli.,maalala pa niya noong panahon na nangingisda sila sa lawa at marami silang nahuhuli.,['Naalala'],"{'Naalala': ['aalala', 'inaalala', 'maalala', 'naaalala', 'naabala']}",FP,FP
Nilinaw ng Malaca?ñang na fake news ang kumakalat na ulat na hindi na maaring magamit ang P20 papel.,Nilinaw ng Malaca?ñang na fake news ang kumakalat na ulat na hindi na maaring magamit ang P20 papel.,Nilinaw ng malasa?bang na fake news ang kumakalat na ulat na hindi na maaring magamit ang p3 papel.,"['Malaca', 'ñang', 'P20']","{'Malaca': ['malaga', 'malala', 'malasa', 'malata', 'malawa'], 'ñang': ['aang', 'ang', 'bang', 'cang', 'dang'], 'P20': ['p25', 'p', 'p3', 'p57', 'p75']}",FP,FP
"Bakit 146K ang followers sa Instagram eh bobo naman daw ako sa English at spelling, saka bakit 74 na para bang so ??powerful?? pa rin kaya react lahat pag may sinasabi ako na opinion ko lang naman.","Bakit 146K ang followers sa Instagram eh bobo naman daw ako sa English at spelling, saka bakit 74 na para bang so ??powerful?? pa rin kaya react lahat pag may sinasabi ako na opinion ko lang naman.","Bakit agik ang followers sa Instagram eh bobo naman daw ako sa abolish at spelling, saka bakit ag na para bang so ??powerful?? pa rin kaya react lahat pag may sinasabi ako na opinion ko lang naman.","['146K', 'English', '74']","{'146K': ['abok', 'adik', 'agik', 'ak', 'alak'], 'English': ['anguish', 'enlist', 'abolish', 'analisa', 'angis'], '74': ['ab', 'ad', 'ag', 'ah', 'ak']}",FP,FP
Umaasa si Fernandez na may mga LGUs pang tutulong sa training bubble ng mga national athletes na magdedepensa sa overall championship ng bansa sa Vietnam SEAG.,Umaasa si Fernandez na may mga LGUs pang tutulong sa training bubble ng mga national athletes na magdedepensa sa overall championship ng bansa sa Vietnam SEAG.,Umaasa si expanded na may mga LGUs pang tutulong sa training bubble ng mga national athletes na magdepensa sa overall championship ng bansa sa Vietnam seal.,"['Fernandez', 'magdedepensa', 'SEAG']","{'Fernandez': ['beranda', 'branded', 'expanded', 'ferdinand', 'finance'], 'magdedepensa': ['pagdedepensa', 'magdedepende', 'magdepensa', 'madedesenso', 'maidepensa'], 'SEAG': ['sag', 'sea', 'seal', 'seas', 'seat']}",FP,FP
"Samantala, kung nakauwi naman si Frankie, si KC ay sa pamamagitan ng kanyang social media account tumutulong para sa mga hinagupit ng Odette.","Samantala, kung nakauwi naman si Frankie, si KC ay sa pamamagitan ng kanyang social media account tumutulong para sa mga hinagupit ng Odette.","Samantala, kung nakauwi naman si brake, si k ay sa pamamagitan ng kanyang social media account tumutulong para sa mga hinagupit ng Odette.","['Frankie', 'KC']","{'Frankie': ['franche', 'frank', 'brake', 'brandi', 'crane'], 'KC': ['c', 'cc', 'k', 'ka', 'kg']}",FP,FP
"May mga kapatid akong lalaki, malalaki ang katawan, pero ayaw namang magsipagbanat ng buto, naluluha ring kuwento ng aming kaibigan-anak-anakan.","May mga kapatid akong lalaki, malalaki ang katawan, pero ayaw namang magsipagbanat ng buto, naluluha ring kuwento ng aming kaibigan-anak-anakan.","May mga kapatid akong lalaki, malalaki ang katawan, pero ayaw namang magbabanat ng buto, naluluha ring kuwento ng aming kaibigan-anak-anakan.",['magsipagbanat'],"{'magsipagbanat': ['magsipaghanda', 'magsipagsara', 'magbabanat', 'magpabalat', 'magpabanal']}",FP,FP
"Libong bangkero ng Pagsanjan, Laguna na nalugmok din sa pandemya dulot ng COVID-19 ang nabiyayaan ng tulong mula kay Senator Christopher ??Bong? Go.","Libong bangkero ng Pagsanjan, Laguna na nalugmok din sa pandemya dulot ng COVID-19 ang nabiyayaan ng tulong mula kay Senator Christopher ??Bong? Go.","Libong bangkero ng pagsagwan, Laguna na nalugmok din sa pandemya dulot ng COVID-ag ang nabiyayaan ng tulong mula kay Senator Christopher ??Bong? Go.","['Pagsanjan', '19']","{'Pagsanjan': ['paganyan', 'pagmanman', 'pagsagwan', 'pagsaingan', 'pagsanayan'], '19': ['ab', 'ad', 'ag', 'ah', 'ak']}",FP,FP
"Kaugnay nito, sinabi ni Mamon na ??manageable? pa rin umano ang Mlang Police Station at nananatiling normal ang takbo ng kanilang operasyon.","Kaugnay nito, sinabi ni Mamon na ??manageable? pa rin umano ang Mlang Police Station at nananatiling normal ang takbo ng kanilang operasyon.","Kaugnay nito, sinabi ni Mamon na ??manageable? pa rin umano ang lang Police Station at nananatiling normal ang takbo ng kanilang operasyon.",['Mlang'],"{'Mlang': ['alang', 'ilang', 'lang', 'maang', 'malang']}",FP,FP
Lalagyanng stickers na ??fully vaccinated?? ang bawat bahay sa Maynila na pawang nakakumpleto na ng COVID-19 vaccines ang mga miyembro ng pamilya.,Lalagyanng stickers na ??fully vaccinated?? ang bawat bahay sa Maynila na pawang nakakumpleto na ng COVID-19 vaccines ang mga miyembro ng pamilya.,lalagdang stickers na ??fully vaccinated?? ang bawat bahay sa Maynila na pawang nakakumpleto na ng COVID-ag vaccines ang mga miyembro ng pamilya.,"['Lalagyanng', '19']","{'Lalagyanng': ['lalagyang', 'lalagdaang', 'lalagdang', 'lalagyan', 'lalayang'], '19': ['ab', 'ad', 'ag', 'ah', 'ak']}",FP,FP
"Marami silang pinalalabas na nakapasok na raw sila sa US market, pero maliban sa ilang social media posts, walang kumagat sa gimmick na iyon.","Marami silang pinalalabas na nakapasok na raw sila sa US market, pero maliban sa ilang social media posts, walang kumagat sa gimmick na iyon.","Marami silang pinalalabas na nakapasok na raw sila sa US market, pero maliban sa ilang social media posts, walang kumagat sa gimmick na iyon.",[],{},TN,TN
Kinumpirma rin ni Vergeire na mayroon ng mga naiulat na namatay dahil sa sakit.,Kinumpirma rin ni Vergeire na mayroon ng mga naiulat na namatay dahil sa sakit.,Kinumpirma rin ni Vergeire na mayroon ng mga naiulat na namatay dahil sa sakit.,[],{},TN,TN
Excited din ang aktres kapag napapag-usapan ang tungkol sa wedding plans nila ni Jomari Yllana.,Excited din ang aktres kapag napapag-usapan ang tungkol sa wedding plans nila ni Jomari Yllana.,Excited din ang aktres kapag napapag-usapan ang tungkol sa wedding plans nila ni yumari lana.,"['Jomari', 'Yllana']","{'Jomari': ['joma', 'mari', 'yumari', 'aaari', 'aari'], 'Yllana': ['balana', 'illan', 'lana', 'llaya', 'aalaga']}",FP,FP
"Ayon kay Claire, ""mabait"" si Glaiza pagdating sa pananampal sa mga eksena.","Ayon kay Claire, ""mabait"" si Glaiza pagdating sa pananampal sa mga eksena.","Ayon kay chaired, ""mabait"" si alaga pagdating sa pananampal sa mga eksena.","['Claire', 'Glaiza']","{'Claire': ['care', 'chair', 'chaired', 'chairs', 'clade'], 'Glaiza': ['plaza', 'alaala', 'alaga', 'alala', 'alarma']}",FP,FP
"Alinsunod sa RA 7722 at RA 9593, ginagamit daw ng CHED ang HEDF para ibigay ang mga sumusunod na grants sa higher educational institutions.","Alinsunod sa RA 7722 at RA 9593, ginagamit daw ng CHED ang HEDF para ibigay ang mga sumusunod na grants sa higher educational institutions.","Alinsunod sa RA aaba at RA aaba, ginagamit daw ng chied ang beef para ibigay ang mga sumusunod na grants sa higher educational institutions.","['7722', '9593', 'CHED', 'HEDF']","{'7722': ['p25', 'p75', 'aaba', 'aag', 'aako'], '9593': ['p3', 'p57', 'aaba', 'aag', 'aako'], 'CHED': ['che', 'chef', 'chied', 'shed', 'ache'], 'HEDF': ['bed', 'beds', 'beef', 'chef', 'deaf']}",FP,FP
Sinabi pa ng source na kabilang sa mga unang nakalawit ni Villar para sumama sa kanya ay sina game show host Willie Revillame na tapos na umano ang kontrata sa GMA Network at dating ABS-CBN President at COO Freddie Garcia.,Sinabi pa ng source na kabilang sa mga unang nakalawit ni Villar para sumama sa kanya ay sina game show host Willie Revillame na tapos na umano ang kontrata sa GMA Network at dating ABS-CBN President at COO Freddie Garcia.,Sinabi pa ng source na kabilang sa mga unang nakalawit ni villas para sumama sa kanya ay sina game show host will reevaluate na tapos na umano ang kontrata sa gia Network at dating abf-ab President at co Freddie garapa.,"['Villar', 'Willie', 'Revillame', 'GMA', 'ABS', 'CBN', 'COO', 'Garcia']","{'Villar': ['pillar', 'villa', 'villas', 'bilyar', 'collar'], 'Willie': ['wildlife', 'wili', 'will', 'willing', 'airline'], 'Revillame': ['village', 'evaluate', 'reevaluate', 'refile', 'refill'], 'GMA': ['ama', 'ga', 'gia', 'goma', 'gra'], 'ABS': ['ab', 'aba', 'abf', 'abo', 'ads'], 'CBN': ['can', 'con', 'ab', 'aba', 'aban'], 'COO': ['cao', 'cio', 'co', 'coco', 'col'], 'Garcia': ['aria', 'gara', 'garapa', 'garil', 'garsa']}",FP,FP
"Kinumpirma rin ni Fajardo na ang nasawi sa engkwentro ay bodyguard ni Disono na nakilalang si Sandee Boy Bermudo, isang ex-marine na na-enlist noong 2008 subalit nag-Absent Without Leave (AWOL) mula pa noong 2014.","Kinumpirma rin ni Fajardo na ang nasawi sa engkwentro ay bodyguard ni Disono na nakilalang si Sandee Boy Bermudo, isang ex-marine na na-enlist noong 2008 subalit nag-Absent Without Leave (AWOL) mula pa noong 2014.","Kinumpirma rin ni aasado na ang nasawi sa engkwentro ay bodyguard ni dibino na nakilalang si handle Boy barado, isang ex-marine na na-enlist noong aako subalit nag-Absent Without Leave (abo) mula pa noong aako.","['Fajardo', 'Disono', 'Sandee', 'Bermudo', '2008', 'AWOL', '2014']","{'Fajardo': ['aararo', 'aarko', 'aasado', 'aaward', 'araro'], 'Disono': ['bisong', 'diakono', 'dibino', 'digong', 'dikong'], 'Sandee': ['anden', 'candle', 'handle', 'landed', 'pande'], 'Bermudo': ['berdugo', 'armado', 'barado', 'baruso', 'baruto'], '2008': ['aaba', 'aag', 'aako', 'aal', 'aala'], 'AWOL': ['amol', 'aal', 'abo', 'abog', 'abok'], '2014': ['aaba', 'aag', 'aako', 'aal', 'aala']}",FP,FP
