Pattern_ID,Hybrid_N-Gram,Frequency,Detailed_POS,Rough_POS,POS_Type
627554,NNC CCA NNC CCB CDB CCP,,,,Only Detailed POS
627555,CCA NNC CCB CDB CCP DTCP,,,,Only Detailed POS
627557,DTC NNC CCB NNC CCA DTC,,,,Only Detailed POS
627558,CCB NNC CCA DTC NNC CCB,,,,Only Detailed POS
627559,DTC VBTS CCB NNC CCB NNP,,,,Only Detailed POS
627560,NNC CCB NNP NNP NNP RBL,,,,Only Detailed POS
627561,FW NNC DTC NNC CCB NNC,,,,Only Detailed POS
627562,NNC DTC NNC CCB NNC CCP,,,,Only Detailed POS
627563,CCB NNC CCP VBH NNC_CCP NNC,,,,Only Detailed POS
627564,NNC LM VBTS CCT JJN CCP,,,,Only Detailed POS
627565,LM VBTS CCT JJN CCP NNC,,,,Only Detailed POS
627566,VBW CCT JJD CCP NNC CCT,,,,Only Detailed POS
627567,CCT JJD CCP NNC CCT NNP,,,,Only Detailed POS
627568,DTC DTCP FW FW LM VBTS,,,,Only Detailed POS
627569,FW LM VBTS CCT DTCP NNC,,,,Only Detailed POS
627570,NNC LM VBTS CCB VBW DTC,,,,Only Detailed POS
627571,FW NNP NNP LM VBTS CCB,,,,Only Detailed POS
627572,NNC CCT NNP CCA VBTS CCT,,,,Only Detailed POS
627573,CCT NNP CCA VBTS CCT NNP,,,,Only Detailed POS
627574,CCT DTCP NNC CCP VBW CCT,,,,Only Detailed POS
627575,NNC CCP VBW CCT NNC CCT,,,,Only Detailed POS
627577,FW LM VBTS RBW_CCP NNP CCT,,,,Only Detailed POS
627578,CCT DTCP NNC JJC CCB NNP,,,,Only Detailed POS
627580,NNP NNP NNP LM VBTF CCT,,,,Only Detailed POS
627581,NNP NNP LM VBTF CCT NNP,,,,Only Detailed POS
627582,CCT NNP CCB NNP CCT NNC,,,,Only Detailed POS
627585,CCP DTC NNC LM VBTS RBW_CCP,,,,Only Detailed POS
627586,CCT NNP CCT NNC CCB NNC,,,,Only Detailed POS
627587,VBTS CCP VBS PRS_CCP VBW DTC,,,,Only Detailed POS
627588,CCP VBS PRS_CCP VBW DTC NNC,,,,Only Detailed POS
627589,DTCP NNC CCT NNC CCB JJD_CCP,,,,Only Detailed POS
627590,CCR CCT DTCP RBF NNC CCT,,,,Only Detailed POS
627591,CCT DTCP RBF NNC CCT NNC,,,,Only Detailed POS
627592,DTCP RBF NNC CCT NNC CCB,,,,Only Detailed POS
627593,NNP NNP CCR CCT DTCP NNC,,,,Only Detailed POS
627594,NNP NNP CCP VBW CCB NNPA,,,,Only Detailed POS
627598,CCP DTC PRI_CCP DTCP NNC LM,,,,Only Detailed POS
627599,VBTR CCP DTC NNC LM VBTF,,,,Only Detailed POS
627600,JJD CCP NNC CCP PRO LM,,,,Only Detailed POS
627601,DTCP NNC CCT CCT NNC CCA,,,,Only Detailed POS
627602,CCA VBTF CCB JJD_CCP NNC CCT,,,,Only Detailed POS
627603,NNC_CCP VBH NNC CCT NNC LM,,,,Only Detailed POS
627604,DTCP NNC CCT CCT JJD_CCP NNC,,,,Only Detailed POS
627605,CCB NNP CCA NNP CCP VBW,,,,Only Detailed POS
627606,VBTS CCT NNP CCB NNP CCT,,,,Only Detailed POS
627608,CDB CCT NNC CCB NNC CCT,,,,Only Detailed POS
627609,NNC CCB NNC CCT JJD_CCP NNP,,,,Only Detailed POS
627612,NNC VBW CCB JJN_CCP NNC CCB,,,,Only Detailed POS
627613,VBW CCB JJN_CCP NNC CCB DTCP,,,,Only Detailed POS
627614,JJN_CCP NNC CCB DTCP NNC CCT,,,,Only Detailed POS
627615,NNC CCB DTCP NNC CCT JJD,,,,Only Detailed POS
627616,CCB DTCP NNC CCT JJD CCP,,,,Only Detailed POS
627617,DTCP NNC CCT JJD CCP NNC,,,,Only Detailed POS
627619,DTC NNPA LM VBTS CCB NNC,,,,Only Detailed POS
627620,NNPA LM VBTS CCB NNC CCT,,,,Only Detailed POS
627626,NNP NNP LM VBAF CCT NNP,,,,Only Detailed POS
627627,CCP RBW LM VBTS DTP NNP,,,,Only Detailed POS
627628,PRP LM VBTR CCT PRSP_CCP NNC,,,,Only Detailed POS
627629,NNC CCA RBD_CCP VBOF DTC DTCP,,,,Only Detailed POS
627630,VBTS RBI DTP NNP DTC NNC,,,,Only Detailed POS
627633,NNC CCB NNP LM VBTS RBW_CCP,,,,Only Detailed POS
627634,NNC DTC JJN CCP NNC CCP,,,,Only Detailed POS
627635,CCP DTCP NNC CCA DTCP NNC_CCP,,,,Only Detailed POS
627639,CCT CCT JJD_CCP JJN_CCP NNC CCB,,,,Only Detailed POS
627640,DTC NNC RBL CCT NNC CCB,,,,Only Detailed POS
627641,JJD CCP NNC CCT NNC LM,,,,Only Detailed POS
627642,CCP NNC CCT NNC LM VBTS,,,,Only Detailed POS
627644,CCB JJN_CCP NNC CCP NNC CCT,,,,Only Detailed POS
627646,LM VBTF CCT CCT NNC CCT,,,,Only Detailed POS
627647,VBTF CCT CCT NNC CCT NNP,,,,Only Detailed POS
627652,CCA DTC FW LM VBTS CCP,,,,Only Detailed POS
627653,VBOF DTC PRSP_CCP PRI_CCP NNC CCT,,,,Only Detailed POS
627654,DTC PRSP_CCP PRI_CCP NNC CCT DTCP,,,,Only Detailed POS
627656,NNP NNPA NNP NNP LM VBTS,,,,Only Detailed POS
627657,CCA CCB NNP CCB NNP CCT,,,,Only Detailed POS
627659,CCT PRQ_CCP DTCP NNC CCT NNP,,,,Only Detailed POS
627660,CCT NNP CCT VBOF DTC NNC,,,,Only Detailed POS
627661,CCP VBW CCT NNC CCB NNP,,,,Only Detailed POS
627662,CCT NNC CCB NNP NNP CCA,,,,Only Detailed POS
627663,NNC CCT NNC_CCP JJD CCT NNP,,,,Only Detailed POS
627665,LM VBTS RBW CCT PRI_CCP NNC,,,,Only Detailed POS
627666,CCT PRI_CCP NNC CCT NNP NNP,,,,Only Detailed POS
627667,VBOF DTC NNC CCB VBOF DTC,,,,Only Detailed POS
627668,CCB VBOF DTC NNC_CCP DTP NNP,,,,Only Detailed POS
627669,VBOF DTC NNC_CCP DTP NNP NNP,,,,Only Detailed POS
627670,DTP NNP LM VBTS VBW VBW,,,,Only Detailed POS
627671,DTCP NNC LM RBD CCP VBOF,,,,Only Detailed POS
627672,NNC LM RBD CCP VBOF DTC,,,,Only Detailed POS
627673,DTP NNP NNP CCT NNC CCA,,,,Only Detailed POS
627674,CCB VBW CCB NNC CCT JJD,,,,Only Detailed POS
627677,DTP NNP LM VBTS CCB DTC,,,,Only Detailed POS
627678,VBAF DTC PRSP_CCP NNC CCT NNP,,,,Only Detailed POS
627680,LM VBOF CCB PRI_CCP NNC CCP,,,,Only Detailed POS
627681,JJCS_JJD_CCP NNC CCT NNP CCA DTC,,,,Only Detailed POS
627682,DTC NNP LM RBF VBTF CCB,,,,Only Detailed POS
627683,NNC LM VBTS CCB JJN_CCP NNC,,,,Only Detailed POS
627684,LM VBTS CCB JJN_CCP NNC CCB,,,,Only Detailed POS
627687,VBTS CCB DTCP NNC CCB DTCP,,,,Only Detailed POS
627688,LM VBTF RBI CCT NNC CCT,,,,Only Detailed POS
627689,VBTF RBI CCT NNC CCT CCT,,,,Only Detailed POS
627690,CCT JJD CCP NNC RBK RBQ,,,,Only Detailed POS
627691,CCP NNC RBK RBQ DTC NNC,,,,Only Detailed POS
627692,CCB NNC DTC NNC CCP DTC,,,,Only Detailed POS
627693,DTCP NNC LM VBTR CCB VBW,,,,Only Detailed POS
627695,CCB NNC CCB JJN_CCP JJD_CCP NNC,,,,Only Detailed POS
627696,CCP NNC CCT NNC_CCP PRO LM,,,,Only Detailed POS
627697,DTCP JJD CCP DTCP NNC CCT,,,,Only Detailed POS
627698,JJD CCP DTCP NNC CCT NNC,,,,Only Detailed POS
627699,CCP VBTS CCT PRI_CCP NNC CCB,,,,Only Detailed POS
627700,NNC CCB VBAF CCT CCT NNC,,,,Only Detailed POS
627701,NNC_CCP CCB NNC CCT NNC CCB,,,,Only Detailed POS
627702,CCB NNC CCT NNC CCB VBW,,,,Only Detailed POS
627703,CCP DTC NNP NNP LM VBAF,,,,Only Detailed POS
627704,DTC NNP LM VBTS CCB NNP,,,,Only Detailed POS
627705,NNP NNP CCT VBOF DTC NNC,,,,Only Detailed POS
627706,NNP CCT VBOF DTC NNC CCB,,,,Only Detailed POS
627707,VBTS PRP DTC DTCP NNC CCP,,,,Only Detailed POS
627709,NNC CCT PRI_CCP NNC LM VBTR,,,,Only Detailed POS
627710,CCT PRI_CCP NNC LM VBTR CCT,,,,Only Detailed POS
627711,NNP RBW CCT NNC CCB NNC,,,,Only Detailed POS
627714,CCB JJD_CCP NNC CCT DTP NNP,,,,Only Detailed POS
627715,JJD_CCP NNC CCT DTP NNP NNP,,,,Only Detailed POS
627716,NNC CCT DTP NNP NNP CCB,,,,Only Detailed POS
627717,VBTS CCB NNP NNP NNP CCP,,,,Only Detailed POS
627718,CCB NNP NNP NNP CCP DTP,,,,Only Detailed POS
627719,VBOF DTP NNP NNP DTC PRSP_CCP,,,,Only Detailed POS
627720,DTP NNP NNP DTC PRSP_CCP NNC,,,,Only Detailed POS
627721,NNP NNP DTC PRSP_CCP NNC CCT,,,,Only Detailed POS
627722,NNP LM RBD_CCP JJD CCP NNC,,,,Only Detailed POS
627723,CCT RBI DTC PRI CCT DTCP,,,,Only Detailed POS
627724,JJD_CCP NNP_CCP NNP CCP DTP NNP,,,,Only Detailed POS
627726,CCP PRO LM NNC CCT NNC,,,,Only Detailed POS
627727,LM NNC CCT NNC CCB NNP,,,,Only Detailed POS
627728,CCT NNC CCB NNP CCP VBOF,,,,Only Detailed POS
627729,NNC CCP VBOF CCB NNP NNP,,,,Only Detailed POS
627730,LM VBTF CCT PRI_CCP NNC CCP,,,,Only Detailed POS
627731,NNC CCP VBH NNC NNC CCT,,,,Only Detailed POS
627732,DTC NNC CCP PRO LM VBTR,,,,Only Detailed POS
627733,CCT JJD CCP FW FW CCB,,,,Only Detailed POS
627734,CCB NNC CCB NNC RBW CCT,,,,Only Detailed POS
627735,DTC PRI_CCP NNC CCB NNC CCP,,,,Only Detailed POS
627736,PRI_CCP NNC CCB NNC CCP VBTR,,,,Only Detailed POS
627737,NNC PRO LM DTC NNC CCB,,,,Only Detailed POS
627738,DTC NNC CCB PRQ_CCP DTCP NNC,,,,Only Detailed POS
627740,FW FW CCT NNC CCB NNPA,,,,Only Detailed POS
627741,FW CCT NNC CCB NNPA CCA,,,,Only Detailed POS
627742,VBTR CCT JJD CCB DTCP NNC,,,,Only Detailed POS
627743,DTCP NNC CCB NNPA NNP NNP,,,,Only Detailed POS
627744,NNC LM RBT_CCP VBW CCB JJD_CCP,,,,Only Detailed POS
627745,FW CCT DTCP NNC CCP VBTR,,,,Only Detailed POS
627746,DTCP NNC CCP VBTR CCB NNP,,,,Only Detailed POS
627747,VBTR DTC PRI_CCP JJD CCP NNC,,,,Only Detailed POS
627748,CCB JJD CCA JJD CCP DTCP,,,,Only Detailed POS
627749,JJD CCA JJD CCP DTCP NNC,,,,Only Detailed POS
627750,CCA JJD CCP DTCP NNC CCT,,,,Only Detailed POS
627751,CCA JJN_CCP NNC CCT NNC CCB,,,,Only Detailed POS
627752,DTP NNP CCT JJD CCB NNC,,,,Only Detailed POS
627753,CCT DTCP NNC CCP NNC CCT,,,,Only Detailed POS
627754,NNC CCT NNC RBK RBQ VBAF,,,,Only Detailed POS
627755,CCP VBTS CCB CDB NNC CCT,,,,Only Detailed POS
627756,CCP NNC CCB NNP CCP DTP,,,,Only Detailed POS
627757,LM VBTR RBL CCT DTCP NNC,,,,Only Detailed POS
627758,VBTR RBL CCT DTCP NNC CCB,,,,Only Detailed POS
627760,NNC CCT NNC RBW PRS LM,,,,Only Detailed POS
627762,RBD_CCP VBTR CCP VBTR CCT NNC,,,,Only Detailed POS
627763,VBTR CCT NNC CCB NNC CCT,,,,Only Detailed POS
627764,CCP VBAF CCT NNC CCT VBW,,,,Only Detailed POS
627765,CCT NNC CCT VBW DTC NNC,,,,Only Detailed POS
627766,CCT NNC CCB FW CCP DTP,,,,Only Detailed POS
627767,FW CCP DTP NNP NNP CCP,,,,Only Detailed POS
627768,DTC JJD CCP NNC DTP NNP,,,,Only Detailed POS
627769,VBAF RBL CCT NNC CCB NNP,,,,Only Detailed POS
627771,DTC JJD_CCP NNC CCB NNC CCP,,,,Only Detailed POS
627772,DTC DTCP FW CCP VBTS CCB,,,,Only Detailed POS
627773,CCB NNC LM VBTS DTP NNP,,,,Only Detailed POS
627774,DTC JJD_CCP NNC DTP NNP CCT,,,,Only Detailed POS
627775,VBOF DTC NNC CCB NNC JJD,,,,Only Detailed POS
627776,JJD_CCP NNC CCP VBH JJD_CCP NNC,,,,Only Detailed POS
627777,RBW_CCP CDB NNP NNP NNP CCT,,,,Only Detailed POS
627778,CCB DTCP NNC CCP VBTS DTC,,,,Only Detailed POS
627779,NNC CCB RBD_CCP VBOF DTC DTCP,,,,Only Detailed POS
627780,JJN_CCP NNC CCP NNC CCT NNC,,,,Only Detailed POS
627781,NNC LM VBTS RBW_CCP NNP VBW,,,,Only Detailed POS
627782,VBTS CCT NNP CCP JJD CCT,,,,Only Detailed POS
627783,NNC CCB NNC LM DTCP NNC,,,,Only Detailed POS
627784,CCB NNC LM DTCP NNC CCB,,,,Only Detailed POS
627785,CCR DTC DTCP NNC CCB NNC,,,,Only Detailed POS
627786,NNC LM NNC CCB NNC CCP,,,,Only Detailed POS
627788,NNC CCT CCT PRI_CCP NNC CCB,,,,Only Detailed POS
627789,NNC LM VBTS CCT NNC RBW,,,,Only Detailed POS
627790,LM VBTS CCT NNC RBW DTC,,,,Only Detailed POS
627791,CCB NNP LM JJD CCP VBOF,,,,Only Detailed POS
627792,NNP LM JJD CCP VBOF CCB,,,,Only Detailed POS
627793,CCP NNC RBW CCT NNC CCB,,,,Only Detailed POS
627794,CCB NNP CCT NNP CCT NNC,,,,Only Detailed POS
627795,NNP CCT NNP CCT NNC CCB,,,,Only Detailed POS
627796,CCT NNP CCT NNC CCB JJN_CCP,,,,Only Detailed POS
627797,NNP CCT NNC CCB JJN_CCP NNC,,,,Only Detailed POS
627798,NNC CCB JJN_CCP NNC CCT NNP,,,,Only Detailed POS
627799,JJD_CCP NNC CCB NNC CCB DTCP,,,,Only Detailed POS
627800,NNC CCB NNC CCB DTCP FW,,,,Only Detailed POS
627801,NNC CCB PRSP_CCP NNC CCP VBOF,,,,Only Detailed POS
627802,CCB PRSP_CCP NNC CCP VBOF DTC,,,,Only Detailed POS
627803,NNC LM VBTS CCT CDB CCP,,,,Only Detailed POS
627804,CCP VBTR CCP DTC NNP CCP,,,,Only Detailed POS
627805,CCT NNC CCB VBW CCP FW,,,,Only Detailed POS
627806,NNC CCB VBW CCP FW CCT,,,,Only Detailed POS
627807,VBTR CCB NNC CCT CCT DTCP,,,,Only Detailed POS
627808,NNC DTC DTCP NNC CCT CCT,,,,Only Detailed POS
627809,NNC CCA VBOF DTC NNP CCP,,,,Only Detailed POS
627810,JJN_CCP NNC VBW CCB NNC CCB,,,,Only Detailed POS
627811,CCT PRI_CCP JJD CCP NNC CCP,,,,Only Detailed POS
627813,RBF JJD CCT CCT NNC CCB,,,,Only Detailed POS
627814,NNC CCB CDB CCP NNC CCT,,,,Only Detailed POS
627815,CCB CDB CCP NNC CCT NNC,,,,Only Detailed POS
627816,CDB CCP JJD CCP DTCP NNC,,,,Only Detailed POS
627817,LM VBTF CCT JJD_CCP NNC CCB,,,,Only Detailed POS
627818,VBTF CCT JJD_CCP NNC CCB NNP,,,,Only Detailed POS
627819,DTC DTCP NNC LM RBR CCT,,,,Only Detailed POS
627820,CCT PRSP CCT PRI_CCP NNC CCP,,,,Only Detailed POS
627823,DTC NNC LM VBTF CCB CDB,,,,Only Detailed POS
627824,NNC LM VBTF CCB CDB NNC,,,,Only Detailed POS
627827,LM VBTS CCB NNC CCP VBTS,,,,Only Detailed POS
627828,VBTS CCB NNC CCP VBTS DTC,,,,Only Detailed POS
627829,JJD CCB NNC CCB NNP CCT,,,,Only Detailed POS
627830,NNC RBR CCT DTCP NNC CCB,,,,Only Detailed POS
627831,NNC CCB NNPA CCP DTC NNC,,,,Only Detailed POS
627832,CCB NNPA CCP DTC NNC CCP,,,,Only Detailed POS
627834,DTCP NNC CCB NNP LM VBAF,,,,Only Detailed POS
627835,NNC CCB NNP LM VBAF CCB,,,,Only Detailed POS
627836,CCB NNP LM VBAF CCB CDB,,,,Only Detailed POS
627837,NNP LM VBAF CCB CDB NNC,,,,Only Detailed POS
627838,LM VBAF CCB CDB NNC CCT,,,,Only Detailed POS
627839,CCB CDB CCP DTCP NNC CCA,,,,Only Detailed POS
627840,CCA DTCP NNC CCT NNC CCB,,,,Only Detailed POS
627843,CDB CCB NNP CCA PRO LM,,,,Only Detailed POS
627844,CCT PRI_CCP JJD_CCP NNC CCT NNC,,,,Only Detailed POS
627845,PRI_CCP JJD_CCP NNC CCT NNC CCP,,,,Only Detailed POS
627846,DTC PRI_CCP NNC CCB DTCP NNC,,,,Only Detailed POS
627847,PRI_CCP NNC CCB DTCP NNC CCP,,,,Only Detailed POS
627848,PRSP_CCP NNC DTC VBTS CCT PRI_CCP,,,,Only Detailed POS
627850,VBTS CCB NNP CCP DTP NNP,,,,Only Detailed POS
627851,CCP DTP NNP NNP DTC JJD_CCP,,,,Only Detailed POS
627852,DTP NNP NNP DTC JJD_CCP NNC,,,,Only Detailed POS
627853,NNP DTC JJD_CCP NNC CCB NNC,,,,Only Detailed POS
627855,NNC LM RBD CCP VBTS CCT,,,,Only Detailed POS
627856,VBTS CCT NNC CCB VBTF CCP,,,,Only Detailed POS
627857,CCT NNC CCB VBTF CCP NNC,,,,Only Detailed POS
627858,NNP LM VBTF CCB NNC CCT,,,,Only Detailed POS
627859,NNC CCT NNP CCT JJD_CCP NNC,,,,Only Detailed POS
627860,CCT NNP CCT JJD_CCP NNC CCB,,,,Only Detailed POS
627861,DTCP JJD_CCP NNC CCB NNC CCB,,,,Only Detailed POS
627862,DTC JJD CCP NNC RBL CCT,,,,Only Detailed POS
627863,JJD CCP NNC RBL CCT JJD_CCP,,,,Only Detailed POS
627864,CCB VBOF DTC JJD_CCP NNC CCB,,,,Only Detailed POS
627865,CCP DTP NNP NNP CCP VBS,,,,Only Detailed POS
627866,DTC PRSP_CCP NNC CCA VBOF DTC,,,,Only Detailed POS
627867,CCT JJD CCB JJD_CCP NNC CCB,,,,Only Detailed POS
627868,NNC CCT NNC LM VBTR RBW,,,,Only Detailed POS
627869,VBAF CCB NNC CCA VBAF CCT,,,,Only Detailed POS
627870,VBTF CCT CDB NNC DTC VBTS,,,,Only Detailed POS
627871,CDB NNC DTC VBTS NNC CCT,,,,Only Detailed POS
627872,DTCP NNC_CCP NNC LM VBTS CCT,,,,Only Detailed POS
627873,RBW DTC NNC CCB NNC CCB,,,,Only Detailed POS
627874,NNC_CCP DTCP NNC DTC VBAF CCT,,,,Only Detailed POS
627875,DTC NNC LM RBD_CCP VBW CCT,,,,Only Detailed POS
627876,DTC NNC LM VBTS CCB PRI_CCP,,,,Only Detailed POS
627877,RBK RBQ DTC JJD CCP NNC,,,,Only Detailed POS
627878,RBQ DTC JJD CCP NNC LM,,,,Only Detailed POS
627879,CCB NNC LM DTC NNC CCB,,,,Only Detailed POS
627880,DTP NNP NNP CCT PRSP_CCP NNC,,,,Only Detailed POS
627881,NNP NNP CCT NNC CCA VBTS,,,,Only Detailed POS
627882,NNP CCT NNC CCA VBTS CCT,,,,Only Detailed POS
627883,NNC CCP VBTS CCT PRSP_CCP NNC,,,,Only Detailed POS
627887,NNC CCT NNC CCB FW CCB,,,,Only Detailed POS
627888,CCP VBTS PRS DTC PRQ_CCP NNC,,,,Only Detailed POS
627890,CCT NNC CCB JJCS_JJD_CCP NNC CCT,,,,Only Detailed POS
627891,VBTS DTP NNP CCP VBTS PRS,,,,Only Detailed POS
627892,CCB NNC CCT VBOF DTC PRSP_CCP,,,,Only Detailed POS
627893,CCP VBTS PRS DTC DTCP NNC,,,,Only Detailed POS
627894,VBTS PRS DTC DTCP NNC CCT,,,,Only Detailed POS
627895,CCP NNC CCP VBTS CCT CCT,,,,Only Detailed POS
627896,NNC CCP VBTS CCT CCT DTCP,,,,Only Detailed POS
627897,CCP VBTS CCT CCT DTCP NNC,,,,Only Detailed POS
627898,CCT CCT DTCP NNC RBL CCT,,,,Only Detailed POS
627899,VBOF CCB NNP DTC NNP CCT,,,,Only Detailed POS
627900,NNP DTC NNP CCT NNC CCB,,,,Only Detailed POS
627901,DTC NNP CCT NNC CCB CDB,,,,Only Detailed POS
627903,NNC DTC VBTS CCT NNC CCT,,,,Only Detailed POS
627904,CCT CCT NNP CCT JJN_CCP NNC,,,,Only Detailed POS
627905,VBTS DTP NNP NNP CCB PRI_CCP,,,,Only Detailed POS
627906,CCB NNP CCT NNC CCB CDB,,,,Only Detailed POS
627908,CCT NNP NNP CCP VBH JJN_CCP,,,,Only Detailed POS
627909,NNC CCT DTCP NNC CCP VBH,,,,Only Detailed POS
627910,NNC CCP VBH NNC CCT NNP,,,,Only Detailed POS
627912,DTCP NNC CCA VBTS DTC NNC,,,,Only Detailed POS
627913,CCT NNP LM VBTS CCT PRI_CCP,,,,Only Detailed POS
627914,LM VBTF CCT NNC CCB CDB,,,,Only Detailed POS
627916,CCB NNC LM VBTF CCT NNC,,,,Only Detailed POS
627917,CCT NNC PRO CCT NNC CCB,,,,Only Detailed POS
627918,DTC NNC LM VBOF DTP NNP,,,,Only Detailed POS
627919,JJCS_JJD CCP NNC CCT NNP NNP,,,,Only Detailed POS
627920,NNC CCT NNP NNP NNP CDB,,,,Only Detailed POS
627921,DTP NNP NNP LM PRI_CCP NNP_CCP,,,,Only Detailed POS
627922,NNP NNP LM PRI_CCP NNP_CCP NNC,,,,Only Detailed POS
627923,NNP LM PRI CCT DTCP JJD_CCP,,,,Only Detailed POS
627924,LM PRI CCT DTCP JJD_CCP NNC,,,,Only Detailed POS
627925,NNC DTC NNC CCB NNC RBW,,,,Only Detailed POS
627930,NNC CCT PRSP_CCP NNC CCP VBTR,,,,Only Detailed POS
627931,CCT PRSP_CCP NNC CCP VBTR CCB,,,,Only Detailed POS
627932,VBTS DTP NNP CCP VBH NNC,,,,Only Detailed POS
627933,NNC CCT PRI_CCP NNC CCB NNP,,,,Only Detailed POS
627934,PRI_CCP NNC CCB NNP CCT CCT,,,,Only Detailed POS
627936,JJD CCB NNC CCB NNP_CCP NNP,,,,Only Detailed POS
627938,NNP NNP LM VBTS CCB NNC_CCP,,,,Only Detailed POS
627939,NNC CCP VBH NNC DTP NNP,,,,Only Detailed POS
627940,NNC DTP NNP CCP VBW CCB,,,,Only Detailed POS
627941,VBAF CCT PRI_CCP RBF JJD_CCP NNC,,,,Only Detailed POS
627942,PRI_CCP RBF JJD_CCP NNC CCT CCT,,,,Only Detailed POS
627943,CCP VBN_CCP NNC CCB DTCP NNC,,,,Only Detailed POS
627944,CCB PRSP_CCP NNC LM VBTS CCT,,,,Only Detailed POS
627945,DTC NNC LM VBTS CCT PRSP,,,,Only Detailed POS
627946,NNC LM VBTS CCT PRSP CCT,,,,Only Detailed POS
627947,CCT NNP NNP NNP CCP DTC,,,,Only Detailed POS
627948,NNC CCB NNC LM VBTR CCR,,,,Only Detailed POS
627949,VBTS CCB NNPA CCP DTC NNC,,,,Only Detailed POS
627950,NNC CCB NNPA CCT NNP CCT,,,,Only Detailed POS
627951,RBR DTP NNP NNP DTC NNC,,,,Only Detailed POS
627952,DTP NNP NNP DTC NNC LM,,,,Only Detailed POS
627953,DTC NNC LM NNC CCB NNC,,,,Only Detailed POS
627954,CCB NNC RBL CCT NNP NNP,,,,Only Detailed POS
627955,DTP NNP NNP DTC VBTS CCP,,,,Only Detailed POS
627956,CCP DTC NNC LM VBTS RBI,,,,Only Detailed POS
627957,LM VBTS CCT JJD CCB JJD_CCP,,,,Only Detailed POS
627958,VBTS CCT JJD CCB JJD_CCP NNC,,,,Only Detailed POS
627959,JJD CCB JJD_CCP NNC CCB NNP,,,,Only Detailed POS
627960,CCB JJD_CCP NNC CCB NNP CCA,,,,Only Detailed POS
627961,NNP CCA CCB NNC CCB DTCP,,,,Only Detailed POS
627962,CCT JJD_CCP NNC CCA DTCP NNC,,,,Only Detailed POS
627963,JJD_CCP NNC CCA DTCP NNC CCB,,,,Only Detailed POS
627964,DTCP NNP LM VBAF CCB NNC,,,,Only Detailed POS
627965,CCT PRSP_CCP NNC CCT CCT NNC,,,,Only Detailed POS
627967,NNC LM VBTF CCT NNP CCT,,,,Only Detailed POS
627969,NNC CCB NNP NNP CCP VBOB,,,,Only Detailed POS
627970,VBTS CCP VBTS CCT NNC CCB,,,,Only Detailed POS
627974,NNC CCB NNC DTC NNC CCT,,,,Only Detailed POS
627975,VBOF DTC JJD CCP NNC CCT,,,,Only Detailed POS
627976,DTC JJD CCP NNC CCT JJD,,,,Only Detailed POS
627977,CCA DTCP NNC CCT NNC CCT,,,,Only Detailed POS
627978,DTCP NNC CCT NNC CCT JJD,,,,Only Detailed POS
627979,DTC NNP NNP CCP NNC LM,,,,Only Detailed POS
627980,NNC CCT NNC CCB NNC DTC,,,,Only Detailed POS
627981,CCT NNC CCB NNC DTC NNC,,,,Only Detailed POS
627983,NNP_CCP NNC CCP DTP NNP NNP,,,,Only Detailed POS
627984,NNP CCP RBL NNC CCB CDB,,,,Only Detailed POS
627985,CCB NNC CCP VBTR CCB PRI_CCP,,,,Only Detailed POS
627986,DTP NNP CCT PRI_CCP NNC CCP,,,,Only Detailed POS
627987,CCP VBTF CCB NNC CCB NNP,,,,Only Detailed POS
627988,VBW DTP NNP CCT PRSP_CCP NNC,,,,Only Detailed POS
627989,DTP NNP LM VBTS CCT PRSP,,,,Only Detailed POS
627990,NNP LM VBTS CCT PRSP CCB,,,,Only Detailed POS
627991,CCT PRSP CCB JJD CCP NNC,,,,Only Detailed POS
627992,CCB JJD CCP NNC CCP NNC,,,,Only Detailed POS
627993,CCP NNC CCP NNC RBL CCT,,,,Only Detailed POS
627994,NNP NNP CCA DTC JJD_CCP NNC,,,,Only Detailed POS
627995,NNP CCA DTC JJD_CCP NNC CCB,,,,Only Detailed POS
627996,NNC DTP NNP CCP DTC DTCP,,,,Only Detailed POS
627997,VBTS DTP NNP DTC PRI_CCP NNC,,,,Only Detailed POS
627998,NNC DTP NNP DTC NNC CCB,,,,Only Detailed POS
628000,NNC CCB PRSP_CCP NNC LM VBTS,,,,Only Detailed POS
628001,CCB DTCP NNC CCP VBTR PRS,,,,Only Detailed POS
628003,CCB NNC CCA DTCP NNC CCB,,,,Only Detailed POS
628004,CCB NNC CCT CCT DTCP JJD_CCP,,,,Only Detailed POS
628005,DTP NNP NNP CCT NNC LM,,,,Only Detailed POS
628006,NNP NNP CCT NNC LM VBTS,,,,Only Detailed POS
628007,NNP CCT NNC LM VBTS CCT,,,,Only Detailed POS
628008,NNC CCB NNC RBL CCT NNC_CCP,,,,Only Detailed POS
628009,NNC CCT NNC CCB NNC RBL,,,,Only Detailed POS
628010,DTC NNP NNP LM VBTR_VBAF CCT,,,,Only Detailed POS
628011,NNC CCT NNP NNP RBL CCT,,,,Only Detailed POS
628014,CCP PRO LM VBTF CCT NNC,,,,Only Detailed POS
628015,NNC CCB PRI CCB CDB CCP,,,,Only Detailed POS
628016,CCB PRI CCB CDB CCP DTCP,,,,Only Detailed POS
628017,PRI CCB CDB CCP DTCP NNC_CCP,,,,Only Detailed POS
628018,CCB CDB CCP DTCP NNC_CCP JJD,,,,Only Detailed POS
628019,NNC LM VBAF CCT JJD CCP,,,,Only Detailed POS
628020,JJD CCP NNC NNC CCT NNC,,,,Only Detailed POS
