Pattern_ID,RoughPOS_N-Gram,RPOSN_Freq,DetailedPOS_N-Gram,DPOSN_Freq,Comparison_Replacement_Matrix,POS_N-Gram,Effective_Freq
624590,CC.* DT.* VB.* CC.* JJ.*_CC.* NN.*,2.0,CCB DTCP VBTF CCB JJN_CCP NNC,2.0,* * * * * NNC,CC.* DT.* VB.* CC.* JJ.*_CC.* NNC,2.0
624592,VB.* DT.* NN.* DT.* NN.* PM.*,4.0,VBTS DTP NNP DTC NNC PMS,2.0,* * * * * PMS,VB.* DT.* NN.* DT.* NN.* PMS,2.0
624593,VB.* DT.* NN.* DT.* NN.* PM.*,4.0,VBW DTC NNC DTP NNP PMC,3.0,* * * * * PMC,VB.* DT.* NN.* DT.* NN.* PMC,3.0
624594,VB.* CC.* DT.* NN.* LM PM.*,6.0,VBTS CCP DTC NNC LM PMS,6.0,* * * * * PMS,VB.* CC.* DT.* NN.* LM PMS,6.0
624595,FW PM.* CD.* CC.* RB.* NN.*,2.0,FW PMS CDB CCB RBW NNPA,2.0,FW PMS CDB * * *,FW PMS CDB CC.* RB.* NN.*,2.0
624597,VB.* NN.* DT.* VB.* CC.* PR.*_CC.*,2.0,VBTF NNC DTC VBTR CCT PRI_CCP,2.0,* NNC * * * *,VB.* NNC DT.* VB.* CC.* PR.*_CC.*,2.0
624598,CC.* PR.*_CC.* NN.* CC.* PR.*_CC.* NN.*,2.0,CCB PRI_CCP NNC CCT PRSP_CCP NNC,2.0,* PRI_CCP NNC * * NNC,CC.* PRI_CCP NNC CC.* PR.*_CC.* NNC,2.0
624600,CC.* NN.* LM VB.* RB.*_CC.* JJ.*,4.0,CCB NNP LM VBTS RBW_CCP JJN,6.0,* * LM * RBW_CCP *,CC.* NN.* LM VB.* RBW_CCP JJ.*,6.0
624601,CC.* NN.* LM VB.* RB.*_CC.* JJ.*,4.0,CCT NNPA LM VBAF RBW_CCP JJN,2.0,CCT * LM * RBW_CCP *,CCT NN.* LM VB.* RBW_CCP JJ.*,2.0
624603,NN.* LM VB.* RB.*_CC.* JJ.* PM.*,6.0,NNP LM VBTS RBW_CCP JJN PMS,6.0,* LM * RBW_CCP * PMS,NN.* LM VB.* RBW_CCP JJ.* PMS,6.0
624604,LM VB.* RB.*_CC.* JJ.* PM.* CD.*,8.0,LM VBTS RBW_CCP JJN PMS CDB,8.0,LM * RBW_CCP * PMS CDB,LM VB.* RBW_CCP JJ.* PMS CDB,8.0
624606,CC.* JJ.*_CC.* NN.* CC.* VB.* RB.*,5.0,CCB JJD_CCP NNC CCP VBTR RBK,9.0,* JJD_CCP NNC * * *,CC.* JJD_CCP NNC CC.* VB.* RB.*,9.0
624607,CC.* JJ.*_CC.* NN.* CC.* VB.* RB.*,5.0,CCB JJD_CCP NNC CCP VBOF RBI,3.0,* JJD_CCP NNC * * RBI,CC.* JJD_CCP NNC CC.* VB.* RBI,3.0
624608,CC.* JJ.*_CC.* NN.* CC.* VB.* RB.*,5.0,CCT JJD_CCP NNC CCT VBAF RBI,2.0,CCT JJD_CCP NNC * * RBI,CCT JJD_CCP NNC CC.* VB.* RBI,2.0
624610,CC.* VB.* RB.* RB.* DT.* NN.*,4.0,CCP VBTR RBK RBQ DTC NNPA,4.0,* * * * DTC *,CC.* VB.* RB.* RB.* DTC NN.*,4.0
624611,CC.* VB.* RB.* RB.* DT.* NN.*,4.0,CCT VBOF RBK RBQ DTC NNC,3.0,CCT * * * * *,CCT VB.* RB.* RB.* DT.* NN.*,3.0
624615,RB.* RB.* DT.* NN.* LM VB.*_VB.*,4.0,RBK RBQ DTC NNPA LM VBTR_VBAF,4.0,* * * * LM VBTR_VBAF,RB.* RB.* DT.* NN.* LM VBTR_VBAF,4.0
624616,RB.* DT.* NN.* LM VB.*_VB.* CC.*,7.0,RBQ DTC NNPA LM VBTR_VBAF CCT,7.0,* * * * VBTR_VBAF *,RB.* DT.* NN.* LM VBTR_VBAF CC.*,7.0
624617,DT.* NN.* LM VB.*_VB.* CC.* NN.*,14.0,DTC NNPA LM VBTR_VBAF CCT NNP,14.0,* * * VBTR_VBAF * *,DT.* NN.* LM VBTR_VBAF CC.* NN.*,14.0
624618,DT.* NN.* LM VB.*_VB.* CC.* NN.*,14.0,DTCP NNC LM VBTR_VBAF CCB NNC,3.0,DTCP * * VBTR_VBAF * NNC,DTCP NN.* LM VBTR_VBAF CC.* NNC,3.0
624619,DT.* NN.* LM VB.*_VB.* CC.* NN.*,14.0,DTC NNP LM VBTR_VBAF CCB NNC,9.0,* * * VBTR_VBAF * NNC,DT.* NN.* LM VBTR_VBAF CC.* NNC,9.0
624621,NN.* LM VB.*_VB.* CC.* NN.* CC.*,10.0,NNPA LM VBTR_VBAF CCT NNP CCA,10.0,* * VBTR_VBAF * * *,NN.* LM VBTR_VBAF CC.* NN.* CC.*,10.0
624622,NN.* LM VB.*_VB.* CC.* NN.* CC.*,10.0,NNPA LM VBTR_VBAF CCB NNC CCT,9.0,* * VBTR_VBAF * NNC *,NN.* LM VBTR_VBAF CC.* NNC CC.*,9.0
624623,CC.* NN.* CC.* DT.* VB.*_VB.* CC.*,6.0,CCT NNC CCT DTCP VBTR_VBAF CCB,3.0,CCT NNC * * * *,CCT NNC CC.* DT.* VB.*_VB.* CC.*,3.0
624624,CC.* NN.* CC.* DT.* VB.*_VB.* CC.*,6.0,CCP NNC CCT DTCP VBTR_VBAF CCB,6.0,* NNC * * * *,CC.* NNC CC.* DT.* VB.*_VB.* CC.*,6.0
624625,NN.* CC.* DT.* VB.*_VB.* CC.* NN.*,6.0,NNC CCT DTCP VBTR_VBAF CCB NNC,5.0,* * * * * NNC,NN.* CC.* DT.* VB.*_VB.* CC.* NNC,5.0
624627,VB.* DT.* NN.* CC.* JJ.* PM.*,2.0,VBTF DTC NNP CCT JJN PMS,3.0,* * * * * PMS,VB.* DT.* NN.* CC.* JJ.* PMS,3.0
624628,NN.*_CC.* PR.* PM.* VB.* CC.* NN.*,3.0,NNC_CCP PRO PMC VBTS CCB NNP,3.0,NNC_CCP PRO PMC * * *,NNC_CCP PRO PMC VB.* CC.* NN.*,3.0
624632,NN.* RB.* CC.* NN.* CC.* DT.*,4.0,NNP RBR CCT NNC CCB DTCP,3.0,* * CCT NNC * *,NN.* RB.* CCT NNC CC.* DT.*,3.0
624633,NN.* RB.* CC.* NN.* CC.* DT.*,4.0,NNC RBL CCT NNP CCP DTC,4.0,* * CCT * * *,NN.* RB.* CCT NN.* CC.* DT.*,4.0
624634,CC.* DT.* NN.* CC.* NN.* CD.*,3.0,CCB DTCP NNC CCT NNPA CDB,3.0,* * * * * CDB,CC.* DT.* NN.* CC.* NN.* CDB,3.0
624635,CC.* DT.* NN.* CC.* NN.* CD.*,3.0,CCT DTCP NNC CCB NNP CDB,2.0,CCT * * * * *,CCT DT.* NN.* CC.* NN.* CD.*,2.0
624636,CC.* VB.* PM.* NN.* CC.* VB.*,2.0,CCB VBW PMS NNC CCP VBH,4.0,* * PMS NNC * *,CC.* VB.* PMS NNC CC.* VB.*,4.0
624637,VB.* CC.* NN.* CC.* RB.* CC.*,2.0,VBTS CCB NNC CCP RBR CCT,2.0,* * NNC * * CCT,VB.* CC.* NNC CC.* RB.* CCT,2.0
624641,RB.* CC.* NN.* CC.* VB.* CC.*,11.0,RBR CCT NNC CCB VBTS CCP,9.0,* * NNC * * *,RB.* CC.* NNC CC.* VB.* CC.*,9.0
624643,NN.* CC.* PR.*_CC.* NN.* CC.* JJ.*,3.0,NNC CCT PRI_CCP NNC CCA JJD,5.0,* * * NNC * *,NN.* CC.* PR.*_CC.* NNC CC.* JJ.*,5.0
624644,CC.* PR.*_CC.* NN.* CC.* JJ.* CC.*,7.0,CCT PRI_CCP NNC CCA JJD CCP,5.0,CCT PRI_CCP NNC * * *,CCT PRI_CCP NNC CC.* JJ.* CC.*,5.0
624646,CC.* PR.*_CC.* NN.* CC.* JJ.* CC.*,7.0,CCB PRI_CCP NNC CCT JJD CCP,7.0,* PRI_CCP NNC * * *,CC.* PRI_CCP NNC CC.* JJ.* CC.*,7.0
624647,PR.*_CC.* NN.* CC.* JJ.* CC.* VB.*,3.0,PRI_CCP NNC CCA JJD CCP VBTR,2.0,PRI_CCP NNC * * * VBTR,PRI_CCP NNC CC.* JJ.* CC.* VBTR,2.0
624648,PR.*_CC.* NN.* CC.* JJ.* CC.* VB.*,3.0,PRI_CCP NNC CCB JJD CCP VBTR,2.0,PRI_CCP NNC * * * *,PRI_CCP NNC CC.* JJ.* CC.* VB.*,2.0
624650,NN.* NN.* DT.* PR.*_CC.* NN.* CC.*,5.0,NNP NNP DTC PRSP_CCP NNC CCT,6.0,* * * * NNC *,NN.* NN.* DT.* PR.*_CC.* NNC CC.*,6.0
624651,DT.* PR.*_CC.* NN.* CC.* JJ.*_CC.* NN.*,3.0,DTC PRSP_CCP NNC CCT JJD_CCP NNC,3.0,* * NNC * * *,DT.* PR.*_CC.* NNC CC.* JJ.*_CC.* NN.*,3.0
624652,PR.*_CC.* NN.* CC.* JJ.*_CC.* NN.* CC.*,4.0,PRSP_CCP NNC CCT JJD_CCP NNC CCB,3.0,PRSP_CCP NNC * * * *,PRSP_CCP NNC CC.* JJ.*_CC.* NN.* CC.*,3.0
624654,CC.* NN.* CC.* NN.* CC.* RB.*,9.0,CCB NNC CCT NNP CCP RBM,16.0,* NNC * * * *,CC.* NNC CC.* NN.* CC.* RB.*,16.0
624655,CC.* NN.* CC.* NN.* CC.* RB.*,9.0,CCB NNPA CCT NNC CCP RBF,11.0,* * CCT * * *,CC.* NN.* CCT NN.* CC.* RB.*,11.0
624656,CC.* NN.* CC.* NN.* CC.* RB.*,9.0,CCT NNC CCB NNP CCA RBW,4.0,CCT NNC * * * *,CCT NNC CC.* NN.* CC.* RB.*,4.0
624658,NN.* CC.* NN.* CC.* RB.* VB.*,7.0,NNC CCA NNP CCP RBF VBTR,5.0,* * * * * VBTR,NN.* CC.* NN.* CC.* RB.* VBTR,5.0
624668,DT.* PR.*_CC.* JJ.*_CC.* NN.* PM.* CC.*,4.0,DTC PRSP_CCP JJD_CCP NNC PMC CCA,4.0,* * * NNC PMC *,DT.* PR.*_CC.* JJ.*_CC.* NNC PMC CC.*,4.0
624670,PR.*_CC.* JJ.*_CC.* NN.* PM.* CC.* PR.*,2.0,PRSP_CCP JJD_CCP NNC PMC CCA PRS,2.0,PRSP_CCP JJD_CCP * PMC * *,PRSP_CCP JJD_CCP NN.* PMC CC.* PR.*,2.0
624672,JJ.*_CC.* NN.* PM.* CC.* PR.* LM,3.0,JJD_CCP NNC PMC CCA PRS LM,2.0,JJD_CCP * PMC * * *,JJD_CCP NN.* PMC CC.* PR.* LM,2.0
624674,NN.* PM.* CC.* PR.* LM RB.*,6.0,NNC PMC CCT PRS LM RBL,3.0,* PMC CCT * * *,NN.* PMC CCT PR.* LM RB.*,3.0
624675,NN.* PM.* CC.* PR.* LM RB.*,6.0,NNP PMC CCR PRO LM RBF,2.0,* PMC * PRO LM *,NN.* PMC CC.* PRO LM RB.*,2.0
624677,NN.* PM.* CC.* PR.* LM RB.*,6.0,NNP PMS CCP PRO LM RBF,3.0,* * * PRO LM *,NN.* PM.* CC.* PRO LM RB.*,3.0
624678,NN.* PM.* CC.* PR.* LM RB.*,6.0,NNC PMC CCA PRS LM RBD,5.0,* PMC * * LM *,NN.* PMC CC.* PR.* LM RB.*,5.0
624679,NN.* CC.* JJ.*_CC.* NN.* DT.* VB.*,3.0,NNC CCT JJN_CCP NNC DTC VBTS,3.0,* * * * DTC *,NN.* CC.* JJ.*_CC.* NN.* DTC VB.*,3.0
624680,NN.* CC.* JJ.*_CC.* NN.* DT.* VB.*,3.0,NNC CCA JJN_CCP NNC DTC VBTS,2.0,* * * NNC DTC *,NN.* CC.* JJ.*_CC.* NNC DTC VB.*,2.0
624681,CC.* NN.* CC.* VB.* CC.* JJ.*,15.0,CCB NNC CCP VBTS CCT JJD,48.0,* NNC * * * *,CC.* NNC CC.* VB.* CC.* JJ.*,48.0
624683,CC.* NN.* CC.* VB.* CC.* JJ.*,15.0,CCT NNC CCB VBTF CCP JJN,10.0,CCT NNC * * * *,CCT NNC CC.* VB.* CC.* JJ.*,10.0
624684,NN.* RB.* RB.* PR.* LM VB.*,6.0,NNP RBK RBQ PRS LM VBTR,2.0,* * * * * VBTR,NN.* RB.* RB.* PR.* LM VBTR,2.0
624686,NN.* CC.* NN.* PM.* DT.* PR.*_CC.*,7.0,NNC CCT NNC PMC DTC PRSP_CCP,4.0,* * * PMC DTC *,NN.* CC.* NN.* PMC DTC PR.*_CC.*,4.0
624687,NN.* CC.* NN.* PM.* DT.* PR.*_CC.*,7.0,NNC CCB NNC PMSC DTC PRSP_CCP,6.0,* * * * DTC *,NN.* CC.* NN.* PM.* DTC PR.*_CC.*,6.0
624689,CC.* NN.* PM.* DT.* PR.*_CC.* NN.*,5.0,CCT NNC PMC DTC PRSP_CCP NNC,4.0,CCT NNC PMC DTC * NNC,CCT NNC PMC DTC PR.*_CC.* NNC,4.0
624690,CC.* NN.* PM.* DT.* PR.*_CC.* NN.*,5.0,CCB NNC PMSC DTC PRSP_CCP NNC,9.0,* NNC * * * NNC,CC.* NNC PM.* DT.* PR.*_CC.* NNC,9.0
624691,CC.* NN.* PM.* DT.* PR.*_CC.* NN.*,5.0,CCB NNC PMC DTC PRI_CCP NNC,8.0,* NNC PMC DTC * NNC,CC.* NNC PMC DTC PR.*_CC.* NNC,8.0
624692,PM.* NN.* LM RB.* VB.* CC.*,5.0,PMS NNC LM RBF VBTF CCB,3.0,PMS NNC * * * *,PMS NNC LM RB.* VB.* CC.*,3.0
624693,PM.* NN.* LM RB.* VB.* CC.*,5.0,PMS NNP LM RBF VBAF CCT,5.0,PMS * LM * * *,PMS NN.* LM RB.* VB.* CC.*,5.0
624695,RB.* VB.* CC.* PR.*_CC.* NN.* PM.*,4.0,RBF VBTF CCB PRI_CCP NNC PMC,3.0,* * * * NNC PMC,RB.* VB.* CC.* PR.*_CC.* NNC PMC,3.0
624697,CC.* PR.*_CC.* NN.* PM.* PM.* VB.*,5.0,CCB PRI_CCP NNC PMC PMS VBTS,4.0,* PRI_CCP NNC PMC PMS *,CC.* PRI_CCP NNC PMC PMS VB.*,4.0
624698,CC.* PR.*_CC.* NN.* PM.* PM.* VB.*,5.0,CCT PRI_CCP NNC PMC PMS VBTS,3.0,CCT PRI_CCP NNC PMC PMS *,CCT PRI_CCP NNC PMC PMS VB.*,3.0
624701,PR.*_CC.* NN.* PM.* PM.* VB.* DT.*,4.0,PRI_CCP NNC PMC PMS VBTS DTP,2.0,PRI_CCP NNC PMC PMS * *,PRI_CCP NNC PMC PMS VB.* DT.*,2.0
624704,NN.* PM.* PM.* VB.* DT.* NN.*,26.0,NNC PMC PMS VBTS DTP NNP,25.0,* PMC PMS * * *,NN.* PMC PMS VB.* DT.* NN.*,25.0
624707,CC.* VB.* CC.* NN.* JJ.* CC.*,2.0,CCB VBTR CCP NNC JJC CCT,2.0,* * * NNC * CCT,CC.* VB.* CC.* NNC JJ.* CCT,2.0
624708,CC.* VB.* CC.* NN.* JJ.* CC.*,2.0,CCP VBTR CCB NNC JJD CCT,3.0,* * * NNC * *,CC.* VB.* CC.* NNC JJ.* CC.*,3.0
624709,CC.* NN.* JJ.* CC.* NN.* PM.*,3.0,CCP NNC JJC CCT NNP PMC,4.0,* NNC * * * PMC,CC.* NNC JJ.* CC.* NN.* PMC,4.0
624710,NN.* JJ.* CC.* NN.* PM.* CC.*,2.0,NNC JJC CCT NNP PMC CCP,2.0,* * * * PMC CCP,NN.* JJ.* CC.* NN.* PMC CCP,2.0
624711,NN.* JJ.* CC.* NN.* PM.* CC.*,2.0,NNC JJC CCT NNP PMC CCA,5.0,* * * * PMC *,NN.* JJ.* CC.* NN.* PMC CC.*,5.0
624712,JJ.* CC.* NN.* PM.* CC.* RB.*,7.0,JJC CCT NNP PMC CCP RBL,7.0,* * * PMC * *,JJ.* CC.* NN.* PMC CC.* RB.*,7.0
624713,JJ.* CC.* NN.* PM.* CC.* RB.*,7.0,JJD CCT NNC PMC CCP RBL,5.0,* * NNC PMC * *,JJ.* CC.* NNC PMC CC.* RB.*,5.0
624714,JJ.* CC.* NN.* PM.* CC.* RB.*,7.0,JJD CCB NNC PMC CCT RBF,2.0,* * NNC PMC CCT *,JJ.* CC.* NNC PMC CCT RB.*,2.0
624717,CC.* NN.* CC.* NN.* LM VB.*_VB.*,12.0,CCB NNC CCT NNP LM VBTR_VBAF,12.0,* NNC * * * VBTR_VBAF,CC.* NNC CC.* NN.* LM VBTR_VBAF,12.0
624718,CC.* NN.* CC.* NN.* LM VB.*_VB.*,12.0,CCT NNC CCT NNPA LM VBTR_VBAF,3.0,CCT NNC * * * *,CCT NNC CC.* NN.* LM VB.*_VB.*,3.0
624720,CC.* NN.* CC.* NN.* LM VB.*_VB.*,12.0,CCP NNC CCB NNC LM VBTR_VBAF,12.0,* NNC * * * *,CC.* NNC CC.* NN.* LM VB.*_VB.*,12.0
624721,CC.* NN.* CC.* NN.* LM VB.*_VB.*,12.0,CCB NNP CCA NNP LM VBTR_VBAF,14.0,* * * * * VBTR_VBAF,CC.* NN.* CC.* NN.* LM VBTR_VBAF,14.0
624722,CC.* NN.* CC.* NN.* LM VB.*_VB.*,12.0,CCT NNC CCA NNC LM VBTR_VBAF,3.0,CCT NNC * * * VBTR_VBAF,CCT NNC CC.* NN.* LM VBTR_VBAF,3.0
624723,NN.* CC.* NN.* LM VB.*_VB.* VB.*,3.0,NNC CCT NNP LM VBTR_VBAF VBAF,2.0,* * * * VBTR_VBAF *,NN.* CC.* NN.* LM VBTR_VBAF VB.*,2.0
624727,CC.* JJ.* CC.* NN.*_CC.* NN.* PM.*,2.0,CCT JJD CCP NNC_CCP NNP PMC,2.0,CCT * * * * PMC,CCT JJ.* CC.* NN.*_CC.* NN.* PMC,2.0
624729,CC.* VB.* JJ.* CC.* NN.* CC.*,6.0,CCB VBTR JJD CCP NNC CCT,12.0,* * * * NNC *,CC.* VB.* JJ.* CC.* NNC CC.*,12.0
624730,CC.* VB.* JJ.* CC.* NN.* CC.*,6.0,CCA VBH JJD CCP NNC CCT,10.0,* * JJD * NNC *,CC.* VB.* JJD CC.* NNC CC.*,10.0
624732,CC.* DT.* NN.* CC.* VB.* CD.*,2.0,CCB DTCP NNP CCP VBH CDB,2.0,* * * * * CDB,CC.* DT.* NN.* CC.* VB.* CDB,2.0
624736,CC.* DT.* JJ.* CC.* NN.* LM,5.0,CCP DTC JJN CCT NNC LM,8.0,* * * * NNC *,CC.* DT.* JJ.* CC.* NNC LM,8.0
624738,NN.* LM VB.* NN.* CC.* CD.*,6.0,NNP LM VBH NNC CCP CDB,7.0,* LM * NNC * *,NN.* LM VB.* NNC CC.* CD.*,7.0
624739,LM VB.* NN.* CC.* CD.* CC.*,2.0,LM VBH NNC CCP CDB CCA,3.0,LM * NNC * * *,LM VB.* NNC CC.* CD.* CC.*,3.0
624742,CC.* NN.* CC.* DT.* JJ.* CC.*,6.0,CCT NNC CCB DTCP JJD CCP,3.0,CCT NNC * * * *,CCT NNC CC.* DT.* JJ.* CC.*,3.0
624743,CC.* NN.* CC.* DT.* JJ.* CC.*,6.0,CCB NNC CCT DTCP JJD CCP,7.0,* NNC * * * *,CC.* NNC CC.* DT.* JJ.* CC.*,7.0
624744,DT.* JJ.* CC.* NN.* CC.* CC.*,2.0,DTCP JJD CCP NNC CCA CCR,2.0,DTCP * * NNC * *,DTCP JJ.* CC.* NNC CC.* CC.*,2.0
624746,JJ.* CC.* NN.* CC.* CC.* PM.*,5.0,JJD CCP NNC CCA CCR PMS,6.0,* * NNC * * PMS,JJ.* CC.* NNC CC.* CC.* PMS,6.0
624747,CC.* CC.* PM.* NN.* DT.* DT.*,2.0,CCA CCR PMS NNC DTC DTCP,3.0,* * PMS NNC DTC *,CC.* CC.* PMS NNC DTC DT.*,3.0
624748,DT.* JJ.* CC.* NN.* CC.* DT.*,10.0,DTC JJD CCP NNC CCT DTCP,11.0,* * * NNC * *,DT.* JJ.* CC.* NNC CC.* DT.*,11.0
624749,VB.* PR.* CC.* CC.* DT.* NN.*,3.0,VBTS PRS CCP CCT DTCP NNC,2.0,* * * CCT * *,VB.* PR.* CC.* CCT DT.* NN.*,2.0
624752,CC.* VB.* CC.* CC.* NN.* CC.*,2.0,CCP VBTR CCR CCT NNC CCB,5.0,* * * CCT NNC *,CC.* VB.* CC.* CCT NNC CC.*,5.0
624753,DT.* NN.* CC.* RB.* VB.* DT.*,2.0,DTCP NNC CCA RBF VBTR DTC,2.0,DTCP * * * VBTR *,DTCP NN.* CC.* RB.* VBTR DT.*,2.0
624754,CC.* RB.* VB.* DT.* NN.* CC.*,4.0,CCA RBF VBTR DTC NNC CCB,2.0,* * VBTR * * *,CC.* RB.* VBTR DT.* NN.* CC.*,2.0
624757,CC.* NN.* PM.* LM VB.* VB.*,2.0,CCB NNC PMC LM VBS VBW,3.0,* NNC PMC LM * *,CC.* NNC PMC LM VB.* VB.*,3.0
624758,PR.*_CC.* NN.* CC.* VB.* CC.* NN.*,14.0,PRI_CCP NNC CCB VBTR CCT NNC,12.0,PRI_CCP NNC * * * *,PRI_CCP NNC CC.* VB.* CC.* NN.*,12.0
624759,PR.*_CC.* NN.* CC.* VB.* CC.* NN.*,14.0,PRSP_CCP NNC CCA VBAF CCT NNC,2.0,PRSP_CCP NNC * * * NNC,PRSP_CCP NNC CC.* VB.* CC.* NNC,2.0
624760,PR.*_CC.* NN.* CC.* VB.* CC.* NN.*,14.0,PRI_CCP NNC CCB VBAF CCT NNC,3.0,PRI_CCP NNC * * * NNC,PRI_CCP NNC CC.* VB.* CC.* NNC,3.0
624761,PR.*_CC.* NN.* CC.* VB.* CC.* NN.*,14.0,PRI_CCP NNP CCT VBW CCB NNC,4.0,PRI_CCP * * * * NNC,PRI_CCP NN.* CC.* VB.* CC.* NNC,4.0
624764,CC.* NN.* LM VB.*_VB.* CC.* PM.*,3.0,CCA NNC LM VBTR_VBAF CCB PMS,3.0,* NNC * VBTR_VBAF * PMS,CC.* NNC LM VBTR_VBAF CC.* PMS,3.0
624766,VB.* CC.* PR.*_CC.* JJ.*_CC.* NN.*_CC.* NN.*,3.0,VBW CCT PRSP_CCP JJD_CCP NNP_CCP NNP,3.0,* * * JJD_CCP * *,VB.* CC.* PR.*_CC.* JJD_CCP NN.*_CC.* NN.*,3.0
624767,PR.*_CC.* NN.* CC.* NN.* PM.* NN.*,6.0,PRSP_CCP NNC CCT NNP PMC NNP,4.0,PRSP_CCP NNC * * PMC NNP,PRSP_CCP NNC CC.* NN.* PMC NNP,4.0
624768,PR.*_CC.* NN.* CC.* NN.* PM.* NN.*,6.0,PRSP_CCP NNC CCT NNPA PMS NNP,2.0,PRSP_CCP NNC * * PMS NNP,PRSP_CCP NNC CC.* NN.* PMS NNP,2.0
624772,CC.* NN.* CC.* RB.* CC.* VB.*,3.0,CCB NNC CCA RBD CCP VBW,3.0,* NNC * * * *,CC.* NNC CC.* RB.* CC.* VB.*,3.0
624775,CC.* NN.* LM VB.* DT.* DT.*,6.0,CCT NNP LM VBTR DTC DTCP,2.0,CCT * LM * * *,CCT NN.* LM VB.* DT.* DT.*,2.0
624777,CC.* NN.* LM VB.* DT.* DT.*,6.0,CCB NNC LM VBTS DTC DTCP,2.0,* NNC * * * *,CC.* NNC LM VB.* DT.* DT.*,2.0
624779,DT.* DT.* NN.* CC.* VB.*_VB.* PM.*,2.0,DTC DTCP NNC CCA VBTR_VBRF PMS,2.0,* * * * * PMS,DT.* DT.* NN.* CC.* VB.*_VB.* PMS,2.0
624782,RB.* CC.* CC.* PR.*_CC.* NN.* PM.*,2.0,RBR CCT CCR PRQ_CCP NNC PMC,2.0,* * * * NNC PMC,RB.* CC.* CC.* PR.*_CC.* NNC PMC,2.0
624785,CC.* PR.*_CC.* NN.* PM.* NN.* CC.*,5.0,CCT PRSP_CCP NNC PMC NNC CCB,2.0,CCT PRSP_CCP NNC PMC NNC *,CCT PRSP_CCP NNC PMC NNC CC.*,2.0
624786,CC.* PR.*_CC.* NN.* PM.* NN.* CC.*,5.0,CCB PRSP_CCP NNC PMC NNC CCA,3.0,* PRSP_CCP NNC PMC NNC *,CC.* PRSP_CCP NNC PMC NNC CC.*,3.0
624788,NN.* PM.* DT.* NN.* LM RB.*_CC.*,3.0,NNC PMSC DTC NNC LM RBD_CCP,2.0,* * * * * RBD_CCP,NN.* PM.* DT.* NN.* LM RBD_CCP,2.0
624791,JJ.* PM.* NN.* CC.* VB.* NN.*,2.0,JJD PMS NNP CCP VBH NNC,3.0,* PMS NNP * * NNC,JJ.* PMS NNP CC.* VB.* NNC,3.0
624793,CC.* RB.* DT.* NN.* LM VB.*,2.0,CCR RBM DTC NNC LM VBTF,2.0,* * DTC * * *,CC.* RB.* DTC NN.* LM VB.*,2.0
624795,RB.* DT.* NN.* LM VB.* JJ.*,4.0,RBI DTC NNC LM VBH JJD,3.0,* * * * * JJD,RB.* DT.* NN.* LM VB.* JJD,3.0
624799,CC.* NN.* PM.* VB.* PR.*_CC.* VB.*,2.0,CCP NNC PMC VBS PRP_CCP VBOF,3.0,* NNC PMC * PRP_CCP *,CC.* NNC PMC VB.* PRP_CCP VB.*,3.0
624805,PR.*_CC.* VB.* DT.* DT.* NN.* CC.*,5.0,PRP_CCP VBOF DTC DTCP NNC CCT,4.0,PRP_CCP * * * * *,PRP_CCP VB.* DT.* DT.* NN.* CC.*,4.0
624808,CC.* CC.* VB.*_VB.* CC.* NN.* CC.*,3.0,CCR CCT VBTR_VBAF CCB NNC CCB,3.0,* * * * NNC *,CC.* CC.* VB.*_VB.* CC.* NNC CC.*,3.0
624811,JJ.*_CC.* NN.* CC.* NN.* RB.* CC.*,4.0,JJD_CCP NNC CCB NNC RBR CCT,4.0,JJD_CCP * * * * CCT,JJD_CCP NN.* CC.* NN.* RB.* CCT,4.0
624812,VB.*_VB.* CC.* NN.* RB.* CC.* DT.*,2.0,VBTR_VBAF CCP NNC RBW CCT DTC,2.0,VBTR_VBAF * NNC * CCT *,VBTR_VBAF CC.* NNC RB.* CCT DT.*,2.0
624813,NN.* RB.* CC.* DT.* JJ.*_CC.* NN.*,2.0,NNC RBW CCT DTC JJD_CCP NNC,2.0,* * CCT * * NNC,NN.* RB.* CCT DT.* JJ.*_CC.* NNC,2.0
624814,RB.* CC.* DT.* JJ.*_CC.* NN.* LM,2.0,RBW CCT DTC JJD_CCP NNC LM,2.0,* * * * NNC *,RB.* CC.* DT.* JJ.*_CC.* NNC LM,2.0
624815,CC.* DT.* JJ.*_CC.* NN.* LM VB.*,11.0,CCT DTC JJD_CCP NNC LM VBAF,5.0,CCT * * NNC * *,CCT DT.* JJ.*_CC.* NNC LM VB.*,5.0
624816,CC.* DT.* JJ.*_CC.* NN.* LM VB.*,11.0,CCP DTC JJD_CCP NNC LM VBH,14.0,* * * NNC * *,CC.* DT.* JJ.*_CC.* NNC LM VB.*,14.0
624818,JJ.*_CC.* NN.* LM VB.* RB.*_CC.* NN.*,5.0,JJD_CCP NNC LM VBAF RBW_CCP NNC,2.0,JJD_CCP * * * RBW_CCP *,JJD_CCP NN.* LM VB.* RBW_CCP NN.*,2.0
624819,JJ.*_CC.* NN.* LM VB.* RB.*_CC.* NN.*,5.0,JJC_CCP NNC LM VBTS RBW_CCP NNP,2.0,JJC_CCP NNC * * RBW_CCP *,JJC_CCP NNC LM VB.* RBW_CCP NN.*,2.0
624822,NN.* LM VB.* RB.*_CC.* NN.* CD.*,5.0,NNP LM VBTS RBW_CCP NNP CDB,6.0,* LM * RBW_CCP * CDB,NN.* LM VB.* RBW_CCP NN.* CDB,6.0
