Pattern_ID,Hybrid_N-Gram,Frequency,POS_Type
614042,NN.* CC.* CC.* DT.* JJ.* NN.*_PM.*,24,Mixed POS
614044,NN.* CC.* NN.* CC.* NN.* CC.*_PM.*,2094,Mixed POS
614045,CC.* NN.* CC.*_PM.* JJ.* CC.* NN.*_PM.*,425,Mixed POS
614046,NN.* CC.*_PM.* JJ.* CC.* NN.*_PM.* CC.*,470,Mixed POS
614049,CC.* VB.* DT.* DT.* JJ.* NN.*_PM.*,18,Mixed POS
614062,NN.* CC.* NN.* CD.* RB.* NN.*_PM.*,7,Mixed POS
614063,VB.* CC.* CD.* CC.* DT.* NN.*_PM.*,27,Mixed POS
614068,PR.* NN.* CC.* NN.* NN.* NN.*_PM.*,92,Mixed POS
614069,CC.* VB.* CC.* VB.* RB.* JJ.*_PM.*,28,Mixed POS
614079,CC.* RB.* NN.* CC.* PR.* NN.*_PM.*,10,Mixed POS
614083,CC.* VB.* DT.* NN.* NN.* RB.*_PM.*,116,Mixed POS
614086,LM DT.* NN.* CC.* JJ.* NN.*_PM.*,4,Mixed POS
614091,NN.* CC.* VB.* NN.* NN.* NN.*_PM.*,24,Mixed POS
614097,CC.* JJ.* NN.* CC.* VB.* CC.*_PM.*,183,Mixed POS
614098,JJ.* NN.* CC.* VB.* CC.*_PM.* NN.*,145,Mixed POS
614100,DT.* NN.* LM RB.* VB.* CC.*_PM.*,215,Mixed POS
614101,NN.* CC.* CC.* RB.* CC.* NN.*_PM.*,9,Mixed POS
614104,VB.* CC.* NN.*_PM.* NN.* NN.* CC.*,148,Mixed POS
614107,NN.* CC.* NN.* LM NN.* NN.*_PM.*,14,Mixed POS
614110,LM VB.* CC.* NN.* FW NN.*_PM.*,9,Mixed POS
614113,VB.* CC.* PR.* NN.* CC.* JJ.*_PM.*,381,Mixed POS
614135,CD.* CC.* JJ.* NN.* CC.* NN.*_PM.*,18,Mixed POS
614145,NN.* CC.* NN.* DT.* VB.* PR.*_PM.*,129,Mixed POS
614156,PM.*_ VB.* PR.* CC.* PR.* JJ.*,10,Mixed POS
614158,DT.* DT.* NN.* CC.* NN.* LM_PM.*,439,Mixed POS
614159,CC.* DT.* NN.* CC.* DT.* NN.*_PM.*_PM.*,312,Mixed POS
614175,CC.* JJ.* CC.* FW CC.* NN.*_PM.*,11,Mixed POS
614179,PM.*_ VB.* NN.* CC.* NN.* CC.*,245,Mixed POS
614194,CC.* DT.* NN.* CC.* NN.* CD.*_PM.*,1117,Mixed POS
614197,PM.*_ CC.* PR.* LM VB.* CC.*,207,Mixed POS
614220,VB.* DT.* NN.* CC.*_PM.* NN.* CC.*,432,Mixed POS
614221,NN.* CC.*_PM.* NN.* CC.* CC.* VB.*,28,Mixed POS
614223,PR.* NN.* LM VB.* RB.* NN.*_PM.*,17,Mixed POS
614236,VB.* DT.* NN.* CC.* PR.* LM_PM.*,157,Mixed POS
614237,PR.* NN.* LM RB.* RB.* VB.*_PM.*,7,Mixed POS
614255,PR.* JJ.* NN.* CC.* CC.* NN.*_PM.*,21,Mixed POS
614271,NN.* CC.* FW FW CC.* NN.*_PM.*,45,Mixed POS
614276,VB.* RB.* VB.* NN.* CC.* NN.*_PM.*,4,Mixed POS
614307,NN.* DT.* NN.* NN.* RB.* CD.*_PM.*,24,Mixed POS
614321,JJ.* CC.* NN.* CC.* DT.* VB.*_PM.*,184,Mixed POS
614334,VB.* CC.* DT.* VB.* CC.* NN.*_PM.*_PM.*,66,Mixed POS
614344,NN.* CC.* PR.* LM VB.* CC.*_PM.*,168,Mixed POS
614350,VB.* RB.* CC.* NN.* CC.* NN.*_PM.*_PM.*,185,Mixed POS
614352,VB.* CC.* PR.* NN.* NN.* NN.*_PM.*,44,Mixed POS
614355,CC.* NN.* DT.* NN.* RB.* NN.*_PM.*,34,Mixed POS
614357,CC.* NN.* RB.* CD.* RB.* CD.*_PM.*,8,Mixed POS
614359,PR.* LM RB.* VB.* CC.*_PM.* NN.*,35,Mixed POS
614363,NN.* JJ.* NN.* CC.* DT.* VB.*_PM.*,9,Mixed POS
614373,VB.* CC.* NN.* CC.*_PM.* NN.* NN.*_PM.*,1635,Mixed POS
614393,RB.* RB.* VB.* DT.* PR.* NN.*_PM.*,9,Mixed POS
614415,RB.* PR.* VB.* CC.* DT.* NN.*_PM.*,27,Mixed POS
614419,RB.* VB.* DT.* CD.* NN.* NN.*_PM.*,4,Mixed POS
614427,CC.* VB.* PR.* NN.* DT.* VB.*_PM.*,3,Mixed POS
614428,NN.* LM RB.* VB.* CC.* JJ.*_PM.*,334,Mixed POS
614434,NN.* RB.* NN.* CC.* VB.* NN.*_PM.*,41,Mixed POS
614438,LM VB.* DT.* NN.* CC.* VB.*_PM.*,145,Mixed POS
614441,PR.* CC.* CD.* CC.* DT.* NN.*_PM.*,4,Mixed POS
614442,DT.* NN.* LM VB.* CC.* CD.*_PM.*,1100,Mixed POS
614443,LM VB.* NN.* CC.* PR.* NN.*_PM.*,14,Mixed POS
614446,CC.* CD.* CC.* JJ.* CC.* NN.*_PM.*,9,Mixed POS
614454,CD.* NN.* CC.* JJ.* CC.* NN.*_PM.*,14,Mixed POS
614459,VB.* CC.* NN.* CC.* VB.* PR.*_PM.*,473,Mixed POS
614465,RB.* PR.* LM VB.* CC.* NN.*_PM.*_PM.*,66,Mixed POS
614466,PM.*_ DT.* JJ.* CC.* NN.* CC.*,208,Mixed POS
614495,LM VB.* RB.* CC.* CC.* NN.*_PM.*,9,Mixed POS
614502,CC.* CC.* NN.* CC.* DT.* NN.*_PM.*,72,Mixed POS
614514,RB.* RB.* VB.* CC.* JJ.* NN.*_PM.*,17,Mixed POS
614515,CD.* CC.* NN.* CC.* CD.* NN.*_PM.*,19,Mixed POS
614520,VB.* CC.* NN.* FW CC.* NN.*_PM.*,17,Mixed POS
614544,NN.* CC.* VB.* CC.* NN.* PR.*_PM.*,806,Mixed POS
614547,CC.* VB.* CC.* JJ.* NN.* NN.*_PM.*,155,Mixed POS
614586,PR.* JJ.* CC.* NN.* CC.* NN.*_PM.*_PM.*,135,Mixed POS
614587,CC.* VB.* CC.* JJ.* DT.* NN.*_PM.*,12,Mixed POS
614592,VB.* CC.* CD.* NN.* CC.* NN.*_PM.*,43,Mixed POS
614598,DT.* NN.* NN.* CC.* NN.* CC.*_PM.*,346,Mixed POS
614599,NN.* CC.* NN.* CC.*_PM.* NN.*_PM.* CC.*,3097,Mixed POS
614609,VB.* CC.* NN.* CC.* NN.* PR.*_PM.*,1157,Mixed POS
614618,PR.* VB.* DT.* NN.* CC.* NN.*_PM.*,55,Mixed POS
614621,NN.* CC.* VB.* RB.* RB.* RB.*_PM.*,43,Mixed POS
614629,NN.* CC.* VB.* CC.* CD.* NN.*_PM.*,47,Mixed POS
614636,NN.* CC.* VB.* PR.* CC.* VB.*_PM.*,148,Mixed POS
614644,NN.* CD.* LM VB.* CC.* NN.*_PM.*,22,Mixed POS
614649,PR.*_PM.* FW VB.* CC.* JJ.* CC.*,2,Mixed POS
614681,LM VB.* PR.* DT.* VB.* NN.*_PM.*,1,Mixed POS
614688,PM.*_ DT.* NN.* CC.* PR.* LM,78,Mixed POS
614691,CC.* NN.* NN.* NN.* LM VB.*_PM.*,62,Mixed POS
614695,RB.* JJ.* NN.* CC.* CC.* NN.*_PM.*,10,Mixed POS
614717,VB.* PR.* DT.* NN.* DT.* NN.*_PM.*,5,Mixed POS
614718,RB.* NN.* CC.* NN.* NN.* NN.*_PM.*,30,Mixed POS
614728,LM VB.* CC.*_PM.* DT.* NN.* NN.*,39,Mixed POS
614729,VB.* CC.*_PM.* DT.* NN.* NN.* LM,22,Mixed POS
614733,LM VB.* VB.* CC.* JJ.* NN.*_PM.*,27,Mixed POS
614739,CC.*_PM.* NN.* CC.* NN.* CC.* NN.*_PM.*,6837,Mixed POS
614740,NN.*_PM.* CC.* VB.* CC.* NN.* NN.*,178,Mixed POS
614743,CC.* PR.* NN.* CC.* CC.* NN.*_PM.*,62,Mixed POS
614744,NN.* CC.* CC.* NN.*_PM.* NN.* NN.*,51,Mixed POS
614745,CC.* CC.* NN.*_PM.* NN.* NN.* LM,5,Mixed POS
614751,DT.* NN.* LM VB.* CC.* DT.*_PM.*,1100,Mixed POS
614752,NN.* CC.* NN.*_PM.* LM RB.* VB.*,165,Mixed POS
614753,CC.* NN.*_PM.* LM RB.* VB.* CC.*,141,Mixed POS
614762,PR.* NN.* RB.* RB.* DT.* NN.*_PM.*,22,Mixed POS
614765,CC.* PR.* DT.* NN.* CC.* PR.*_PM.*,141,Mixed POS
614783,VB.* CC.* DT.* NN.* CC.* PR.*_PM.*,803,Mixed POS
614784,NN.* CC.* PR.*_PM.* NN.* PR.* CC.*,34,Mixed POS
614792,CC.* DT.* CC.* PM.* NN.* LM_PM.*,23,Mixed POS
614793,DT.* CC.* PM.* NN.* LM_PM.* VB.*,15,Mixed POS
614814,DT.* NN.* NN.* FW NN.* NN.*_PM.*,11,Mixed POS
614821,LM VB.* CC.* PR.* JJ.* NN.*_PM.*,56,Mixed POS
614829,CC.* DT.* NN.* CC.* VB.* PR.*_PM.*,426,Mixed POS
614834,CC.* VB.* CC.* NN.* RB.* NN.*_PM.*,97,Mixed POS
614839,DT.* NN.* CC.* VB.* PR.* VB.*_PM.*,99,Mixed POS
614844,CC.* DT.* NN.* CC.* RB.* VB.*_PM.*,78,Mixed POS
614845,JJ.* CC.* DT.* JJ.* CC.* NN.*_PM.*,12,Mixed POS
614850,JJ.* CC.* NN.* RB.* CC.* NN.*_PM.*,45,Mixed POS
614853,VB.* RB.* RB.* VB.* DT.* NN.*_PM.*,11,Mixed POS
614871,LM JJ.* CC.* JJ.* CC.* NN.*_PM.*,14,Mixed POS
614875,NN.* LM VB.* VB.* CC.* JJ.*_PM.*,137,Mixed POS
614876,LM VB.* VB.* CC.* JJ.*_PM.* NN.*,50,Mixed POS
614891,NN.* CC.* CC.* VB.* CC.* NN.*_PM.*,41,Mixed POS
614898,NN.* LM VB.* DT.* PR.* NN.*_PM.*,38,Mixed POS
614901,DT.* NN.* LM_PM.* VB.* CC.* NN.*,660,Mixed POS
614902,NN.* CC.* DT.* NN.* LM_PM.* RB.*,145,Mixed POS
614904,LM VB.* CC.* JJ.* NN.* NN.*_PM.*,230,Mixed POS
614924,NN.* DT.* NN.* RB.* CC.* NN.*_PM.*,28,Mixed POS
614925,CC.* NN.* DT.* NN.* DT.* NN.*_PM.*,18,Mixed POS
614934,PR.* CC.* DT.* NN.* CC.* PR.*_PM.*,139,Mixed POS
614936,NN.* CC.* PR.*_PM.* JJ.* NN.*_PM.* CC.*,303,Mixed POS
614937,CC.* PR.*_PM.* JJ.* NN.*_PM.* CC.* VB.*,111,Mixed POS
614938,PR.*_PM.* JJ.* NN.*_PM.* CC.* VB.* CC.*,237,Mixed POS
614939,DT.* NN.* CC.* PR.* LM_PM.* VB.*,97,Mixed POS
614959,NN.* CC.* VB.* DT.* NN.* CC.*_PM.*,424,Mixed POS
614960,CC.* VB.* DT.* NN.* CC.*_PM.* RB.*,37,Mixed POS
614961,CC.* JJ.* CC.* NN.*_PM.* CC.* VB.*,120,Mixed POS
614962,NN.* CC.* CC.* JJ.* CC.* NN.*_PM.*_PM.*,55,Mixed POS
614969,LM CC.* CC.* JJ.* CC.* NN.*_PM.*,4,Mixed POS
614975,VB.* CC.* NN.* CC.* NN.* JJ.*_PM.*,1157,Mixed POS
614982,JJ.* JJ.* NN.* CC.* CC.* NN.*_PM.*,14,Mixed POS
614984,NN.* CC.* NN.* RB.* RB.* CD.*_PM.*,94,Mixed POS
614989,CC.*_PM.* DT.* NN.* LM VB.* NN.*,41,Mixed POS
614990,LM VB.* NN.* CC.* VB.*_PM.* CC.*,81,Mixed POS
614991,CC.* VB.* DT.* PR.* DT.* NN.*_PM.*_PM.*,33,Mixed POS
614993,NN.* LM VB.* JJ.* JJ.* NN.*_PM.*,21,Mixed POS
614998,JJ.* NN.* CC.* JJ.* CC.* NN.*_PM.*,47,Mixed POS
614999,RB.* VB.* CC.* NN.* DT.* NN.*_PM.*,51,Mixed POS
615002,DT.* NN.* LM PR.*_PM.* VB.* CC.*,233,Mixed POS
615018,LM VB.* CC.* CD.* CC.* NN.*_PM.*,38,Mixed POS
615021,JJ.* DT.* NN.* CC.* NN.* NN.*_PM.*,71,Mixed POS
615023,NN.* CC.* NN.* FW NN.* NN.*_PM.*,53,Mixed POS
615024,NN.* LM VB.* RB.* NN.* CD.*_PM.*,58,Mixed POS
615033,VB.* VB.* DT.* NN.* NN.* NN.*_PM.*,24,Mixed POS
615036,RB.* RB.* VB.* DT.* NN.* NN.*_PM.*,59,Mixed POS
615041,DT.* NN.* CC.* NN.* LM RB.*_PM.*,637,Mixed POS
615048,VB.* RB.* CC.* PR.* DT.* NN.*_PM.*,8,Mixed POS
615056,NN.* CC.* CD.* NN.* CC.* NN.*_PM.*,48,Mixed POS
615060,CC.* NN.* RB.* NN.* CC.* VB.*_PM.*,98,Mixed POS
615061,RB.* RB.* NN.* CC.* DT.* NN.*_PM.*,7,Mixed POS
615081,RB.* CC.* JJ.* CC.* NN.* NN.*_PM.*,52,Mixed POS
615086,NN.* CC.* VB.* DT.* VB.* NN.*_PM.*,26,Mixed POS
615109,CC.* NN.* RB.* CC.* NN.* PR.*_PM.*,170,Mixed POS
615116,NN.*_PM.* NN.* NN.* CC.* NN.* LM,116,Mixed POS
615121,CC.* NN.* NN.* CC.* NN.* CD.*_PM.*,342,Mixed POS
615122,NN.* VB.* VB.* CC.* JJ.* NN.*_PM.*,8,Mixed POS
615127,PR.* JJ.* NN.* NN.* CC.* NN.*_PM.*,22,Mixed POS
615128,CC.* VB.* RB.* VB.* CC.* NN.*_PM.*,24,Mixed POS
615135,VB.* NN.* CC.* DT.* NN.* NN.*_PM.*,80,Mixed POS
615166,DT.* NN.*_PM.* LM RB.* RB.* RB.*,5,Mixed POS
615173,CC.* DT.* NN.* CC.* NN.*_PM.* NN.*,564,Mixed POS
615191,NN.* CC.* NN.* FW CC.* NN.*_PM.*,24,Mixed POS
615203,RB.* JJ.* NN.* CC.* NN.* NN.*_PM.*,44,Mixed POS
615213,CC.* JJ.* NN.* CC.* CC.* NN.*_PM.*,76,Mixed POS
615226,LM RB.* RB.* VB.* CC.* NN.*_PM.*,65,Mixed POS
615237,PR.*_PM.* JJ.* CC.* NN.* CC.* NN.*_PM.*_PM.*,1623,Mixed POS
615243,JJ.* CC.* NN.* CC.* PR.*_PM.* NN.*,397,Mixed POS
615244,CC.* NN.* CC.* PR.*_PM.* NN.* PM.*,62,Mixed POS
615249,PR.* NN.* CC.* NN.* DT.* NN.*_PM.*,37,Mixed POS
615252,RB.* VB.* CC.* DT.* VB.* NN.*_PM.*,14,Mixed POS
615254,VB.* CC.* JJ.* DT.* PR.* NN.*_PM.*,4,Mixed POS
615258,NN.* CC.* DT.* FW CC.* NN.*_PM.*,20,Mixed POS
615270,RB.* PR.* VB.* DT.* JJ.* NN.*_PM.*,4,Mixed POS
615276,VB.* DT.* NN.* CC.* VB.* CD.*_PM.*,257,Mixed POS
615280,VB.* CC.* VB.* DT.* NN.* CC.*_PM.*,157,Mixed POS
615282,CC.* NN.* CC.* NN.* NN.* CC.*_PM.*,600,Mixed POS
615287,NN.* CC.* NN.* DT.* PR.* NN.*_PM.*,43,Mixed POS
615302,NN.* RB.* DT.* NN.* CC.* NN.*_PM.*,35,Mixed POS
615303,RB.* PR.* VB.* CC.* NN.* NN.*_PM.*,40,Mixed POS
615309,CD.* NN.* CC.* VB.* DT.* NN.*_PM.*,8,Mixed POS
615313,CC.* JJ.* NN.* DT.* NN.* NN.*_PM.*,35,Mixed POS
615337,CC.* VB.* DT.* NN.* CC.*_PM.* JJ.*,50,Mixed POS
615338,DT.* NN.* CC.*_PM.* JJ.* PM.* NN.*,17,Mixed POS
615339,NN.* CC.*_PM.* JJ.* PM.* NN.* CC.*,29,Mixed POS
615366,DT.* JJ.* CC.* JJ.* CC.* NN.*_PM.*,10,Mixed POS
615374,JJ.* NN.* CC.* CC.* FW FW_PM.*,4,Mixed POS
615378,NN.* CC.* VB.* JJ.* DT.* NN.*_PM.*,17,Mixed POS
615380,CC.* VB.* PR.* RB.* DT.* NN.*_PM.*,6,Mixed POS
615391,NN.* RB.* RB.* NN.* CC.* CD.*_PM.*,15,Mixed POS
615394,CC.* DT.* NN.* CC.* NN.*_PM.* LM,253,Mixed POS
615406,NN.* DT.* NN.* CC.* CD.* NN.*_PM.*,11,Mixed POS
615419,CC.* NN.* JJ.* CC.* NN.* CD.*_PM.*,119,Mixed POS
615422,NN.* RB.* CC.* PR.*_PM.* NN.* PR.*,8,Mixed POS
615423,RB.* CC.* PR.*_PM.* NN.* PR.* NN.*,7,Mixed POS
615424,CC.*_PM.* DT.* NN.* CC.* NN.* CC.*,1481,Mixed POS
615428,CC.* PR.* JJ.* CC.* JJ.* NN.*_PM.*,11,Mixed POS
615458,NN.* NN.*_PM.* NN.* NN.* NN.* NN.*,103,Mixed POS
615463,NN.* CC.* JJ.* CC.* CD.* NN.*_PM.*,16,Mixed POS
615466,JJ.* CC.* NN.* CC.* NN.*_PM.* NN.*,397,Mixed POS
615468,LM VB.* JJ.* NN.* CC.* NN.*_PM.*,32,Mixed POS
615469,CC.* NN.* NN.* CC.* VB.* PR.*_PM.*,227,Mixed POS
615498,JJ.* NN.* LM VB.* CC.* PR.*_PM.*,119,Mixed POS
615500,NN.* JJ.* CC.* NN.* LM VB.*_PM.*,25,Mixed POS
615509,PR.* DT.* PR.* NN.* CC.* NN.*_PM.*,42,Mixed POS
615522,CC.* DT.* NN.* CC.* NN.* JJ.*_PM.*,1117,Mixed POS
615541,NN.* NN.* CC.* DT.* DT.* NN.*_PM.*,26,Mixed POS
615542,NN.* CC.* DT.* DT.* NN.*_PM.* LM,62,Mixed POS
615543,DT.* NN.* NN.* LM_PM.* VB.* CC.*,425,Mixed POS
615544,NN.* NN.* LM VB.* CC.*_PM.* VB.*,106,Mixed POS
615549,VB.* PM.* NN.* CC.* NN.* CC.*_PM.*,104,Mixed POS
615551,DT.* NN.* CC.* NN.* LM_PM.* NN.*,1084,Mixed POS
615553,DT.* NN.*_PM.* LM VB.* CC.* VB.*,145,Mixed POS
615556,CC.* DT.* NN.* LM_PM.* VB.*_PM.* CC.*,1569,Mixed POS
615559,NN.* CC.* JJ.* NN.* CC.* PR.*_PM.*,439,Mixed POS
615573,NN.* NN.* CC.* NN.* CC.* JJ.*_PM.*,521,Mixed POS
615575,NN.* CC.* CC.* NN.* CC.* NN.*_PM.*_PM.*,284,Mixed POS
615582,JJ.* NN.* CC.* NN.* CC.* NN.*_PM.*_PM.*,671,Mixed POS
615588,PR.* NN.* CC.* NN.* RB.* NN.*_PM.*,38,Mixed POS
615591,VB.* NN.* CC.* PR.* JJ.* NN.*_PM.*,13,Mixed POS
615592,PM.*_ VB.* CC.* DT.* NN.* PR.*,14,Mixed POS
615622,DT.* NN.* LM VB.* JJ.* NN.*_PM.*,65,Mixed POS
615624,NN.* CC.* VB.* CC.* NN.*_PM.* DT.*,151,Mixed POS
615630,DT.* DT.* NN.* RB.* CC.*_PM.* NN.*,32,Mixed POS
615631,DT.* NN.* RB.* CC.*_PM.* NN.* CC.*,82,Mixed POS
615639,NN.* DT.* VB.* CC.* DT.* NN.*_PM.*,61,Mixed POS
615640,RB.* VB.* CC.* DT.* NN.* JJ.*_PM.*,123,Mixed POS
615642,LM VB.* CC.* NN.* CC.*_PM.* NN.*,510,Mixed POS
615649,DT.* NN.* CC.* PR.* DT.* NN.*_PM.*,44,Mixed POS
615651,RB.* VB.* DT.* NN.* LM VB.*_PM.*,7,Mixed POS
615656,CC.* NN.*_PM.* NN.* NN.* CC.* NN.*,294,Mixed POS
615657,DT.* NN.* NN.* NN.* FW NN.*_PM.*,9,Mixed POS
615671,NN.* LM_PM.* PR.* JJ.* NN.* CC.*,72,Mixed POS
615678,CC.* VB.* RB.* CC.* NN.* NN.*_PM.*,83,Mixed POS
615681,RB.* VB.* DT.* NN.* DT.* NN.*_PM.*,25,Mixed POS
615695,NN.* CC.* VB.* JJ.* CC.* FW_PM.*,80,Mixed POS
615713,NN.* LM JJ.* VB.* CC.* NN.*_PM.*,40,Mixed POS
615734,CC.* DT.* PR.* RB.* DT.* NN.*_PM.*,7,Mixed POS
615736,VB.* DT.* NN.* NN.* DT.* NN.*_PM.*,35,Mixed POS
615746,DT.* DT.* NN.* CC.* PR.* NN.*_PM.*,65,Mixed POS
615755,PM.* FW_PM.* CC.* NN.* CC.* NN.*,195,Mixed POS
615756,FW_PM.* CC.* NN.* CC.* NN.* CC.*,2546,Mixed POS
615761,CC.* RB.* NN.* CC.* DT.* NN.*_PM.*,15,Mixed POS
615768,PM.*_ VB.* PR.* DT.* CD.* NN.*,3,Mixed POS
615779,RB.* CC.* NN.* CC.* VB.* NN.*_PM.*,98,Mixed POS
615780,NN.* CC.* NN.* VB.* CC.* NN.*_PM.*,71,Mixed POS
615781,VB.* CC.* NN.*_PM.* NN.* NN.* NN.*,64,Mixed POS
615839,CC.* JJ.* PR.* CC.* NN.* PR.*_PM.*_PM.*,11,Mixed POS
615851,DT.* PR.* NN.* CC.* NN.* NN.*_PM.*,160,Mixed POS
615861,DT.* NN.* NN.* LM VB.* RB.*_PM.*,491,Mixed POS
615886,CC.* DT.* NN.* NN.* LM RB.*_PM.*,338,Mixed POS
615911,CC.* NN.* CC.* VB.* PR.* NN.*_PM.*,138,Mixed POS
615915,VB.* CC.* PR.* LM DT.* NN.*_PM.*,6,Mixed POS
615916,DT.* NN.* VB.* CC.* PR.*_PM.* NN.*,26,Mixed POS
615921,RB.* RB.* DT.* NN.* CC.* PR.*_PM.*,51,Mixed POS
615922,RB.* DT.* NN.* CC.* PR.*_PM.* NN.*,72,Mixed POS
615923,PR.*_PM.* NN.* PR.* NN.* LM RB.*,1,Mixed POS
615939,DT.* JJ.* JJ.* NN.* CC.* NN.*_PM.*,39,Mixed POS
615943,JJ.* DT.* PR.* NN.* CC.* NN.*_PM.*,11,Mixed POS
615949,CC.* NN.* NN.* CC.* DT.* VB.*_PM.*,222,Mixed POS
615972,LM VB.* CC.* CC.* JJ.* NN.*_PM.*,19,Mixed POS
615986,RB.* VB.* NN.* CC.* DT.* NN.*_PM.*,16,Mixed POS
615988,CC.* VB.* LM VB.* CC.* NN.*_PM.*,35,Mixed POS
615990,NN.* CC.* NN.* CC.* DT.* NN.*_NN.*,980,Mixed POS
615992,RB.* CC.* PR.* NN.* DT.* NN.*_PM.*,6,Mixed POS
616000,VB.* CC.* PR.* CC.* DT.* NN.*_PM.*,47,Mixed POS
616005,CC.* CC.* NN.* CC.* VB.* NN.*_PM.*,63,Mixed POS
616009,DT.* VB.* NN.* CC.* PR.* NN.*_PM.*,11,Mixed POS
616012,DT.* NN.* CC.* NN.* CC.* VB.*_PM.*,1696,Mixed POS
616014,PR.* NN.* CC.* PR.* DT.* NN.*_PM.*,7,Mixed POS
616020,CC.* RB.* LM VB.* CC.* NN.*_PM.*,27,Mixed POS
616021,DT.* NN.* CC.* VB.*_PM.* DT.* NN.*,324,Mixed POS
616022,CC.* VB.*_PM.* DT.* NN.* CC.* NN.*,623,Mixed POS
616039,VB.* PR.* CC.* JJ.* CC.* NN.*_PM.*,26,Mixed POS
616040,PM.*_ PR.* PR.* VB.* DT.* NN.*,2,Mixed POS
616043,NN.*_PM.* DT.* JJ.* NN.* CC.* NN.*,264,Mixed POS
616045,DT.* VB.* NN.* CC.* JJ.* NN.*_PM.*,8,Mixed POS
616068,PR.* NN.* CC.* NN.* RB.* CD.*_PM.*,38,Mixed POS
616075,CC.* NN.* CC.* NN.*_PM.* DT.* CC.*,11,Mixed POS
616085,RB.* NN.* CC.* NN.* RB.* RB.*_PM.*,10,Mixed POS
616088,NN.* CC.* NN.* CC.* JJ.* NN.*_PM.*_PM.*,420,Mixed POS
616091,DT.* NN.* CC.* CC.* CC.* NN.*_PM.*,23,Mixed POS
616097,PM.*_ DT.* NN.* LM RB.* VB.*,168,Mixed POS
616115,CC.* NN.* CC.*_PM.* NN.* NN.*_PM.* CC.*,848,Mixed POS
616116,NN.* CC.*_PM.* NN.* NN.*_PM.* CC.* NN.*,862,Mixed POS
616117,CC.*_PM.* NN.* NN.*_PM.* CC.* NN.* CC.*,1436,Mixed POS
616118,NN.* NN.*_PM.* CC.* NN.* CC.* NN.*,727,Mixed POS
616119,NN.* LM VB.* JJ.* CC.* NN.*_PM.*,44,Mixed POS
616120,NN.* CC.* CC.* PR.* NN.* NN.*_PM.*,76,Mixed POS
616124,DT.* NN.* LM VB.* CC.*_PM.* JJ.*,236,Mixed POS
616133,NN.* CC.* DT.* NN.* NN.* RB.*_PM.*,654,Mixed POS
616140,LM VB.* CC.* CD.* RB.* NN.*_PM.*,7,Mixed POS
616147,NN.* NN.* NN.* LM VB.* CC.*_PM.*,226,Mixed POS
616148,LM VB.* CC.*_PM.* JJ.* CC.* NN.*,149,Mixed POS
616149,CC.*_PM.* JJ.* CC.* NN.* CC.* NN.*,800,Mixed POS
616164,NN.* DT.* VB.* JJ.* CC.* NN.*_PM.*,13,Mixed POS
616169,NN.* CC.* FW CC.* DT.* NN.*_PM.*,24,Mixed POS
616171,JJ.* NN.* CC.* CC.* DT.* NN.*_PM.*,18,Mixed POS
616173,CC.* NN.* LM RB.* CC.* VB.*_PM.*,35,Mixed POS
616179,CC.* JJ.* NN.* CC.* NN.* JJ.*_PM.*,447,Mixed POS
616191,RB.* JJ.* CC.* NN.* DT.* VB.*_PM.*,6,Mixed POS
616200,CC.* NN.* DT.* PR.* DT.* NN.*_PM.*,6,Mixed POS
616201,VB.* CC.* PR.* RB.* VB.* NN.*_PM.*,7,Mixed POS
616205,PM.*_ PR.* LM PR.* NN.* CC.*,12,Mixed POS
616221,NN.* DT.* VB.* RB.* CC.* NN.*_PM.*,26,Mixed POS
616231,VB.* PR.* CC.* NN.* CC.* PR.*_PM.*_PM.*,106,Mixed POS
616233,JJ.* CC.* NN.* CC.* VB.* PR.*_PM.*,258,Mixed POS
616239,CC.* NN.* CC.* NN.* PR.* NN.*_PM.*,41,Mixed POS
616274,NN.* CC.* JJ.* CC.* NN.* CC.*_PM.*,348,Mixed POS
616280,RB.* VB.* VB.* NN.* CC.* NN.*_PM.*,2,Mixed POS
616303,DT.* NN.*_PM.* LM VB.* CC.* NN.*,415,Mixed POS
616304,NN.*_PM.* LM VB.* CC.* NN.* CC.*,762,Mixed POS
616313,NN.* CC.*_PM.* NN.* DT.* NN.* CC.*,128,Mixed POS
616315,NN.* FW CC.* VB.* CC.* NN.*_PM.*,13,Mixed POS
616321,LM VB.* CC.* NN.* RB.* JJ.*_PM.*,94,Mixed POS
616328,CC.* NN.* CC.* NN.* FW FW_PM.*,48,Mixed POS
616359,NN.* CC.* CC.* CD.* CC.* NN.*_PM.*,10,Mixed POS
616360,PM.*_ DT.* PR.* NN.* LM VB.*,68,Mixed POS
616362,VB.* RB.* VB.* CC.* JJ.* NN.*_PM.*,15,Mixed POS
616372,NN.*_PM.* FW VB.* RB.* CC.* NN.*,1,Mixed POS
616374,CC.* VB.* PR.* DT.* NN.* NN.*_PM.*,56,Mixed POS
616378,CC.* NN.*_PM.* FW VB.* CC.* NN.*,6,Mixed POS
616379,NN.*_PM.* FW VB.* CC.* NN.* CC.*,11,Mixed POS
616383,VB.* CC.* DT.* NN.* DT.* VB.*_PM.*,92,Mixed POS
616393,NN.* CC.* PR.* CC.* JJ.* NN.*_PM.*,17,Mixed POS
616424,NN.*_PM.* NN.* NN.* NN.* NN.* NN.*,51,Mixed POS
616428,CC.* CC.* CC.* VB.* CC.* NN.*_PM.*,7,Mixed POS
