Sentence,Rough_POS,Detailed_POS,Lemmatized_Sentence
"Ang New York City Housing Authority ay nag-anunsiyo sa kanilang pahina sa Twitter ng, ""Gawing araw ng pagkita ang araw na mayelo.",DT.* NN.* NN.* NN.* NN.* NN.* LM VB.* PM.* NN.* CC.* PR.*_CC.* NN.* CC.* NN.* CC.* PM.* PM.* NN.* NN.* CC.* NN.* DT.* NN.* CC.* NN.* PM.*,DTC NNP NNP NNP NNP NNP LM VBTS PMS NNC CCT PRSP_CCP NNC CCT NNP CCB PMC PMS NNP NNC CCB NNC DTC NNC CCP NNC PMP,"ang new york city housing authority ay anunsiyo sa kanila pahina sa twitter ng, ""gawing araw ng kita ang araw na mayelo.",
Ang pahina ay nag-alok ng $12 sa bawat oras na pagpapala ng yelo para sa siyudad.,DT.* NN.* LM VB.* PM.* NN.* CC.* PM.* CD.* CC.* PR.* NN.* CC.* NN.* CC.* NN.* CC.* CC.* NN.* PM.*,DTC NNC LM VBTS PMS NNC CCB PMS CDB CCT PRI NNC CCP NNC CCB NNC CCT CCT NNC PMP,ang pahina ay alok ng $12 sa bawat oras na pala ng yelo para sa siyudad.,
Si Kieron Dyer na midfielder ng West Ham United ay nagdaranas sa hinihinalang pagkabali ng kanyang binti noong lumaban sa Carling Cup laban sa Bristol Rovers.,DT.* NN.* NN.* CC.* NN.* CC.* NN.* NN.* NN.* LM VB.* CC.* RB.*_CC.* VB.* CC.* PR.*_CC.* NN.* RB.*_CC.* VB.* CC.* NN.* NN.* NN.* CC.* NN.* NN.* PM.*,DTP NNP NNP CCP NNC CCB NNP NNP NNP LM VBTR CCT RBD_CCP VBW CCB PRSP_CCP NNC RBW_CCP VBAF CCT NNP NNP NNC CCT NNP NNP PMP,si kieron dyer na midfielder ng west ham united ay nagdaranas sa hinala bali ng kanya binti noo lab sa carling cup laban sa bristol rovers.,
"Si Dyer na sumali mula sa Newscastle United sa simula pa lamang ng palaro, ay dinala gamit ang stretcher sa unang ilang minuto pa lamang ng laro.",DT.* NN.* CC.* VB.* RB.* CC.* NN.* NN.* CC.* RB.* RB.* RB.* CC.* NN.* PM.* LM VB.* VB.* DT.* FW CC.* JJ.*_CC.* PR.*_CC.* NN.* RB.* RB.* CC.* NN.* PM.*,DTP NNP CCP VBAF RBL CCT NNP NNP CCT RBW RBI RBI CCB NNC PMC LM VBTS VBS DTC FW CCT JJN_CCP PRQ_CCP NNC RBI RBI CCB NNC PMP,"si dyer na sumali mula sa newscastle united sa simula pa lamang ng palaro, ay dala gamit ang stretcher sa una ilang minuto pa lamang ng laro.",
Ang 28 taong gulang ay nasugatan sa isang tackle ni Joe Jacobson at ang laro ay naantala bago siya madala sa hospital.,DT.* CD.* NN.*_CC.* NN.* LM VB.* CC.* PR.*_CC.* NN.* DT.* NN.* NN.* CC.* DT.* NN.* LM VB.* RB.* PR.* VB.* CC.* FW PM.*,DTC CDB NNC_CCP NNC LM VBTS CCT PRI_CCP NNC DTP NNP NNP CCA DTC NNC LM VBTS RBW PRS VBW CCT FW PMP,ang 28 tao gulang ay sugat sa isa tackle ni joe jacobson at ang laro ay antala bago siya dala sa hospital.,
Ang Hammers ay nanalo sa laro at umabot sa ikatlong laro na may 2-1 puntos pero si boss Alan Curbisley ay nagsabi: ""Ito ay hindi masyadong mahalaga.,DT.* NN.* LM VB.* CC.* NN.* CC.* VB.* CC.* JJ.*_CC.* NN.* CC.* VB.* CD.* PM.* CD.* NN.* CC.* DT.* FW NN.* NN.* LM VB.* PM.* PM.* PR.* LM RB.* JJ.*_CC.* JJ.* PM.*,DTC NNP LM VBTS CCT NNC CCA VBAF CCT JJN_CCP NNC CCP VBH CDB PMS CDB NNC CCT DTP FW NNP NNP LM VBTS PMS PMS PRO LM RBF JJCS_CCP JJD PMP,ang hammers ay nanalo sa laro at abot sa ikatlong laro na may 2-1 puntos pero si boss alan curbisley ay nagsabi: ""ito ay hindi masyado mahalaga.,
Ibinigay mo ang iyong lakas at iniisip mo kung bakit.,VB.* PR.* DT.* PR.*_CC.* NN.* CC.* VB.* PR.* RB.* RB.* PM.*,VBTS PRS DTC PRSP_CCP NNC CCA VBTR PRS RBK RBQ PMP,bigay mo ang iyo lakas at isip mo kung bakit.,
Kami ay natutuwa na naabot namin ito pero matapos ang 10 o 15 minuto ang laro ay hindi mahalaga.,PR.* LM VB.* CC.* VB.* PR.* PR.* CC.* VB.* DT.* CD.* CC.* CD.* NN.* DT.* NN.* LM RB.* JJ.* PM.*,PRP LM VBTS CCP VBTS PRP PRO CCT VBW DTC CDB CCT CDB NNC DTC NNC LM RBF JJD PMP,kami ay tuwa na abot namin ito pero tapos ang 10 o 15 minuto ang laro ay hindi mahalaga.,
Ang bawat isa sa kwartong bihisan ay sobrang nalulungkot tungkol dito."",DT.* PR.* PR.* CC.* NN.*_CC.* NN.* LM JJ.*_CC.* VB.* RB.* PR.* PM.* PM.*,DTC PRI PRI CCT NNC_CCP NNC LM JJCS_CCP VBTR RBR PRL PMP PMS,ang bawat isa sa kwarto bihis ay sobra lungkot tungkol dito."",
"Ang unang kaso ng Avian Flu sa Iraq ay inihayag ngayon ayon sa pambansang Ministro ng Kalusugan, na si Abdel Mutalib Mohammed.",DT.* JJ.*_CC.* NN.* CC.* NN.* NN.* CC.* NN.* LM VB.* RB.* RB.* CC.* JJ.*_CC.* NN.* CC.* NN.* PM.* CC.* DT.* NN.* NN.* NN.* PM.*,DTC JJN_CCP NNC CCB NNP NNP CCT NNP LM VBTS RBW RBR CCT JJD_CCP NNP CCB NNP PMC CCP DTP NNP NNP NNP PMP,"ang una kaso ng avian flu sa iraq ay hayag ngayon ayon sa pambansang ministro ng kalusugan, na si abdel mutalib mohammed.",
Ang paunang resulta ay iniulat mula sa Estados Unidos sa laboratoryo ng militar sa Cairo; ang World Health Organisation ay inaasahan para humanap ng kumpirmasyon ng mga ito mula sa laboratoryo ng UK.,DT.* JJ.*_CC.* NN.* LM VB.* RB.* CC.* NN.* NN.* CC.* NN.* CC.* NN.* CC.* NN.* PM.* DT.* NN.* NN.* NN.* LM VB.* CC.* VB.* CC.* NN.* CC.* DT.* PR.* RB.* CC.* NN.* CC.* NN.* PM.*,DTC JJD_CCP NNC LM VBTS RBL CCT NNP NNP CCT NNC CCB NNC CCT NNP PMSC DTC NNP NNP NNP LM VBTR CCT VBAF CCB NNC CCB DTCP PRO RBL CCT NNC CCB NNPA PMP,ang una resulta ay ulat mula sa estados unidos sa laboratoryo ng militar sa cairo; ang world health organisation ay asa para hanap ng kumpirmasyon ng mga ito mula sa laboratoryo ng uk.,
"Ang biktima ay si Shangen Abdul Qader, 15-taong-gulang na babae na mula sa hilagang nayon ng Kurdish sa Raniya.",DT.* NN.* LM DT.* NN.* NN.* NN.* PM.* CD.* PM.* NN.*_CC.* PM.* NN.* CC.* NN.* CC.* RB.* CC.* JJ.*_CC.* NN.* CC.* NN.* CC.* NN.* PM.*,DTC NNC LM DTP NNP NNP NNP PMC CDB PMS NNC_CCP PMS NNC CCP NNC CCP RBL CCT JJD_CCP NNC CCB NNP CCT NNP PMP,"ang biktima ay si shangen abdul qader, 15-taong-gulang na babae na mula sa hilaga nayon ng kurdish sa raniya.",
Ang pagkamatay ng tiyuhin ng babae ay pinaniniwalaan na mapapailalim sa imbestigasyon na dahil sa kanyang pagkakaroon ng sintomas na maaaring palatandaan ng trangkaso.,DT.* VB.* CC.* NN.* CC.* NN.* LM VB.* CC.* VB.* CC.* NN.* CC.* CC.* CC.* PR.*_CC.* NN.* CC.* NN.* CC.* RB.* NN.* CC.* NN.* PM.*,DTC VBW CCB NNC CCB NNC LM VBTR CCP VBTF CCT NNC CCP CCR CCT PRSP_CCP NNC CCB NNC CCP RBM NNC CCB NNC PMP,ang pagkamatay ng tiyuhin ng babae ay pinaniniwalaan na ilalim sa imbestigasyon na dahil sa kanya roon ng sintomas na maaari palatandaan ng trangkaso.,
Ang lugar ng Iraq kung saan ang mga pinaghihinalaang pagkamatay ay naganap sa gilid ng Turkey kung saan nagkaroon ng 12 na kumpimadong kaso na nagresulta ng apat na pagkamatay.,DT.* NN.* CC.* NN.* RB.* RB.* DT.* DT.* VB.*_VB.*_CC.* VB.* LM VB.* CC.* JJ.* CC.* NN.* RB.* RB.* VB.* CC.* CD.* CC.* NN.*_CC.* NN.* CC.* VB.* CC.* JJ.* CC.* NN.* PM.*,DTC NNC CCB NNP RBK RBQ DTC DTCP VBTR_VBRF_CCP VBW LM VBTS CCT JJD CCB NNP RBK RBQ VBTS CCB CDB CCP NNC_CCP NNC CCP VBTS CCB JJN CCP NNC PMP,ang lugar ng iraq kung saan ang mga pinaghihinalaang pagkamatay ay naganap sa gilid ng turkey kung saan roon ng 12 na kumpimadong kaso na resulta ng apat na pagkamatay.,
"Ang huling iniulat na biktima sa Turkey, ay si Fatma Ozcan, ay may edad na 15.",DT.* JJ.*_CC.* VB.* CC.* NN.* CC.* NN.* PM.* LM DT.* NN.* NN.* PM.* LM VB.* NN.* CC.* CD.* PM.*,DTC JJD_CCP VBTS CCP NNC CCT NNP PMC LM DTP NNP NNP PMC LM VBH NNC CCP CDB PMP,"ang huli ulat na biktima sa turkey, ay si fatma ozcan, ay may edad na 15.",
"Sa Biyernes ng umaga, ang Finland ay maglalabu-labo sa F-18 Hornet fighter jet upang maharang ang Russian Ilyushin Il-76 strategic airlifter, kung saan nilabag ang Finnish airspace.",CC.* NN.* CC.* RB.* PM.* DT.* NN.* LM VB.* PM.* JJ.* CC.* NN.* PM.* CD.* NN.* FW FW CC.* VB.* DT.* NN.* NN.* NN.* PM.* CD.* FW FW PM.* RB.* RB.* VB.* DT.* NN.* FW PM.*,CCT NNP CCB RBW PMC DTC NNP LM VBAF PMS JJD CCT NNP PMS CDB NNP FW FW CCB VBW DTC NNP NNP NNP PMS CDB FW FW PMC RBK RBQ VBTS DTC NNP FW PMP,"sa biyernes ng umaga, ang finland ay labo sa f-18 hornet fighter jet upang hara ang russian ilyushin il-76 strategic airlifter, kung saan labag ang finnish airspace.",
"Ang sasakyang panghimpapawid ay nakipagsapalaran sa 4.5 kilometro (3 miles) sa Finland's airspace malapit sa Porvoo sa loob ng tatlong minuto, ayon sa kalihim ng depensa ng Finland.",DT.* NN.*_CC.* JJ.* LM VB.* CC.* CD.* PM.* CD.* NN.* NN.* CD.* NN.* NN.* CC.* NN.* PM.* NN.* FW JJ.* CC.* NN.* CC.* NN.* CC.* JJ.*_CC.* NN.* PM.* RB.* CC.* NN.* CC.* NN.* CC.* NN.* PM.*,DTC NNC_CCP JJD LM VBTS CCT CDB PMP CDB NNC NNP CDB NNC NNPA CCT NNP PMS NNCA FW JJD CCT NNP CCT NNC CCB JJN_CCP NNC PMC RBR CCT NNC CCB NNC CCB NNP PMP,"ang sasakyang panghimpapawid ay nakipagsapalaran sa 4.5 kilometro (3 miles) sa finland's airspace lapit sa porvoo sa loob ng tatlong minuto, ayon sa lihim ng depensa ng finland.",
"Ang Punong Ministro na si Matti Vanhanen ay nagsaad na nais ng Finland ng paliwanag mula sa Russia tungkol sa dahilan ng pagkilos nito, ngunit siya ay hindi gumawa ng opisyal na pagtutol laban sa Russia.",DT.* NN.* NN.* CC.* DT.* NN.* NN.* LM VB.* CC.* VB.* CC.* NN.* CC.* NN.* RB.* CC.* NN.* RB.* CC.* NN.* CC.* NN.* PR.* PM.* CC.* PR.* LM RB.* VB.* CC.* JJ.* CC.* NN.* NN.* CC.* NN.* PM.*,DTC NNP NNP CCP DTP NNP NNP LM VBTS CCP VBS CCB NNP CCB NNC RBL CCT NNP RBR CCT NNC CCB NNC PRO PMC CCT PRS LM RBF VBAF CCB JJD CCP NNC NNC CCT NNP PMP,"ang puno ministro na si matti vanhanen ay saad na nais ng finland ng liwanag mula sa russia tungkol sa dahilan ng kilos nito, ngunit siya ay hindi gawa ng opisyal na tutol laban sa russia.",
"Ang mga uri ng (mga paglabag) ay hindi dapat mangyari, iyon ang aming malinaw na mensahe dito, sinabi ni Vanhanen.",DT.* DT.* NN.* CC.* NN.* DT.* NN.* NN.* LM RB.* VB.* VB.* PM.* PR.* DT.* PR.*_CC.* JJ.* CC.* NN.* PR.* PM.* VB.* DT.* NN.* PM.*,DTC DTCP NNC CCB NNPA DTCP NNC NNPA LM RBF VBS VBW PMC PRO DTC PRSP_CCP JJD CCP NNC PRL PMC VBTS DTP NNP PMP,"ang mga uri ng (mga paglabag) ay hindi dapat mangyari, iyon ang aming linaw na mensahe dito, sabi ni vanhanen.",
"At kapag nagyari ito, kakailanganin nilang maayos ito sa pagitan ng mga bansa na pinag-uusapan.",CC.* CC.* VB.* PR.* PM.* VB.* PR.*_CC.* JJ.* PR.* CC.* NN.* CC.* DT.* NN.* CC.* VB.*_VB.* PM.* NN.* PM.*,CCA CCR VBTR PRO PMC VBTF PRP_CCP JJD PRO CCT NNC CCB DTCP NNC CCP VBTR_VBRF PMS NNC PMP,"at kapag yari ito, kailangan nila ayos ito sa pagitan ng mga bansa na pinag-uusapan.",
Si Vanhanen ay nagsaad na importante ang kaniyang nararamdaman na ang insidente ay lubusang siyasatin dahil sa implikasyong kaligtasang natamo kung nawawala ang sasakyang panghimpapawid mula sa kanilang mga itinalagang landas ng paglipad.,DT.* NN.* LM VB.* CC.* JJ.* DT.* PR.*_CC.* VB.* CC.* DT.* NN.* LM RB.*_CC.* VB.* CC.* CC.* NN.*_CC.* NN.*_CC.* VB.* CC.* VB.* DT.* NN.*_CC.* JJ.* RB.* CC.* PR.*_CC.* DT.* VB.*_CC.* NN.* CC.* NN.* PM.*,DTP NNP LM VBTS CCP JJD DTC PRSP_CCP VBTR CCP DTC NNC LM RBD_CCP VBOF CCR CCT NNC_CCP NNC_CCP VBTS CCR VBTR DTC NNC_CCP JJD RBL CCT PRSP_CCP DTCP VBTR_CCP NNC CCB NNC PMP,si vanhanen ay saad na importante ang kaniya ramdam na ang insidente ay lubusang siyasat dahil sa implikasyong kaligtasang tamo kung wala ang sasakyang panghimpapawid mula sa kanila mga talaga landas ng paglipad.,
"Bilang isang resulta, kinumpirma ng Ministrong Nagtatanggol na si Jyri Hakamies na magkakaroon ng diplomatikong pagpupulong sa pagitan ng opisyal ng Finnish at Russia sa upang talakayin ang mga paraan upang hadlangan ang mga ganoon paglabag sa hinaharap.",CC.* PR.*_CC.* NN.* PM.* VB.* CC.* NN.*_CC.* NN.* CC.* DT.* NN.* NN.* CC.* VB.* CC.* JJ.*_CC.* NN.* CC.* NN.* CC.* NN.* CC.* NN.* CC.* NN.* CC.* CC.* VB.* DT.* DT.* NN.* CC.* VB.* DT.* DT.* PR.* NN.* CC.* NN.* PM.*,CCT PRI_CCP NNC PMC VBTS CCB NNP_CCP NNP CCP DTP NNP NNP CCP VBTF CCB JJD_CCP NNC CCT NNC CCB NNC CCB NNP CCA NNP CCT CCB VBOF DTC DTCP NNC CCB VBOF DTC DTCP PRC NNC CCT NNC PMP,"bilang isa resulta, kinumpirma ng ministro tanggol na si jyri hakamies na roon ng diplomatikong pulo sa pagitan ng opisyal ng finnish at russia sa upang talakay ang mga paraan upang hadlang ang mga ganoon labag sa hinaharap.",
"Humingi ng paumanhin ang Rusya sa Finland noong nakaraang taon kasunod ng malaking bilang ng parehong pangyayari sa loob ng dalawang taon, ngunit ito ay nangyari lamang pagkatapos magprotesta ang Finland.",VB.* CC.* NN.* DT.* NN.* CC.* NN.* RB.*_CC.* VB.*_CC.* NN.* JJ.* CC.* JJ.*_CC.* NN.* CC.* JJ.*_CC.* NN.* CC.* NN.* CC.* JJ.*_CC.* NN.* PM.* CC.* PR.* LM VB.* RB.* VB.* VB.* DT.* NN.* PM.*,VBAF CCB NNC DTC NNP CCT NNP RBW_CCP VBTS_CCP NNC JJD CCB JJD_CCP NNC CCB JJC_CCP NNC CCT NNC CCB JJN_CCP NNC PMC CCT PRO LM VBTS RBI VBW VBW DTC NNP PMP,"hingi ng paumanhin ang rusya sa finland noo nakaraang taon sunod ng laki bilang ng pareho pangyayari sa loob ng dalawa taon, ngunit ito ay nangyari lamang tapos protesta ang finland.",
"Ayon sa mga opisyal, ang mga ganoong paglabag kagaya nitong isa kamakailan lamang ay patuloy na inaasahan, dahil sa kumbinasyon ng paglimita sa internasyunal na airspace na maging makitid na bahagi lamang sa Timog na bahagi ng baybayin ng Finland, at ang mataas na antas ng aktibidad ng hukbong panghimpapawid ng Rusya sa ibayo ng Look ng Finland.",RB.* CC.* DT.* NN.* PM.* DT.* DT.* PR.*_CC.* NN.* JJ.* PR.*_CC.* PR.* RB.* RB.* LM RB.* CC.* VB.* PM.* CC.* CC.* NN.* CC.* NN.* CC.* JJ.* CC.* NN.* CC.* VB.* JJ.* CC.* NN.* RB.* CC.* NN.* CC.* NN.* CC.* NN.* CC.* NN.* PM.* CC.* DT.* JJ.* CC.* NN.* CC.* NN.* CC.* NN.*_CC.* JJ.* CC.* NN.* CC.* NN.* CC.* NN.* CC.* NN.* PM.*,RBR CCT DTCP NNC PMC DTC DTCP PRC_CCP NNC JJC PRO_CCP PRI RBW RBI LM RBD CCP VBTR PMC CCR CCT NNC CCB NNC CCT JJD CCP NNC CCP VBW JJD CCP NNC RBI CCT NNP CCP NNC CCB NNC CCB NNP PMC CCA DTC JJD CCP NNC CCB NNC CCB NNC_CCP JJD CCB NNP CCT NNC CCB NNP CCB NNP PMP,"ayon sa mga opisyal, ang mga ganoong labag gaya nito isa kailan lamang ay tuloy na inaasahan, dahil sa kumbinasyon ng limita sa internasyunal na airspace na maging kitid na bahagi lamang sa timog na bahagi ng baybay ng finland, at ang taas na antas ng aktibidad ng hukbo panghimpapawid ng rusya sa ibayo ng look ng finland.",
"Ang Rusya ang madalas na gumagamit ng lugar para sa misyong paglipad, karamihan ay kasama ng mga estratehikong airlifter, sa pagitan ng Kaliningrad, kapital ng Kaliningrad Oblast at matatagpuan sa pagitan ng Poland at Lithuania, at St Petersberg sa Rusya.",DT.* NN.* DT.* RB.* CC.* VB.*_VB.* CC.* NN.* CC.* CC.* NN.*_CC.* NN.* PM.* PR.* LM CC.* CC.* DT.* JJ.*_CC.* FW PM.* CC.* NN.* CC.* NN.* PM.* NN.* CC.* NN.* NN.* CC.* VB.* CC.* NN.* CC.* NN.* CC.* NN.* PM.* CC.* NN.* NN.* CC.* NN.* PM.*,DTC NNP DTC RBD CCP VBTR_VBAF CCB NNC CCT CCT NNC_CCP NNC PMC PRI LM CCB CCB DTCP JJD_CCP FW PMC CCT NNC CCB NNP PMC NNC CCB NNP NNP CCA VBTF CCT NNC CCB NNP CCA NNP PMC CCA NNPA NNP CCT NNP PMP,"ang rusya ang dalas na gamit ng lugar para sa misyong paglipad, rami ay kasama ng mga estratehikong airlifter, sa pagitan ng kaliningrad, kapital ng kaliningrad oblast at matatagpuan sa pagitan ng poland at lithuania, at st petersberg sa rusya.",
"Ang katulad na pangyayari ay naitala ng ibang estado ng Baltic, lalo na sa Estonia, ang katabi ng Finland sa Timog na bahagi.",DT.* JJ.* CC.* NN.* LM VB.* CC.* PR.*_CC.* NN.* CC.* NN.* PM.* JJ.* RB.* CC.* NN.* PM.* DT.* JJ.* CC.* NN.* CC.* NN.* CC.* NN.* PM.*,DTC JJC CCP NNC LM VBTS CCB PRI_CCP NNC CCB NNP PMC JJCC RBI CCT NNP PMC DTC JJD CCB NNP CCT NNP CCP NNC PMP,"ang tulad na pangyayari ay tala ng iba estado ng baltic, lalo na sa estonia, ang tabi ng finland sa timog na bahagi.",
Kabilang sa pinakamaselang insidente ang pagbagsak noong Oktubre 2005 ng Rusong pandigmang panghimpapawid sa Lithuania.,CC.* CC.* JJ.*_JJ.*_CC.* NN.* DT.* NN.* RB.*_CC.* NN.* CD.* CC.* NN.*_CC.* JJ.*_CC.* NN.* CC.* NN.* PM.*,CCB CCT JJCS_JJD_CCP NNC DTC NNC RBW_CCP NNP CDB CCB NNP_CCP JJD_CCP NNC CCT NNP PMP,kabila sa pinakamaselang insidente ang bagsak noo oktubre 2005 ng ruso pandigmang panghimpapawid sa lithuania.,
"Bilang tugon sa plano ng English Defence League upang magsagawa ng martsa sa susunod na Sabado, sinabi ng lider ng Konseho ng Tameside, na si Kieran Quinn, na ang konseho ay gustong humiling na pagbawalan ng Home Office ang EDL na magmartsa sa bayan ng Hyde, malapit sa lungsod ng Manchester.",CC.* NN.* CC.* NN.* CC.* NN.* NN.* NN.* CC.* VB.* CC.* NN.* CC.* VB.* CC.* NN.* PM.* VB.* CC.* NN.* CC.* NN.* CC.* NN.* PM.* CC.* DT.* NN.* NN.* PM.* CC.* DT.* NN.* LM VB.*_CC.* VB.* CC.* VB.* CC.* NN.* NN.* DT.* NN.* CC.* VB.* CC.* NN.* CC.* NN.* PM.* JJ.* CC.* NN.* CC.* NN.* PM.*,CCT NNC CCT NNC CCB NNP NNP NNP CCB VBW CCB NNC CCT VBTF CCP NNP PMC VBTS CCB NNC CCB NNP CCB NNP PMC CCP DTP NNP NNP PMC CCP DTC NNC LM VBS_CCP VBAF CCP VBOF CCB NNP NNP DTC NNPA CCP VBW CCT NNC CCB NNP PMC JJD CCT NNC CCB NNP PMP,"bilang tugon sa plano ng english defence league upang magsagawa ng martsa sa sunod na sabado, sabi ng lider ng konseho ng tameside, na si kieran quinn, na ang konseho ay gusto hiling na bawal ng home office ang edl na martsa sa bayan ng hyde, lapit sa lungsod ng manchester.",
Inilarawan ni Konsehal Quinn ang EDL bilang grupo na may matinding galit na nagnanais na makapunta sa Hyde para sumubok at pumukaw ng galit."",VB.* DT.* NN.* NN.* DT.* NN.* CC.* NN.* CC.* VB.* JJ.*_CC.* NN.* CC.* VB.* CC.* VB.* CC.* NN.* CC.* VB.* CC.* VB.* CC.* NN.* PM.* PM.*,VBTS DTP NNP NNP DTC NNPA CCT NNC CCP VBH JJD_CCP NNC CCP VBTR CCP VBW CCT NNP CCT VBAF CCA VBAF CCB NNC PMP PMS,larawan ni konsehal quinn ang edl bilang grupo na may tindi galit na nais na punta sa hyde para subok at pukaw ng galit."",
"Ang martsa ng EDL ay sinimulan bilang pagtugon sa pag-atake noong Pebrero 4 laban sa dalawang 17-taong-gulang na mga lalake sa Hyde, na sina Daniel Stringer-Price at Kavan Brown.",DT.* NN.* CC.* NN.* LM VB.* CC.* NN.* CC.* CC.* PM.* NN.* RB.*_CC.* NN.* CD.* NN.* CC.* JJ.*_CC.* CD.* PM.* NN.*_CC.* PM.* NN.* CC.* DT.* NN.* CC.* NN.* PM.* CC.* DT.* NN.* NN.* PM.* NN.* CC.* NN.* NN.* PM.*,DTC NNC CCB NNPA LM VBTS CCT NNC CCT CCR PMS NNC RBW_CCP NNP CDB NNC CCT JJN_CCP CDB PMS NNC_CCP PMS NNC CCP DTCP NNC CCT NNP PMC CCP DTPP NNP NNP PMS NNP CCA NNP NNP PMP,"ang martsa ng edl ay sinimulan bilang tugon sa atake noo pebrero 4 laban sa dalawa 17-taong-gulang na mga lalake sa hyde, na sina daniel stringer-price at kavan brown.",
"Sinabi ng mga tinedyer na sila ay inatake ng grupo ng mga Asianong lalake, at ang pulisya ay iniimbestigahan ito bilang isang racially-motivated na krimen.",VB.* CC.* DT.* NN.* CC.* PR.* LM VB.* CC.* NN.* CC.* DT.* NN.*_CC.* NN.* PM.* CC.* DT.* NN.* LM VB.* PR.* CC.* PR.*_CC.* FW PM.* FW CC.* NN.* PM.*,VBTS CCB DTCP NNC CCP PRP LM VBTS CCB NNC CCB DTCP NNP_CCP NNC PMC CCA DTC NNC LM VBTR PRO CCT PRI_CCP FW PMS FW CCP NNC PMP,"sabi ng mga tinedyer na sila ay take ng grupo ng mga asianong lalake, at ang pulisya ay imbestiga ito bilang isa racially-motivated na krimen.",
"Sinabi ng ina ni Daniel, si Cheryl Stringer, na hindi niya gusto maisagawa ang welga ng EDL: ""Ang EDL ay nagedisisyon na gawin ito at wala itong kinalaman sa amin kahit ano pa man.",VB.* CC.* NN.* DT.* NN.* PM.* DT.* NN.* NN.* PM.* CC.* RB.* PR.* VB.* VB.* DT.* NN.* CC.* NN.* PM.* PM.* DT.* NN.* LM VB.* CC.* VB.* PR.* CC.* VB.* PR.*_CC.* VB.* CC.* PR.* CC.* PR.* RB.* RB.* PM.*,VBTS CCB NNC DTP NNP PMC DTP NNP NNP PMC CCP RBF PRS VBS VBW DTC NNC CCB NNPA PMS PMS DTC NNPA LM VBTS CCP VBOF PRO CCA VBN PRO_CCP VBOF CCT PRSP CCT PRQ RBI RBI PMP,"sabi ng ina ni daniel, si cheryl stringer, na hindi niya gusto maisagawa ang welga ng edl: ""ang edl ay nagedisisyon na gawin ito at wala ito kalam sa amin kahit ano pa man.",
"Hindi nito mababago ang anumang bagay - hindi nito mapapabuti ang anumang bagay, ito ay magiging dahilan lamang ng maraming problema.""",RB.* PR.* VB.* DT.* PR.*_CC.* NN.* PM.* RB.* PR.* VB.* DT.* PR.*_CC.* NN.* PM.* PR.* LM VB.* NN.* RB.* CC.* PR.*_CC.* NN.* PM.* PM.*,RBF PRO VBTF DTC PRI_CCP NNC PMS RBF PRO VBTF DTC PRI_CCP NNC PMC PRO LM VBTF NNC RBI CCB PRI_CCP NNC PMP PMS,"hindi nito bago ang anumang bagay - hindi nito buti ang anumang bagay, ito ay igi dahilan lamang ng dami problema.""",
"Sinabi ni Peter Fahy, ang Punong Pulis ng Malaking Manchester na Pulisya, na ang pulis ay nag-aalala ""na maaring may pagbabanta sa kapayapaan at kaayusan.""",VB.* DT.* NN.* NN.* PM.* DT.* NN.*_CC.* NN.* CC.* JJ.*_CC.* NN.* CC.* NN.* PM.* CC.* DT.* NN.* LM VB.* PM.* FW PM.* CC.* VB.*_CC.* VB.* NN.* CC.* NN.* CC.* NN.* PM.* PM.*,VBTS DTP NNP NNP PMC DTC NNP_CCP NNP CCB JJD_CCP NNP CCP NNP PMC CCP DTC NNC LM VBTS PMS FW PMS CCP VBS_CCP VBH NNC CCT NNC CCA NNC PMP PMS,"sabi ni peter fahy, ang puno pulis ng laki manchester na pulisya, na ang pulis ay nag-aalala ""na ari may banta sa payapa at kaayusan.""",
"Si Fahy ay nagpatuloy: ""Ang pag-atake ay isang kahindik-hindik na krimen pero hindi ako sigurado na kailangan namin ng tagalabas para pumasok, at malinaw na ang pangamba ay pinagsasamantalahan lamang nila ang sitwasyon.""",DT.* NN.* LM VB.* PM.* PM.* DT.* CC.* PM.* NN.* LM PR.*_CC.* NN.* PM.* VB.* CC.* NN.* CC.* RB.* PR.* RB.* CC.* VB.* PR.* CC.* NN.* CC.* VB.* PM.* CC.* RB.* CC.* DT.* NN.* LM VB.* RB.* PR.* DT.* NN.* PM.* PM.*,DTP NNP LM VBTS PMS PMS DTC CCR PMS NNC LM PRI_CCP NNC PMS VBOF CCP NNC CCT RBF PRS RBT CCP VBS PRP CCB NNC CCT VBAF PMC CCA RBD CCP DTC NNC LM VBRF RBI PRP DTC NNC PMP PMS,"si fahy ay nagpatuloy: ""ang atake ay isa hindik na krimen pero hindi ako sigurado na kailangan namin ng tagalabas para pumasok, at linaw na ang damba ay samantala lamang nila ang sitwasyon.""",
